pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
55,git,v2.0.0-rc0,cc291953df19aa4a97bee3590e708dc1fc557500,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,expanded_advisory_plus_explicit,nvd_ref,CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,de1e67d0703894cb6ea782e36abb63976ab07e60,revision.h,builtin.h,revision.h,.h,8153.0,247.0,0.3408561265791733,0.7424717379071356,0.004048582995951417,0.006608919045777206,0.3063343662816652,0,146,14,897,89,32,8,3291.5720370370373,13.909780092592593,builtin.h,.h,8713.0,129.0,0.11568920004590841,0.5696122625471923,0.007751937984496124,0.0,0.18576956690862126,0,160,7,453,26,49,6,2918.921550925926,101.955,0.12056479937304396,0.2251669265332649,0.17285947535994328,-0.003703354988544707,0.006608919045777206,0.6286086594223743,1.203972804325936
56,openssh,V_9_5_P1,80a2f64b8c1d27383cc83d182b73920d1e6a91f1,2023-10-04T04:34:10+00:00,openssh:V_9_5_P1,CVE-2023-51384,openssh:V_9_5_P1:CVE-2023-51384,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2023-51384,2023-12-18T19:15:08+00:00,nvd_published+osv_published,881d9c6af9da4257c69c327c4e2f1508b2fa754b,ssh-agent.c,mux.c,ssh-agent.c,.c,60782.0,2017.0,0.27289329077687474,0.6846872692040191,0.22756569162121965,0.11344263202209266,0.3365346161992302,0,330,8,9789,56,17,5,8743.035729166666,76.59424768518518,mux.c,.c,64333.0,2018.0,0.2101720734304323,0.6784383382834943,0.257185332011893,0.09188632372745946,0.31773275237071824,0,107,6,6170,96,8,3,5615.940300925926,47.10519675925926,0.018801863828511955,0.06272121734644245,0.006248930920524809,-0.02961964039067333,0.021556308294633203,0.25131442828090633,-0.5316597106688326
57,openssh,V_9_5_P1,80a2f64b8c1d27383cc83d182b73920d1e6a91f1,2023-10-04T04:34:10+00:00,openssh:V_9_5_P1,CVE-2023-51385,openssh:V_9_5_P1:CVE-2023-51385,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2023-51385,2023-12-18T19:15:08+00:00,nvd_published+osv_published,7ef3787c84b6b524501211b11a26c742f829af1a,ssh.c,packet.c,ssh.c,.c,72405.0,2076.0,0.27351702230508945,0.6844106015272398,0.2451830443159923,0.13442959079158162,0.34354367552898474,0,597,18,12913,149,20,6,8743.035729166666,30.183541666666667,packet.c,.c,73206.0,2298.0,0.24343633035543535,0.6592719752992121,0.22193211488250653,0.12550285698187302,0.3196326026831996,0,324,4,12334,45,17,2,8743.035729166666,37.041666666666664,0.023911072845785142,0.030080691949654098,0.02513862622802765,0.02325092943348578,0.008926733809708598,1.33500106673234,1.1819938976071604
58,openssh,V_9_5_P1,80a2f64b8c1d27383cc83d182b73920d1e6a91f1,2023-10-04T04:34:10+00:00,openssh:V_9_5_P1,CVE-2025-32728,openssh:V_9_5_P1:CVE-2025-32728,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2025-32728,2025-04-10T02:15:30+00:00,nvd_published+osv_published,fc86875e6acb36401dfc1dfb6b628a9d1460f367,session.c,sshd.c,session.c,.c,68992.0,2261.0,0.28712024582560297,0.6711316129817473,0.183547103051747,0.13241805466187415,0.3292270571210746,0,515,6,11262,52,12,2,8586.142233796296,54.22304398148148,sshd.c,.c,67991.0,2029.0,0.30624641496668675,0.6882315743860058,0.2247412518482011,0.15868397879618268,0.3536673415227336,0,649,12,23084,138,19,6,8743.035729166666,39.99037037037037,-0.024440284401659018,-0.019126169141083782,-0.017099961404258512,-0.04119414879645408,-0.026265924134308533,-0.6190392084062235,-0.9641820195785695
59,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2024-28869,traefik-traefik:v2.10.6:CVE-2024-28869,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2024-28869;GHSA-4VWX-54MW-VQFW;GO-2024-2722,2024-04-12T21:08:36+00:00,osv_published,240b83b77351dfd8cadb91c305b84e9d22e0f9c6,pkg/config/static/static_config.go,pkg/provider/consulcatalog/consul_catalog.go,pkg/config/static/static_config.go,.go,22469.0,250.0,0.223374426988295,0.7606146146717601,0.084,0.0,0.2866243021169142,3,0,0,0,0,0,0,,,pkg/provider/consulcatalog/consul_catalog.go,.go,20592.0,492.0,0.26976495726495725,0.7723848696198026,0.16666666666666666,0.00874628412503391,0.32860024109078684,3,0,0,0,0,0,0,,,-0.04197593897387264,-0.04639053027666226,-0.011770254948042513,-0.08266666666666665,-0.00874628412503391,0.0,0.0
60,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,2025-05-30T03:37:12+00:00,osv_published,08d5dfee0164aa54dd44a467870042e18e8d3f00,integration/simple_test.go,integration/https_test.go,integration/simple_test.go,.go,51081.0,1134.0,0.12932401480002348,0.6537023268041945,0.01675485008818342,0.02854022188622487,0.21591169366957239,1,0,0,0,0,0,0,,,integration/https_test.go,.go,45919.0,998.0,0.10962782290555108,0.6951668858215819,0.004008016032064128,0.0,0.2118829477896817,1,0,0,0,0,0,0,,,0.004028745879890688,0.0196961918944724,-0.04146455901738744,0.012746834056119292,0.02854022188622487,0.0,0.0
61,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,2025-05-30T03:37:12+00:00,osv_published,08d5dfee0164aa54dd44a467870042e18e8d3f00,pkg/muxer/http/mux.go,pkg/provider/consulcatalog/config.go,pkg/muxer/http/mux.go,.go,7536.0,266.0,0.27773354564755837,0.7783942520977006,0.20300751879699247,0.0,0.34268103366493297,3,0,0,0,0,0,0,,,pkg/provider/consulcatalog/config.go,.go,7664.0,235.0,0.2242954070981211,0.7926456622642677,0.2127659574468085,0.0,0.329825852039808,3,0,0,0,0,0,0,,,0.012855181625124945,0.05343813854943727,-0.014251410166567058,-0.009758438649816042,0.0,0.0,0.0
62,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,2025-05-30T03:37:12+00:00,osv_published,08d5dfee0164aa54dd44a467870042e18e8d3f00,pkg/server/server_entrypoint_tcp.go,pkg/server/aggregator_test.go,pkg/server/server_entrypoint_tcp.go,.go,17940.0,493.0,0.28127090301003344,0.7498892002343154,0.1440162271805274,0.021431912080076644,0.32367274901689275,2,0,0,0,0,0,0,,,pkg/server/aggregator_test.go,.go,17281.0,652.0,0.0973323303049592,0.7255719407594589,0.009202453987730062,0.0,0.21771940737842385,2,0,0,0,0,0,0,,,0.1059533416384689,0.18393857270507424,0.024317259474856523,0.13481377319279733,0.021431912080076644,0.0,0.0
63,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2025-47952,traefik-traefik:v2.10.6:CVE-2025-47952,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,2025-05-30T03:37:12+00:00,osv_published,08d5dfee0164aa54dd44a467870042e18e8d3f00,pkg/server/server_entrypoint_tcp_test.go,pkg/api/handler_entrypoint_test.go,pkg/server/server_entrypoint_tcp_test.go,.go,6515.0,175.0,0.2904067536454336,0.7723077858925945,0.022857142857142857,0.0,0.30107826211836297,2,0,0,0,0,0,0,,,pkg/api/handler_entrypoint_test.go,.go,6480.0,232.0,0.23179012345679012,0.7637334938541787,0.021551724137931036,0.0,0.2784200699301262,2,0,0,0,0,0,0,,,0.02265819218823678,0.05861663018864349,0.008574292038415865,0.0013054187192118212,0.0,0.0,0.0
64,traefik-traefik,v2.10.6,dae0491b612ae9d706ffa2f0faa941bce00f0c01,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6,CVE-2025-54386,traefik-traefik:v2.10.6:CVE-2025-54386,expanded_advisory_plus_explicit,osv_range+osv_ref,CVE-2025-54386;GHSA-Q6GG-9F92-R9WG;GO-2025-3835,2025-08-01T23:32:21+00:00,osv_published,5ef853a0c53068f69a6c229a5815a0dc6e0a8800,pkg/plugins/client.go,pkg/metrics/influxdb.go,pkg/plugins/client.go,.go,9928.0,323.0,0.2612812248186946,0.7610058184038445,0.006191950464396285,0.0,0.28307160176581125,2,0,0,0,0,0,0,,,pkg/metrics/influxdb.go,.go,9769.0,205.0,0.26246289282423996,0.7701793615719282,0.09268292682926829,0.0,0.306920744925904,2,0,0,0,0,0,0,,,-0.023849143160092734,-0.0011816680055453666,-0.00917354316808372,-0.086490976364872,0.0,0.0,0.0
65,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,contrib/infback9/inftree9.c,contrib/minizip/iowin32.c,contrib/infback9/inftree9.c,.c,13404.0,256.0,0.3197552969262907,0.792362453560536,0.18359375,0.0,0.35310946270750193,2,80,4,2169,25,1,1,4360.131307870371,0.0,contrib/minizip/iowin32.c,.c,13749.0,369.0,0.16430285838970107,0.761910748261687,0.17886178861788618,0.0,0.29187604449215554,2,14,1,2934,65,1,1,4360.099756944444,124.11734953703704,0.06123341821534639,0.1554524385365896,0.030451705298848997,0.0047319613821138196,0.0,0.916290731874155,-0.931558204004943
66,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,deflate.c,inflate.c,deflate.c,.c,80985.0,1725.0,0.23930357473606223,0.6396737429636192,0.23768115942028986,0.0562242424221072,0.3069993793081851,0,131,11,6012,789,2,2,4360.131307870371,0.0,inflate.c,.c,55519.0,1357.0,0.22489598155586377,0.6912628100057197,0.23212969786293294,0.02288186904958813,0.3092661479419276,0,70,3,3614,131,1,1,4360.131307870371,124.18616898148149,-0.0022667686337424775,0.014407593180198464,-0.05158906704210042,0.005551461557356918,0.033342373372519066,1.0986122886681098,1.7892310228746968
67,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,deflate.h,trees.h,deflate.h,.h,13118.0,240.0,0.3588199420643391,0.7869144644499676,0.016666666666666666,0.0,0.32409876908296503,0,42,1,646,16,1,1,4360.131307870371,124.18616898148149,trees.h,.h,8472.0,120.0,0.1704438149197356,0.3448338217601502,0.008333333333333333,0.037068740680721746,0.1471315301556176,0,3,0,136,0,1,0,4360.101840277778,4360.090752314814,0.17696723892734742,0.1883761271446035,0.4420806426898174,0.008333333333333333,-0.037068740680721746,0.6931471805599453,2.833213344056216
68,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,gzguts.h,inflate.h,gzguts.h,.h,6778.0,168.0,0.37518442018294484,0.7950127350306406,0.15476190476190477,0.0,0.36757054103400233,0,44,2,388,23,1,1,4360.096377314815,19.147534722222222,inflate.h,.h,6683.0,107.0,0.3345802783181206,0.7869117525203639,0.009345794392523364,0.0,0.31468361960766716,0,19,0,230,0,1,0,4360.131307870371,508.4031712962963,0.052886921426335165,0.04060414186482425,0.008100982510276689,0.1454161103693814,0.0,1.0986122886681098,3.1780538303479458
69,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,gzlib.c,gzwrite.c,gzlib.c,.c,16253.0,446.0,0.2729957546299145,0.7356790119956407,0.273542600896861,0.0,0.34564304345364694,0,49,3,1094,103,2,1,4360.096377314815,3.3636805555555553,gzwrite.c,.c,19237.0,461.0,0.21344284451837606,0.7388396477664724,0.28633405639913234,0.0,0.32900919946414553,0,50,3,1461,86,1,1,4360.096377314815,124.18616898148149,0.016633843989501407,0.05955291011153843,-0.003160635770831699,-0.012791455502271343,0.0,0.0,0.17848278048678878
70,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,inftrees.c,inffast.c,inftrees.c,.c,13023.0,241.0,0.3280350149735084,0.7914794157844615,0.17842323651452283,0.0,0.35435848577304907,0,86,4,2271,25,1,1,4360.131307870371,0.0,inffast.c,.c,12924.0,296.0,0.24729186010523058,0.7607225617855676,0.14864864864864866,0.0,0.31200828285202875,0,33,1,1242,5,1,1,4360.120358796296,124.18616898148149,0.04235020292102032,0.08074315486827782,0.03075685399889383,0.02977458786587417,0.0,0.916290731874155,1.4663370687934272
71,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,trees.c,crc32.c,trees.c,.c,40639.0,850.0,0.2730136076182977,0.6475665413573177,0.14705882352941177,0.00714623625566233,0.29181510622440743,0,53,4,2921,643,1,1,4360.131307870371,124.18616898148149,crc32.c,.c,31605.0,855.0,0.2460686600221484,0.7170796854814991,0.1695906432748538,0.0,0.3048384939646511,0,53,4,3341,267,2,2,4360.131307870371,14.494583333333333,-0.013023387740243697,0.026944947596149293,-0.06951314412418141,-0.022531819745442022,0.00714623625566233,0.0,0.8767117455934974
72,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zconf.h,inffixed.h,zconf.h,.h,16682.0,484.0,0.26957199376573554,0.7291500238070497,0.15495867768595042,0.06220518194563755,0.32085469566153896,0,90,5,1827,27,1,1,4360.131307870371,122.46549768518518,inffixed.h,.h,6332.0,89.0,0.23989260897030953,0.2911658407499133,0.011235955056179775,0.013955135239879369,0.15130132083784212,0,4,0,618,0,1,0,4360.1009375,4334.217407407407,0.16955337482369684,0.029679384795426006,0.43798418305713643,0.14372272262977065,0.048250046705758186,1.791759469228055,3.332204510175204
73,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zlib.h,crc32.h,zlib.h,.h,96778.0,1550.0,0.2696687263634297,0.7614454560598592,0.005806451612903226,0.024792751344358523,0.2842150958581768,0,168,10,6640,411,2,2,4360.131307870371,0.0,crc32.h,.h,591749.0,9382.0,0.3795747859311972,0.5664300693011651,0.0014922191430398635,0.0,0.2378161656932401,0,5,0,10908,0,1,0,4360.099872685185,1695.5130092592592,0.04639893016493668,-0.1099060595677675,0.19501538675869412,0.004314232469863363,0.024792751344358523,2.3978952727983707,6.021023349349527
74,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,2023-10-14T02:15:09+00:00,osv_published,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,zutil.h,inftrees.h,zutil.h,.h,7247.0,211.0,0.3688422795639575,0.759197081410901,0.2843601895734597,0.0,0.38921138204856015,0,68,2,1035,21,2,1,4360.131307870371,124.18616898148149,inftrees.h,.h,2928.0,50.0,0.42725409836065575,0.8722707335603254,0.02,0.0,0.37396135369973527,0,20,2,354,8,1,1,4360.131307870371,124.18616898148149,0.015250028348824884,-0.05841181879669827,-0.11307365214942433,0.2643601895734597,0.0,0.0,0.8938178760220965
75,zlib,v1.3,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,2023-08-18T08:45:36+00:00,zlib:v1.3,CVE-2014-9485,zlib:v1.3:CVE-2014-9485,expanded_advisory_plus_explicit,explicit_id,CVE-2014-9485,2024-01-17T23:08:08+00:00,fixed_commit_epoch,14a5f8f266c16c87ab6c086fc52b770b27701e01,contrib/minizip/miniunz.c,contrib/blast/blast.c,contrib/minizip/miniunz.c,.c,17688.0,545.0,0.2705789235639982,0.7475218057840256,0.20733944954128442,0.0,0.33128089501631164,2,20,5,6051,72,3,3,4360.1009375,0.13186342592592593,contrib/blast/blast.c,.c,18162.0,384.0,0.3225966303270565,0.7583387726777382,0.13802083333333334,0.0,0.3335941778306319,2,6,0,652,0,1,0,4360.099872685185,2594.58494212963,-0.00231328281432025,-0.05201770676305828,-0.010816966893712587,0.06931861620795107,0.0,1.791759469228055,4.290459441148391
76,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,CVE-2023-50246,jq:jq-1.7rc1:CVE-2023-50246,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2023-50246;GHSA-686W-5M7M-54VC,2023-12-13T20:43:50+00:00,nvd_published+osv_published,71c2ab509a8628dbbad4bc7b3f98a64aa90d3297,src/jv.c,src/compile.c,src/jv.c,.c,52180.0,1654.0,0.24741280183978537,0.6792843590400518,0.13724304715840388,0.09628960053372601,0.30157005335191633,1,87,7,3800,128,17,5,3987.388136574074,0.0018981481481481482,src/compile.c,.c,45279.0,1169.0,0.2377702687780207,0.6936184443172025,0.2018819503849444,0.0539158811108031,0.3119432666368965,1,106,4,3419,64,10,4,4000.1028703703705,5.5306597222222225,-0.010373213284980143,0.009642533061764658,-0.014334085277150743,-0.0646389032265405,0.04237371942292291,0.47000362924573547,0.6854251344660351
77,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/decNumber/decBasic.c,src/decNumber/decCommon.c,src/decNumber/decBasic.c,.c,179866.0,2323.0,0.2184459542103566,0.5997386913547107,0.28971157985363755,0.09068905956085178,0.30465919468754155,2,1,0,3908,0,1,0,1376.3455324074075,1376.3455324074075,src/decNumber/decCommon.c,.c,85067.0,1146.0,0.2215430190320571,0.6281917123959336,0.26527050610820246,0.024792751344358523,0.30051834885636514,2,1,0,1835,0,1,0,1376.3455324074075,1376.3455324074075,0.00414084583117641,-0.003097064821700496,-0.028453021041222937,0.024441073745435082,0.06589630821649325,0.0,0.0
78,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/decNumber/decNumber.c,src/decNumber/decimal64.c,src/decNumber/decNumber.c,.c,389135.0,4769.0,0.2127564983874491,0.5783237067117801,0.30236946949045923,0.14898479604392972,0.30860908914639174,2,2,1,8147,6,2,1,1376.3455324074075,11.30900462962963,src/decNumber/decimal64.c,.c,37681.0,527.0,0.2666065125660147,0.6532100037389624,0.22011385199240988,0.0,0.3086492498948222,2,1,0,839,0,1,0,1376.3455324074075,1376.3455324074075,-4.016074843044004e-05,-0.05385001417856561,-0.0748862970271823,0.08225561749804935,0.14898479604392972,0.6931471805599453,1.9459101490553132
79,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,OSV-2024-330,2024-04-30T00:00:31+00:00,osv_published,6ce6e7c71355a0b6006e9e3371364f6945da5a29,src/util.c,src/jv_print.c,src/util.c,.c,13061.0,382.0,0.2917081387336345,0.7515188111145261,0.18586387434554974,0.0,0.33470169310914266,1,33,2,704,14,11,2,3293.9426736111113,5.5306597222222225,src/jv_print.c,.c,11939.0,369.0,0.2627523243152693,0.725966400893291,0.08130081300813008,0.0,0.2923241044776726,1,44,1,965,23,13,1,3987.388136574074,11.149409722222222,0.042377588631470064,0.0289558144183652,0.02555241022123511,0.10456306133741966,0.0,0.4054651081081645,-0.4700036292457357
80,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,CVE-2024-23337,jq:jq-1.7rc1:CVE-2024-23337,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2024-23337;GHSA-2Q6R-344G-CX46,2025-05-21T14:34:51+00:00,nvd_published+osv_published,de21386681c0df0104a99d9d09db23a9b2a78b1e,src/jv_aux.c,src/jv_parse.c,src/jv_aux.c,.c,21224.0,634.0,0.21593479080286468,0.6979200116408465,0.22082018927444794,0.0,0.3032118752068359,1,33,2,1007,11,8,2,3897.1707523148148,16.177905092592592,src/jv_parse.c,.c,26985.0,793.0,0.22434685936631463,0.6965919494430414,0.19167717528373265,0.0,0.29812434992358716,1,47,4,1623,41,8,2,3983.3416087962964,4.198680555555556,0.005087525283248739,-0.008412068563449948,0.0013280621978051244,0.029143013990715283,0.0,-0.5108256237659905,-1.252762968495368
81,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,CVE-2025-49014,jq:jq-1.7rc1:CVE-2025-49014,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,CVE-2025-49014;GHSA-RMJP-CR27-WPG2,2025-06-19T15:08:04+00:00,osv_published,499c91bca9d4d027833bc62787d1bb075c03680e,src/builtin.c,src/lexer.c,src/builtin.c,.c,60271.0,1723.0,0.21751754575168822,0.6601726865544361,0.1625072547881602,0.12714630279043745,0.2973268665718827,1,257,17,4589,108,37,5,4000.1028703703705,2.897650462962963,src/lexer.c,.c,73188.0,2108.0,0.2440973930152484,0.679742686425779,0.09013282732447818,0.15545888516776377,0.2956361836399027,1,11,3,5585,628,4,2,3086.079097222222,20.170358796296295,0.001690682931979992,-0.02657984726356019,-0.01956999987134289,0.07237442746368201,-0.028312582377326312,1.504077396776274,-1.7527833744712975
82,jq,jq-1.7rc1,4af3f99728f924b327b6f455c52452ef0ca09e1a,2023-07-30T02:28:38+00:00,jq:jq-1.7rc1,GHSA-F946-J5J2-4W5M,jq:jq-1.7rc1:GHSA-F946-J5J2-4W5M,expanded_advisory_plus_explicit,explicit_id,GHSA-F946-J5J2-4W5M,2025-06-24T13:39:40+00:00,fixed_commit_epoch,5e159b34b179417e3e0404108190a2ac7d65611c,src/main.c,src/execute.c,src/main.c,.c,27075.0,694.0,0.2571006463527239,0.7225519910049051,0.020172910662824207,0.0,0.2731499850352764,1,174,19,3336,195,23,7,4000.1028703703705,2.8983564814814815,src/execute.c,.c,37414.0,1146.0,0.23253327631367937,0.6894143780572233,0.14834205933682373,0.05077946401986964,0.2957796796348371,1,119,6,3758,88,13,4,4000.1028703703705,0.0018981481481481482,-0.022629694599560712,0.024567370039044523,0.033137612947681805,-0.12816914867399953,-0.05077946401986964,1.0498221244986776,0.7894782894983772
