repo,event_id,published_epoch,published,fixed_commit,fixed_epoch,aliases,source,event_date_source,severity_score,severity_label,severity_source,snapshot_commit,changed_source_files_count,changed_source_files,snapshot_tag,snapshot_date,snapshot_key
django-django,CVE-2024-42005,1723043756,2024-08-07T15:15:56+00:00,f4af67b9b41e0f4c117a8741da3abbd1c869ab28,1722435155,BIT-DJANGO-2024-42005;CVE-2024-42005;GHSA-PV4P-CWWG-4RPH;PYSEC-2024-70,explicit_id+osv_range,osv_published,7.3,HIGH,osv_severity,6f4c7c124a03f7b01d868cb7d1fa55564b5f2bf8,1,django/db/models/sql/query.py,4.2.4,2023-08-01T16:59:48+00:00,django-django:4.2.4
openssl,CVE-2022-3358,1665501310,2022-10-11T15:15:10+00:00,25d47cccf203c3b71171e78865e48ea061a039a8,1664805453,CVE-2022-3358;GHSA-4F63-89W9-3JJV;RUSTSEC-2022-0059,explicit_id+osv_range,osv_published,7.5,HIGH,osv_severity,cae118f9382c3790359b3ff050d6e01c11579a7f,2,crypto/evp/digest.c;crypto/evp/evp_enc.c,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,openssl:openssl-3.0.0-alpha10
openssl,CVE-2022-3996,1670948122,2022-12-13T16:15:22+00:00,4d0340a6d2f327700a059f0b8f954d6160f8eef5,1670494258,CVE-2022-3996;GHSA-VR8J-HGMM-JH9R,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,cae118f9382c3790359b3ff050d6e01c11579a7f,1,crypto/x509/pcy_map.c,openssl-3.0.0-alpha10,2021-01-07T13:48:10+00:00,openssl:openssl-3.0.0-alpha10
redis,CVE-2019-10192,1562872512,2019-07-11T19:15:12+00:00,f72f4ea311d31f7ce209218a96afb97490971d39,1552926089,CVE-2019-10192,osv_range,osv_published,7.2,HIGH,osv_severity,2ee4a1c9806aab459d05e60751e07d86a4bebd78,1,src/version.h,5.0-rc1,2018-05-29T12:19:01+00:00,redis:5.0-rc1
redis,CVE-2019-10193,1562872512,2019-07-11T19:15:12+00:00,f72f4ea311d31f7ce209218a96afb97490971d39,1552926089,CVE-2019-10193,osv_range,osv_published,7.2,HIGH,osv_severity,2ee4a1c9806aab459d05e60751e07d86a4bebd78,1,src/version.h,5.0-rc1,2018-05-29T12:19:01+00:00,redis:5.0-rc1
redis,CVE-2021-32626,1633371308,2021-10-04T18:15:08+00:00,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-32626;BIT-REDIS-2021-32626;BIT-VALKEY-2021-32626;CVE-2021-32626,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,8.8,HIGH,nvd_metrics+osv_severity,a767d84a7273ea05bbfbb23f4eef63af7f4a613d,1,src/version.h,5.0.10,2020-10-27T06:49:22+00:00,redis:5.0.10
redis,CVE-2021-32762,1633371309,2021-10-04T18:15:09+00:00,704ba5f5b22ae1ecafbcfb7a3258311c27ff94ff,1633345123,BIT-KEYDB-2021-32762;BIT-REDIS-2021-32762;BIT-VALKEY-2021-32762;CVE-2021-32762,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,8.8,HIGH,nvd_metrics+osv_severity,a767d84a7273ea05bbfbb23f4eef63af7f4a613d,1,src/version.h,5.0.10,2020-10-27T06:49:22+00:00,redis:5.0.10
redis,CVE-2022-24834,1689258941,2023-07-13T14:35:41+00:00,de0d9632b52849d9b7ea52408b1d681d771c5b46,1688989066,BIT-KEYDB-2022-24834;BIT-REDIS-2022-24834;BIT-VALKEY-2022-24834;CVE-2022-24834;GHSA-P8X2-9V9Q-C838,explicit_id+osv_range,osv_published,7.0,HIGH,osv_severity,ebe2e4583fc6b4cd1a8142caa51fa7c8d37d6de3,1,src/version.h,6.0.18,2023-02-28T16:31:58+00:00,redis:6.0.18
sqlite,CVE-2019-19244,1574712911,2019-11-25T20:15:11+00:00,e59c562b3f6894f84c715772c4b116d7b5c01348,1574417641,CVE-2019-19244,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/select.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19317,1575555309,2019-12-05T14:15:09+00:00,522ebfa7cee96fb325a22ea3a2464a63485886a8,1574365020,CVE-2019-19317,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/resolve.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19603,1575918914,2019-12-09T19:15:14+00:00,527cbd4a104cb93bf3994b3dd3619a6299a78b13,1573913719,CVE-2019-19603,nvd_ref,nvd_published,7.5,HIGH,nvd_metrics,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,2,src/build.c;src/sqliteInt.h,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19646,1575918914,2019-12-09T19:15:14+00:00,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,1575906727,CVE-2019-19646,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/pragma.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19880,1576649712,2019-12-18T06:15:12+00:00,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,1576627550,CVE-2019-19880,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/window.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19926,1577063713,2019-12-23T01:15:13+00:00,8428b3b437569338a9d1e10c4cd8154acbe33089,1576793299,CVE-2019-19926,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/select.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19923,1577204111,2019-12-24T16:15:11+00:00,396afe6f6aa90a31303c183e11b2b2d4b7956b35,1576702318,CVE-2019-19923,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/select.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19925,1577207710,2019-12-24T17:15:10+00:00,54d501092d88c0cf89bec4279951f548fb0b8618,1576768540,CVE-2019-19925,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,ext/misc/zipfile.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-20218,1577974596,2020-01-02T14:16:36+00:00,a6c1a71cde082e09750465d5675699062922e387,1577480082,CVE-2019-20218,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,src/select.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
sqlite,CVE-2019-19959,1578089712,2020-01-03T22:15:12+00:00,d8f2d46cbc9925e034a68aaaf60aad788d9373c1,1577135073,CVE-2019-19959,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,f7d3b7a56cd6ebb85ba999913acb335de83b53ec,1,ext/misc/zipfile.c,version-3.25.0,2018-09-15T04:01:47+00:00,sqlite:version-3.25.0
git,CVE-2016-2315,1460127541,2016-04-08T14:59:01+00:00,34fa79a6cde56d6d428ab0d3160cb094ebad3305,1444068485,CVE-2016-2315,nvd_ref,nvd_published,9.8,CRITICAL,nvd_metrics,cc291953df19aa4a97bee3590e708dc1fc557500,3,compat/nedmalloc/nedmalloc.c;fast-import.c;revision.c,v2.0.0-rc0,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0
git,CVE-2016-2324,1460127542,2016-04-08T14:59:02+00:00,de1e67d0703894cb6ea782e36abb63976ab07e60,1455310277,CVE-2016-2324,nvd_ref,nvd_published,9.8,CRITICAL,nvd_metrics,cc291953df19aa4a97bee3590e708dc1fc557500,9,builtin/pack-objects.c;builtin/rev-list.c;list-objects.c;list-objects.h;pack-bitmap-write.c;pack-bitmap.c;reachable.c;revision.c;revision.h,v2.0.0-rc0,2014-04-18T18:21:43+00:00,git:v2.0.0-rc0
git,CVE-2018-17456,1538836140,2018-10-06T14:29:00+00:00,a124133e1e6ab5c7a9fef6d0e6bcb084e3455b46,1538073686,CVE-2018-17456,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,0114f71344844be9e5add321cffea34bac077d75,1,fsck.c,v2.13.7,2018-05-22T04:50:36+00:00,git:v2.13.7
git,CVE-2019-1387,1576703713,2019-12-18T21:15:13+00:00,a8dee3ca610f5a1d403634492136c887f83b59d2,1575556611,CVE-2019-1387,explicit_id+osv_range,osv_published,8.8,HIGH,osv_severity,0114f71344844be9e5add321cffea34bac077d75,3,builtin/submodule--helper.c;submodule.c;submodule.h,v2.13.7,2018-05-22T04:50:36+00:00,git:v2.13.7
git,CVE-2019-1353,1579904119,2020-01-24T22:15:19+00:00,9102f958ee5254b10c0be72672aa3305bf4f4704,1575556611,CVE-2019-1353,explicit_id+osv_range,osv_published,9.8,CRITICAL,osv_severity,0114f71344844be9e5add321cffea34bac077d75,1,environment.c,v2.13.7,2018-05-22T04:50:36+00:00,git:v2.13.7
git,CVE-2020-5260,1586906112,2020-04-14T23:15:12+00:00,9a6bbee8006c24b46a85d29e7b38cfa79e9ab21b,1583996116,BIT-GIT-2020-5260;CVE-2020-5260,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,0114f71344844be9e5add321cffea34bac077d75,1,credential.c,v2.13.7,2018-05-22T04:50:36+00:00,git:v2.13.7
git,CVE-2020-11008,1587496513,2020-04-21T19:15:13+00:00,c44088ecc4b0722636e0a305f9608d3047197282,1587337858,CVE-2020-11008,explicit_id+nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,0114f71344844be9e5add321cffea34bac077d75,2,credential.c;fsck.c,v2.13.7,2018-05-22T04:50:36+00:00,git:v2.13.7
openssh,CVE-2020-12062,1591028114,2020-06-01T16:15:14+00:00,aad87b88fc2536b1ea023213729aaf4eaabe1894,1588315211,CVE-2020-12062,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.5,HIGH,nvd_metrics+osv_severity,fd0fa130ecf06d7d092932adcd5d77f1549bfc8d,1,scp.c,V_8_0_P1,2019-04-17T22:52:57+00:00,openssh:V_8_0_P1
openssh,CVE-2021-28041,1614978913,2021-03-05T21:15:13+00:00,e04fd6dde16de1cdc5a4d9946397ff60d96568db,1613534621,CVE-2021-28041,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,7.1,HIGH,nvd_metrics+osv_severity,fd0fa130ecf06d7d092932adcd5d77f1549bfc8d,1,ssh-agent.c,V_8_0_P1,2019-04-17T22:52:57+00:00,openssh:V_8_0_P1
openssh,CVE-2021-41617,1632683707,2021-09-26T19:15:07+00:00,bf944e3794eff5413f2df1ef37cddf96918c6bde,1632664999,CVE-2021-41617,osv_range,osv_published,7.0,HIGH,osv_severity,e1a596186c81e65a34ce13076449712d3bf97eb4,1,misc.c,V_8_7_P1,2021-08-20T04:03:49+00:00,openssh:V_8_7_P1
traefik-traefik,CVE-2022-46153,1670535982,2022-12-08T21:46:22+00:00,7e3fe48b80083b41e9ff82a474a36484cabc701a,1670347685,CVE-2022-46153;GHSA-468W-8X39-GJ5V;GO-2022-1152,osv_range+osv_ref,osv_published,8.1,HIGH,osv_severity,95dc43ce4a0b9a3cdfa1ce33e606af5ef0b09f5b,8,integration/https_test.go;integration/tcp_test.go;pkg/server/router/router.go;pkg/server/router/router_test.go;pkg/server/router/tcp/router.go;pkg/server/routerfactory.go;pkg/tls/tlsmanager.go;pkg/tls/tlsmanager_test.go,v2.5.4,2021-11-08T17:36:13+00:00,traefik-traefik:v2.5.4
traefik-traefik,CVE-2024-28869,1712956116,2024-04-12T21:08:36+00:00,240b83b77351dfd8cadb91c305b84e9d22e0f9c6,1712848683,CVE-2024-28869;GHSA-4VWX-54MW-VQFW;GO-2024-2722,osv_range+osv_ref,osv_published,7.5,HIGH,osv_severity,dae0491b612ae9d706ffa2f0faa941bce00f0c01,1,pkg/config/static/static_config.go,v2.10.6,2023-11-28T14:46:10+00:00,traefik-traefik:v2.10.6
zlib,CVE-2022-37434,1659683707,2022-08-05T07:15:07+00:00,eff308af425b67093bab25f80f1ae950166bece1,1659221882,CVE-2022-37434,nvd_ref+osv_range+osv_ref,nvd_published+osv_published,9.8,CRITICAL,nvd_metrics+osv_severity,21767c654d31d2dccdde4330529775c6c5fd5389,1,inflate.c,v1.2.12,2022-03-27T23:05:02+00:00,zlib:v1.2.12
zlib,CVE-2023-45853,1697249709,2023-10-14T02:15:09+00:00,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,1705948357,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,osv_range,osv_published,9.8,CRITICAL,osv_severity,21767c654d31d2dccdde4330529775c6c5fd5389,10,contrib/infback9/inftree9.c;deflate.c;deflate.h;gzguts.h;gzlib.c;inftrees.c;trees.c;zconf.h;zlib.h;zutil.h,v1.2.12,2022-03-27T23:05:02+00:00,zlib:v1.2.12
zlib,CVE-2023-45853,1697249709,2023-10-14T02:15:09+00:00,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,1705948357,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,osv_range,osv_published,9.8,CRITICAL,osv_severity,09155eaa2f9270dc4ed1fa13e2b4b2613e6e4851,10,contrib/infback9/inftree9.c;deflate.c;deflate.h;gzguts.h;gzlib.c;inftrees.c;trees.c;zconf.h;zlib.h;zutil.h,v1.3,2023-08-18T08:45:36+00:00,zlib:v1.3
gin-gonic-gin,CVE-2020-28483,1611166512,2021-01-20T18:15:12+00:00,d496f64540b6707602de50ab57aeea8ff4080b74,1617868061,CVE-2020-28483;GHSA-H395-QCRW-5VMQ;GO-2021-0052,osv_range,osv_published,7.1,HIGH,osv_severity,15ced05c5316609bce5b43389f8e3f06102a8b18,1,version.go,v1.5.0,2019-11-24T02:25:21+00:00,gin-gonic-gin:v1.5.0
psf-requests,CVE-2018-18074,1539106141,2018-10-09T17:29:01+00:00,bd840450c0d1e9db3bf62382c15d96378cc3a056,1539840742,CVE-2018-18074;GHSA-X84V-XCM2-53PG;PYSEC-2018-28,osv_range,osv_published,7.5,HIGH,osv_severity,991e8b76b7a9d21f698b24fa0058d3d5968721bc,3,requests/__init__.py;requests/__version__.py;setup.py,v2.19.0,2018-06-12T14:38:10+00:00,psf-requests:v2.19.0
pallets-flask,CVE-2019-1010083,1563372911,2019-07-17T14:15:11+00:00,d92b64aa275841b0c9aea3903aba72fbc4275d91,1581381400,CVE-2019-1010083;GHSA-5WV5-4VPF-PJ6M;PYSEC-2019-179,osv_range,osv_published,7.5,HIGH,osv_severity,1a9e58e8c97c47c969736d46410f724f4e834f54,1,setup.py,0.12.3,2018-04-26T19:12:11+00:00,pallets-flask:0.12.3
pallets-flask,CVE-2019-1010083,1563372911,2019-07-17T14:15:11+00:00,d92b64aa275841b0c9aea3903aba72fbc4275d91,1581381400,CVE-2019-1010083;GHSA-5WV5-4VPF-PJ6M;PYSEC-2019-179,osv_range,osv_published,7.5,HIGH,osv_severity,99660cc40984015cbbcd27d1cdc19376b2536443,1,setup.py,1.0.3,2019-05-17T17:57:51+00:00,pallets-flask:1.0.3
