pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
26,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/mbedtls.c,lib/vauth/krb5_sspi.c,lib/vtls/mbedtls.c,.c,26311.0,684.0,0.23739120519934628,0.7272174716519568,0.14619883040935672,0.031288295528435484,0.30393934219266106,2,30,30,1501,1501,10,10,275.12238425925926,29.01732638888889,lib/vauth/krb5_sspi.c,.c,16161.0,374.0,0.26099870057545943,0.7619571219671549,0.12566844919786097,0.0,0.311566686089936,2,85,23,2906,1059,9,5,837.4422106481481,29.01732638888889,-0.00762734389727493,-0.023607495376113147,-0.0347396503151981,0.020530381211495752,0.031288295528435484,0.2559333741372005,0.348528645217967
27,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/nss.c,lib/vauth/krb5_gssapi.c,lib/vtls/nss.c,.c,61973.0,1606.0,0.26296935762348117,0.7013118754820616,0.17496886674968867,0.14757334309663986,0.3292733022715474,2,200,10,6183,113,20,3,3446.431261574074,29.01732638888889,lib/vauth/krb5_gssapi.c,.c,12814.0,290.0,0.2548774777587014,0.7717969417746873,0.10689655172413794,0.0,0.3076331569447599,2,35,16,715,205,4,3,596.455474537037,29.01732638888889,0.021640145326787485,0.008091879864779772,-0.07048506629262563,0.06807231502555074,0.14757334309663986,-0.4353180712578455,-0.5916777203950856
28,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/openssl.c,lib/vauth/ntlm_sspi.c,lib/vtls/openssl.c,.c,95760.0,2621.0,0.26917293233082706,0.696210993948386,0.1838992750858451,0.17481928495894597,0.3348335496710156,2,500,58,11333,1280,57,18,6048.773055555555,29.01732638888889,lib/vauth/ntlm_sspi.c,.c,10430.0,239.0,0.2636625119846596,0.7707423646115033,0.09623430962343096,0.0,0.3075383520039237,2,77,15,3030,1183,8,4,837.4422106481481,29.01732638888889,0.027295197667091875,0.005510420346167444,-0.07453137066311721,0.08766496546241415,0.17481928495894597,1.3049487216659386,0.07874248645278303
29,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-7468,curl:curl-7_50_0:CVE-2017-7468,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-7468;CVE-2017-7468,2017-04-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,lib/vtls/polarssl.c,lib/vauth/spnego_sspi.c,lib/vtls/polarssl.c,.c,23975.0,638.0,0.24938477580813348,0.7335561003248394,0.14890282131661442,0.024317398347295162,0.3093328997731633,2,70,10,1864,257,19,4,2268.5158796296296,29.01732638888889,lib/vauth/spnego_sspi.c,.c,9686.0,226.0,0.30425356184183355,0.7608419520883827,0.1504424778761062,0.0,0.3333703538260386,2,9,9,333,333,3,3,116.64740740740741,29.01732638888889,-0.024037454052875273,-0.05486878603370007,-0.027285851763543256,-0.0015396565594917866,0.024317398347295162,0.09531017980432477,-0.2581814080550835
30,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-1000100,curl:curl-7_50_0:CVE-2017-1000100,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-1000100;CVE-2017-1000100,2017-08-09T08:00:00+00:00,osv_published,high_critical,6.5,HIGH,osv_severity,358b2b131ad6c095696f20dcfa62b8305263f898,lib/tftp.c,lib/pop3.c,lib/tftp.c,.c,40862.0,1102.0,0.2308257060349469,0.6252441574330911,0.13611615245009073,0.026678654069490194,0.2720758745696842,1,169,6,4229,103,20,3,3974.737847222222,29.01732638888889,lib/pop3.c,.c,45926.0,1192.0,0.22608108696598878,0.639533638135497,0.15855704697986578,0.03174126137648692,0.2804222860684983,1,227,8,7313,76,15,2,2412.45806712963,29.01732638888889,-0.0083464114988141,0.0047446190689581225,-0.014289480702405877,-0.022440894529775046,-0.005062607306996723,-0.25131442828090633,0.30058547728768836
31,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-1000254,curl:curl-7_50_0:CVE-2017-1000254,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-1000254;CVE-2017-1000254,2017-10-04T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,5ff2c5ff25750aba1a8f64fbcad8e5b891512584,lib/ftp.c,src/tool_operate.c,lib/ftp.c,.c,139084.0,3598.0,0.25863506945443043,0.6610387821773647,0.1575875486381323,0.13264294871223026,0.30830349235418464,1,720,14,25359,185,26,3,6048.773055555555,29.01732638888889,src/tool_operate.c,.c,65710.0,1466.0,0.26158879926951756,0.6801068493369706,0.08185538881309687,0.028077077013060326,0.2814608589781788,1,183,31,4017,206,24,8,1751.4511574074074,50.85275462962963,0.026842633376005842,-0.002953729815087125,-0.01906806715960596,0.07573215982503542,0.10456587169916993,-0.7576857016975165,-0.10697211955216712
32,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-1000257,curl:curl-7_50_0:CVE-2017-1000257,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-1000257;CVE-2017-1000257,2017-10-12T08:00:00+00:00,osv_published,high_critical,9.1,CRITICAL,osv_severity,13c9a9ded3ae744a1e11cbc14e9146d9fa427040,lib/imap.c,src/tool_getparam.c,lib/imap.c,.c,60719.0,1569.0,0.2257777631383916,0.6340371755691389,0.24410452517527087,0.05468944598876373,0.3028298350190832,1,289,19,8402,200,18,4,2412.45806712963,29.01732638888889,src/tool_getparam.c,.c,62986.0,1706.0,0.2399580859238561,0.6718838208496641,0.2543962485345838,0.08233672400462347,0.3233770718458442,1,114,18,2925,101,26,7,1751.4511574074074,83.43195601851852,-0.020547236826760962,-0.014180322785464494,-0.03784664528052528,-0.010291723359312943,-0.02764727801585974,0.05129329438755059,0.678332094774805
33,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-8817,curl:curl-7_50_0:CVE-2017-8817,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-8817;CVE-2017-8817,2017-11-29T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,0b664ba968437715819bfe4c7ada5679d16ebbc3,lib/curl_fnmatch.c,src/tool_formparse.c,lib/curl_fnmatch.c,.c,11503.0,402.0,0.2341128401286621,0.7170303401227047,0.2537313432835821,0.0,0.322621743115329,1,18,2,482,6,6,2,2261.4831828703705,110.85585648148148,src/tool_formparse.c,.c,11527.0,301.0,0.31517307191810534,0.7357209417003742,0.14285714285714285,0.0,0.3285583755681118,1,16,2,673,6,6,1,1752.4950347222223,108.51043981481482,-0.0059366324527828085,-0.08106023178944324,-0.01869060157766944,0.11087420042643925,0.0,0.0,0.0
34,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2017-8816,curl:curl-7_50_0:CVE-2017-8816,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2017-8816;CVE-2017-8816,2017-11-29T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,7f2a1df6f5fc598750b2c6f34465c8d924db28cc,lib/curl_ntlm_core.c,lib/http_proxy.c,lib/curl_ntlm_core.c,.c,22148.0,571.0,0.2661188369152971,0.7162299020596287,0.07355516637478109,0.020945336562894924,0.29154360910167554,1,47,9,1283,40,12,4,1789.3989583333334,29.01732638888889,lib/http_proxy.c,.c,22589.0,475.0,0.28097746690867237,0.7627136736438498,0.18947368421052632,0.0,0.3339511881878993,1,48,5,1007,45,8,2,1934.6358564814814,29.01732638888889,-0.04240757908622378,-0.014858629993375283,-0.04648377158422112,-0.11591851783574524,0.020945336562894924,0.5108256237659909,-0.11506932978478712
35,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2018-1000005,curl:curl-7_50_0:CVE-2018-1000005,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2018-1000005;CVE-2018-1000005,2018-01-24T08:00:00+00:00,osv_published,high_critical,9.1,CRITICAL,osv_severity,fa3dbb9a147488a2943bda809c66fc497efe06cb,lib/http2.c,lib/transfer.c,lib/http2.c,.c,62098.0,1593.0,0.23931527585429482,0.700826099845644,0.13433772755806653,0.06510516911789281,0.29842430712708956,1,193,45,4882,1229,13,7,5672.452256944444,29.01732638888889,lib/transfer.c,.c,64819.0,1526.0,0.2962248723368148,0.7095479415987992,0.20773263433813893,0.08041310211833182,0.3403307200488332,1,632,15,22207,224,31,5,6048.773055555555,29.01732638888889,-0.04190641292174363,-0.05690959648252,-0.008721841753155157,-0.0733949067800724,-0.015307933000439006,1.056052674249314,1.6986690461620428
36,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2018-1000300,curl:curl-7_50_0:CVE-2018-1000300,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2018-1000300;CVE-2018-1000300,2018-05-16T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,583b42cb3b809b1bf597af160468ccba728c2248,lib/pingpong.c,src/tool_paramhlp.c,lib/pingpong.c,.c,15120.0,399.0,0.3199074074074074,0.7377871626253759,0.13784461152882205,0.0,0.3283369558842285,1,46,4,979,18,10,1,2412.45806712963,29.01732638888889,src/tool_paramhlp.c,.c,14758.0,449.0,0.2969914622577585,0.7460965364026511,0.18262806236080179,0.0,0.3341202109909491,1,25,4,737,27,7,3,1751.4511574074074,169.39902777777777,-0.005783255106720564,0.022915945149648898,-0.008309373777275142,-0.04478345083197974,0.0,0.0,-0.38776553100876354
37,curl,curl-7_50_0,79e63a53bb9598af863b0afe49ad662795faeef4,2016-07-21T08:53:38+00:00,curl:curl-7_50_0,CVE-2018-0500,curl:curl-7_50_0:CVE-2018-0500,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2018-0500;CVE-2018-0500,2018-07-11T08:00:00+00:00,nvd_published+osv_published,high_critical,9.8,CRITICAL,nvd_metrics+osv_severity,ba1dbd78e5f1ed67c1b8d37ac89d90e5e330b628,lib/smtp.c,lib/formdata.c,lib/smtp.c,.c,48133.0,1238.0,0.22695448029418486,0.6397597395391446,0.16235864297253635,0.041785251488589734,0.28323800967133556,1,269,9,8246,97,23,2,2412.45806712963,29.01732638888889,lib/formdata.c,.c,46572.0,1318.0,0.25345701279738897,0.6960363686270408,0.17526555386949924,0.013955135239879369,0.3050940350579596,1,179,11,6554,133,12,4,6048.773055555555,29.01732638888889,-0.021856025386624067,-0.026502532503204113,-0.05627662908789621,-0.012906910896962887,0.027830116248710367,-0.18232155679395445,-0.3128723212803388
38,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2018-16840,curl:curl-7_61_1:CVE-2018-16840,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2018-16840;CVE-2018-16840,2018-10-31T08:00:00+00:00,nvd_published+osv_published,high_critical,9.8,CRITICAL,nvd_metrics+osv_severity,81d135d67155c5295b1033679c606165d4e28f3f,lib/url.c,lib/ftp.c,lib/url.c,.c,153251.0,3793.0,0.25932620341792223,0.6387034453764314,0.15554969680991299,0.18780509127285364,0.3108294221877722,1,1408,67,40421,4266,99,21,6824.312083333333,0.18592592592592594,lib/ftp.c,.c,133439.0,3452.0,0.26185747794872566,0.6626948411415543,0.16367323290845887,0.1312882955284355,0.3112425591844171,1,781,25,26449,482,40,8,6824.312083333333,84.32596064814815,-0.0004131369966449139,-0.002531274530803429,-0.02399139576512288,-0.00812353609854588,0.05651679574441815,0.9614111671546248,2.1786496295354283
39,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2018-16839,curl:curl-7_61_1:CVE-2018-16839,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2018-16839;CVE-2018-16839,2018-10-31T08:00:00+00:00,nvd_published+osv_published,high_critical,9.8,CRITICAL,nvd_metrics+osv_severity,f3a24d7916b9173c69a3e0ee790102993833d6c5,lib/vauth/cleartext.c,lib/vauth/cram.c,lib/vauth/cleartext.c,.c,4966.0,132.0,0.306282722513089,0.7743195213307876,0.045454545454545456,0.0,0.3127297967339222,2,9,1,235,14,4,1,893.4058680555555,168.14166666666668,lib/vauth/cram.c,.c,4394.0,109.0,0.34023668639053256,0.7615997361448398,0.07339449541284404,0.0,0.32929172281128405,2,5,0,162,0,3,0,893.4058680555555,804.5563541666667,-0.016561926077361844,-0.03395396387744354,0.012719785185947852,-0.027939949958298585,0.0,0.6931471805599453,2.70805020110221
40,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2018-16842,curl:curl-7_61_1:CVE-2018-16842,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,CURL-CVE-2018-16842;CVE-2018-16842,2018-10-31T08:00:00+00:00,nvd_published+osv_published,high_critical,9.1,CRITICAL,nvd_metrics+osv_severity,d530e92f59ae9bb2d47066c3c460b25d2ffeb211,src/tool_msgs.c,lib/psl.c,src/tool_msgs.c,.c,3283.0,104.0,0.4069448674992385,0.7565952740705002,0.09615384615384616,0.0,0.3575369602266623,1,14,3,205,14,5,2,2541.326747685185,85.5243287037037,lib/psl.c,.c,3281.0,85.0,0.38646754038402925,0.7606995242222201,0.17647058823529413,0.0,0.37136963875137946,1,1,1,111,111,1,1,99.13375,99.13375,-0.013832678524717146,0.020477327115209276,-0.00410425015171989,-0.08031674208144797,0.0,0.6931471805599453,-2.010448670192884
41,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2019-3823,curl:curl-7_61_1:CVE-2019-3823,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-3823;CVE-2019-3823,2019-02-06T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,39df4073e5413fcdbb5a38da0c1ce6f1c0ceb484,lib/smtp.c,lib/telnet.c,lib/smtp.c,.c,46822.0,1207.0,0.2352953739695015,0.6396058044189822,0.17067108533554268,0.04470832262096529,0.2885715282406864,1,288,8,8446,60,26,3,3187.9970949074072,57.64863425925926,lib/telnet.c,.c,47116.0,1408.0,0.21907632226844384,0.7079242852663539,0.20454545454545456,0.05117526537673793,0.3097144735496827,1,203,15,6831,105,27,7,6824.312083333333,14.205613425925925,-0.021142945308996297,0.01621905170105767,-0.06831848084737169,-0.03387436920991188,-0.006466942755772642,-0.5753641449035616,-0.5525652299387556
42,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2018-16890,curl:curl-7_61_1:CVE-2018-16890,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2018-16890;CVE-2018-16890,2019-02-06T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,b780b30d1377adb10bbe774835f49e9b237fb9bb,lib/vauth/ntlm.c,lib/vtls/polarssl.c,lib/vauth/ntlm.c,.c,27668.0,697.0,0.23319358103223942,0.7364758536194729,0.12195121951219512,0.0,0.2937746397108,2,105,4,3611,21,17,4,2578.3364699074073,113.58846064814814,lib/vtls/polarssl.c,.c,27210.0,729.0,0.2524072032341051,0.7280167493575744,0.15363511659807957,0.04757334309663985,0.31341752118138944,2,107,6,2383,27,30,5,3044.0549074074074,123.05452546296296,-0.019642881470589457,-0.019213622201865677,0.008459104261898442,-0.031683897085884455,-0.04757334309663985,-0.33647223662121295,-0.24116205681688774
43,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2019-5436,curl:curl-7_61_1:CVE-2019-5436,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-5436;CVE-2019-5436,2019-05-22T08:00:00+00:00,osv_published,high_critical,7.8,HIGH,osv_severity,2576003415625d7b5f0e390902f8097830b82275,lib/tftp.c,lib/pop3.c,lib/tftp.c,.c,41846.0,1125.0,0.23144386560244706,0.6261321227340156,0.1368888888888889,0.028077077013060326,0.27291094292874574,1,191,9,4388,95,28,3,4750.276875,3.5480092592592594,lib/pop3.c,.c,43254.0,1135.0,0.23246404956767006,0.63924833505643,0.1647577092511013,0.026678654069490194,0.28344460941387495,1,239,3,7460,41,18,2,3187.9970949074072,85.5243287037037,-0.010533666485129212,-0.0010201839652229927,-0.013116212322414333,-0.027868820362212415,0.0013984229435701316,0.9162907318741553,0.8266785731844677
44,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2019-5481,curl:curl-7_61_1:CVE-2019-5481,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2019-5481;CVE-2019-5481,2019-09-11T08:00:00+00:00,osv_published,high_critical,9.8,CRITICAL,osv_severity,9069838b30fb3b48af0123e39f664cea683254a5,lib/security.c,lib/select.c,lib/security.c,.c,15808.0,479.0,0.3355263157894737,0.7599718529522174,0.1649269311064718,0.0,0.3457658566084645,1,112,4,3058,10,12,3,6557.544166666667,84.32596064814815,lib/select.c,.c,15998.0,510.0,0.25521940242530317,0.7674675052565562,0.23921568627450981,0.0,0.339035885185346,1,92,4,2449,28,11,2,5037.539780092593,85.5243287037037,0.006729971423118486,0.0803069133641705,-0.007495652304338796,-0.07428875516803801,0.0,0.0,-0.9694005571881035
45,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8177,curl:curl-7_61_1:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,high_critical,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_cb_hdr.c,lib/dict.c,src/tool_cb_hdr.c,.c,7846.0,221.0,0.400203925567168,0.7617129476212695,0.167420814479638,0.0,0.3714329009721638,1,35,6,539,92,11,2,2537.256296296296,35.525613425925926,lib/dict.c,.c,7883.0,238.0,0.2825066599010529,0.7422103262327272,0.04201680672268908,0.0,0.29432732321940297,1,93,3,1089,24,11,2,6824.312083333333,3.5480092592592594,0.07710557775276083,0.1176972656661151,0.019502621388542307,0.12540400775694893,0.0,0.5596157879354227,1.3137236682850557
46,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8177,curl:curl-7_61_1:CVE-2020-8177,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,high_critical,7.8,HIGH,osv_severity,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,src/tool_operate.c,src/tool_getparam.c,.c,73462.0,1954.0,0.2303231602733386,0.665905399626084,0.2553735926305015,0.09801395776391572,0.32100874652304917,1,169,19,4097,273,45,12,2526.990185185185,14.205613425925925,src/tool_operate.c,.c,72575.0,1610.0,0.2541233207027213,0.6717457788208255,0.07639751552795031,0.03309168781146177,0.27601725961572804,1,240,20,4859,345,41,12,2526.990185185185,1.4379166666666667,0.04499148690732113,-0.02380016042938271,-0.005840379194741563,0.1789760771025512,0.06492226995245395,-0.04879016416943216,-0.23331066866965422
47,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8231,curl:curl-7_61_1:CVE-2020-8231,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8231;CVE-2020-8231,2020-08-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/connect.c,lib/cookie.c,lib/connect.c,.c,43990.0,1175.0,0.2974994316890202,0.7176348495730376,0.17446808510638298,0.08265484872909142,0.3358729266532356,1,429,19,7364,184,48,9,6182.535104166666,75.58733796296296,lib/cookie.c,.c,45366.0,1263.0,0.28854207997178505,0.6797216793739146,0.09422011084718923,0.0,0.29008275243852183,1,202,20,4641,563,22,7,6824.312083333333,3.5480092592592594,0.045790174214713764,0.008957351717235162,0.03791317019912299,0.08024797425919375,0.08265484872909142,-0.04879016416943216,-1.1146984264197348
48,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8231,curl:curl-7_61_1:CVE-2020-8231,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8231;CVE-2020-8231,2020-08-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/easy.c,lib/ftplistparser.c,lib/easy.c,.c,32455.0,889.0,0.29979972269295946,0.7326785653570477,0.15523059617547807,0.06438561897747253,0.3332794612737106,1,275,19,4585,214,28,7,6679.319664351852,17.335729166666667,lib/ftplistparser.c,.c,31276.0,948.0,0.16370379843969818,0.6950315693979762,0.22679324894514769,0.0,0.2857680517955691,1,47,10,1782,336,12,3,3037.0222106481483,133.39340277777777,0.04751140947814153,0.13609592425326128,0.037646995959071505,-0.07156265276966961,0.06438561897747253,0.5978370007556202,-0.4494449022246991
49,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8231,curl:curl-7_61_1:CVE-2020-8231,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8231;CVE-2020-8231,2020-08-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/multi.c,lib/ssh.c,lib/multi.c,.c,101012.0,2402.0,0.254702411594662,0.6971643894978399,0.19567027477102414,0.12737955992142638,0.32570734229067594,1,505,35,13883,673,56,11,6124.444814814815,17.33451388888889,lib/ssh.c,.c,108817.0,2763.0,0.19731291985627245,0.6717640269040588,0.16720955483170466,0.13901689562001832,0.29469789301185484,1,331,20,18095,402,36,9,4323.99525462963,0.5344097222222223,0.0310094492788211,0.05738949173838956,0.02540036259378109,0.02846071993931948,-0.011637335698591933,0.5389965007326869,0.5142935489656244
50,curl,curl-7_61_1,432eb5f5c254ee8383b2522ce597c9219877923e,2018-09-04T21:49:50+00:00,curl:curl-7_61_1,CVE-2020-8231,curl:curl-7_61_1:CVE-2020-8231,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8231;CVE-2020-8231,2020-08-19T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/urldata.h,lib/config-vxworks.h,lib/urldata.h,.h,74666.0,1437.0,0.30834650309377765,0.6939357492283287,0.017397355601948505,0.20498485494505622,0.3107584792482098,1,756,42,7650,195,90,21,6824.312083333333,17.33400462962963,lib/config-vxworks.h,.h,26309.0,193.0,0.20221217074005093,0.5872309849785707,0.0051813471502590676,0.0,0.21683304869668224,1,49,1,2065,3,9,1,4532.999340277778,241.71898148148148,0.09392543055152758,0.10613433235372671,0.10670476424975794,0.012216008451689436,0.20498485494505622,3.068052935133617,3.891820298110626
51,curl,curl-7_73_0,315ee3fe75dade912b48a21ceec9ccda0230d937,2020-10-14T05:50:16+00:00,curl:curl-7_73_0,CVE-2020-8285,curl:curl-7_73_0:CVE-2020-8285,expanded_advisory_plus_explicit,explicit_id+osv_range,CURL-CVE-2020-8285;CVE-2020-8285,2020-12-09T08:00:00+00:00,osv_published,high_critical,7.5,HIGH,osv_severity,69a358f2186e04cf44698b5100332cbf1ee7f01d,lib/ftp.c,lib/http.c,lib/ftp.c,.c,131385.0,3398.0,0.25926856186018193,0.6631320154046242,0.16951147733961153,0.13083390301394077,0.31188434632827194,1,835,29,28273,566,42,2,7594.6457175925925,17.75903935185185,lib/http.c,.c,131579.0,3268.0,0.25473669810532074,0.6780065678908854,0.13157894736842105,0.14030120235749965,0.3060150194724008,1,814,23,20435,916,71,6,7594.6457175925925,13.444467592592593,0.00586932685587116,0.004531863754861198,-0.014874552486261239,0.03793252997119048,-0.009467299343558888,0.2231435513142097,-0.48074816852871294
