pair_id,repo,security_event_id,security_commit,security_file,security_suffix,security_subsystem_key,security_loc,security_size_bytes,security_directory_depth,security_prior_touches_total,security_prior_touches_365d,security_total_churn,security_churn_365d,security_file_age_days,security_composite,security_ci_gzip,security_entropy,security_cc_density,security_halstead,bugfix_commit,bugfix_subject,bugfix_file,bugfix_suffix,bugfix_subsystem_key,bugfix_loc,bugfix_size_bytes,bugfix_directory_depth,bugfix_prior_touches_total,bugfix_prior_touches_365d,bugfix_total_churn,bugfix_churn_365d,bugfix_file_age_days,bugfix_composite,bugfix_ci_gzip,bugfix_entropy,bugfix_cc_density,bugfix_halstead,distance,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead
77,openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,misc.c,.c,<root>,551.0,14117.0,0.0,65.0,16.0,1047.0,404.0,2084.9271412037037,0.3690052652288182,0.3737337961323227,0.7385249793180465,0.2250453720508167,0.0,10dce8ff68ef615362cfcab0c0cc33ce524e7682,upstream: unbreak; missing NULL check,readpass.c,.c,<root>,292.0,8445.0,0.0,65.0,12.0,1290.0,269.0,7683.817708333333,0.37537938777042634,0.38069863824748373,0.7620681997863238,0.21232876712328766,0.0,0.6333754372600273,-0.006374122541608129,-0.0069648421151610185,-0.02354322046827728,0.012716604927529046,0.0
78,openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,misc.h,.h,<root>,49.0,2020.0,0.0,43.0,8.0,459.0,43.0,2288.2963425925927,0.3761368009168559,0.47128712871287126,0.8058552120192792,0.02040816326530612,0.0,599f01142a376645b15cbc9349d7e8975e1cf245,"fix merge botch that left "",,"" in KEX algs",myproposal.h,.h,<root>,173.0,5632.0,0.0,54.0,6.0,546.0,58.0,5531.229606481482,0.295908626948108,0.2919034090909091,0.7703494261231377,0.005780346820809248,0.0,1.4701758451005933,0.08022817396874793,0.17938371962196215,0.035505785896141506,0.014627816444496872,0.0
79,openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,scp.c,.c,<root>,1034.0,27193.0,0.0,142.0,10.0,3981.0,93.0,2288.2963425925927,0.35338474933165204,0.3241643069907697,0.7172423340357408,0.23887814313346228,0.029920801838727938,5ef4b0fdcc7a239577a754829b50022b91ab4712,avoid FreeBSD RCS Id in comment,auth-pam.c,.c,<root>,1045.0,31525.0,0.0,149.0,1.0,3863.0,4.0,5880.8171180555555,0.3167006327328684,0.26997620935765265,0.720435392795161,0.1598086124401914,0.03353903546939243,0.05836260276174787,0.03668411659878362,0.05418809763311705,-0.0031930587594202198,0.07906953069327088,-0.0036182336306644913
80,openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,sftp.c,.c,<root>,1345.0,35856.0,0.0,74.0,11.0,2546.0,76.0,1821.9369097222223,0.3326549886408306,0.29836010709504684,0.697206222532072,0.22973977695167286,0.0,0f5d19e6fe4b58a89e6dc8c71a2aae30365d193e,fix utmpx ifdef,loginrec.c,.c,<root>,1393.0,41617.0,0.0,106.0,1.0,5005.0,89.0,8878.46675925926,0.30270489065869893,0.2717399139774611,0.702760142130573,0.11557788944723618,0.04136279290241731,0.3903808020413919,0.029950097982131663,0.026620193117585733,-0.005553919598501045,0.11416188750443668,-0.04136279290241731
81,openssh,CVE-2008-1483,5f5cd746f357a87637a6a91605a44e1ed9a6dab1,channels.c,.c,<root>,2739.0,85973.0,0.0,256.0,5.0,13271.0,37.0,3080.7508564814816,0.3165005831801565,0.2414827911088365,0.6752541452382845,0.19788243884629428,0.12118882945460037,c3da05d95922f5550bcc7815e799474d6a160175,upstream: Plug potential mem leak in process_put.,sftp.c,.c,<root>,2292.0,64888.0,0.0,249.0,18.0,6220.0,314.0,8087.543229166667,0.32403047337702895,0.28080692886203923,0.6841558552059638,0.1806282722513089,0.09395792143146924,0.2057120835571853,-0.007529890196872446,-0.03932413775320273,-0.00890170996767925,0.017254166594985382,0.027230908023131134
82,openssh,CVE-2015-6563,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,monitor.c,.c,<root>,1655.0,51286.0,0.0,192.0,19.0,5937.0,466.0,4899.075069444444,0.3122691143656254,0.2532270015208829,0.6821767825430678,0.15166163141993957,0.12455527062556815,f85b118d2150847cc333895296bc230e367be6b5,upstream: Pass a NULL instead of zeroed out va_list from,misc.c,.c,<root>,2043.0,52520.0,0.0,194.0,15.0,4189.0,469.0,7316.899988425926,0.31956908057770034,0.3089108910891089,0.6761336395415887,0.13901125795398922,0.08008998999203047,0.2208129860372514,-0.00729996621207496,-0.05568388956822601,0.006043143001479123,0.012650373465950354,0.04446528063353768
83,openssh,CVE-2015-6563,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,monitor_wrap.c,.c,<root>,848.0,25370.0,0.0,105.0,7.0,3886.0,284.0,4899.075069444444,0.2785276110200255,0.23823413480488767,0.686296372500995,0.07429245283018868,0.046352437327118065,5f25afe5216ba7f8921e04f79aa4ca0624eca820,upstream: fix null-deref on calloc failure; ok djm,auth-options.c,.c,<root>,759.0,23134.0,0.0,92.0,9.0,3813.0,130.0,7207.890810185185,0.3271790402984463,0.24656349961096222,0.7036422337642809,0.27009222661396576,0.0,0.2415803539897814,-0.04865142927842081,-0.008329364806074546,-0.017345861263285967,-0.19579977378377708,0.046352437327118065
84,openssh,CVE-2015-6564,5e75f5198769056089fb06c4d738ab0e5abc66f7,monitor.c,.c,<root>,1654.0,51239.0,0.0,193.0,20.0,5939.0,468.0,4899.075069444444,0.3123811189598258,0.25338121352875737,0.6822754180142305,0.15175332527206772,0.12455527062556815,803e22eabd3ba75485eedd8b7b44d6ace79f2052,upstream: fix regression in OpenSSH 9.4 (mux.c r1.99) that caused,kex.c,.c,<root>,1311.0,38785.0,0.0,195.0,6.0,5621.0,86.0,8535.891458333334,0.3318828208817247,0.2756478019853036,0.6927435647091905,0.2143401983218917,0.07846348455575214,0.24250481847431793,-0.01950170192189893,-0.02226658845654622,-0.01046814669495999,-0.06258687304982397,0.04609178606981601
85,openssh,CVE-2015-8325,85bdcd7c92fe7ff133bbc4e10a65c91810f88755,session.c,.c,<root>,2332.0,69290.0,0.0,442.0,5.0,9396.0,136.0,5855.982881944445,0.32839737657700024,0.291340741809785,0.6764295892874578,0.1702401372212693,0.13196721209469953,31f1ee54968ad84eb32375e4412e0318766b586b,upstream: initialize cname in case ai_canonname is NULL or too,ssh.c,.c,<root>,1933.0,66350.0,0.0,521.0,20.0,11530.0,204.0,7442.938043981481,0.3447192191930321,0.2807686510926903,0.6910267219014614,0.23693740300051733,0.12526654324502484,0.35166241384569386,-0.016321842616031867,0.010572090717094695,-0.014597132614003638,-0.06669726577924803,0.006700668849674685
86,openssh,CVE-2016-6210,9286875a73b2de7736b5e50692739d314cd8d9dc,auth-passwd.c,.c,<root>,186.0,6345.0,0.0,92.0,0.0,2214.0,0.0,6106.00207175926,0.39699455071352674,0.41040189125295506,0.8222207272361874,0.1935483870967742,0.0,2519110659a1efac6c976895a86659d1b341c91b,upstream: match_user() shouldn't be called with user==NULL unless,match.c,.c,<root>,289.0,9784.0,0.0,50.0,0.0,818.0,0.0,8561.989270833334,0.375568068239093,0.3726492232215863,0.7816794400846826,0.20761245674740483,0.0,1.0395461665548633,0.02142648247443374,0.037752668031368786,0.040541287151504846,-0.014064069650630645,0.0
87,openssh,CVE-2016-6210,9286875a73b2de7736b5e50692739d314cd8d9dc,openbsd-compat/xcrypt.c,.c,openbsd-compat,100.0,3430.0,1.0,14.0,0.0,178.0,0.0,4739.870474537037,0.4062884396708193,0.39096209912536445,0.8404598811322567,0.23,0.0,945bf52c3c815d95b1e842ebf6c910c3524bd5bb,Fix a couple of mysig_t leftovers.,openbsd-compat/bsd-openpty.c,.c,openbsd-compat,157.0,5250.0,1.0,14.0,2.0,306.0,13.0,5846.1663078703705,0.3864916445831403,0.428,0.800358651934826,0.1464968152866242,0.0,0.4474745161857072,0.01979679508767901,-0.03703790087463554,0.04010122919743064,0.08350318471337581,0.0
88,openssh,CVE-2016-6515,fcd135c9df440bcd2d5870405ad3311743d78d97,auth-passwd.c,.c,<root>,190.0,6433.0,0.0,93.0,1.0,2226.0,12.0,6112.995798611111,0.39671305730117173,0.4091403699673558,0.8215676903275704,0.19473684210526315,0.0,416287d45fcde0a8e66eee8b99aa73bd58607588,Fix sshbuf_new error path in skey.,monitor_wrap.c,.c,<root>,879.0,29609.0,0.0,131.0,17.0,4881.0,787.0,5963.932905092593,0.2918485476236825,0.20676145766489917,0.660263915170083,0.20022753128555176,0.04051414631363439,1.8671556197419887,0.10486450967748923,0.20237891230245664,0.1613037751574874,-0.00549068918028861,-0.04051414631363439
89,openssh,CVE-2016-8858,ec165c392ca54317dbe3064a8c200de6531e89ad,kex.c,.c,<root>,910.0,26158.0,0.0,140.0,16.0,4518.0,210.0,6036.136412037037,0.33391826620365006,0.2850753115681627,0.7032929275789904,0.21428571428571427,0.051569983828404276,67b7c784769c74fd4d6b147d91e17e1ac1a8a96d,"upstream: Check sshauthopt_new() for NULL. bz#3425, from",auth.c,.c,<root>,856.0,28253.0,0.0,223.0,6.0,5157.0,104.0,8061.431018518519,0.35564986822175526,0.3224790287757052,0.7280661928922472,0.21845794392523366,0.06220518194563755,0.5239911401390493,-0.0217316020181052,-0.03740371720754254,-0.024773265313256743,-0.004172229639519381,-0.010635198117233277
90,openssh,CVE-2018-20685,6010c0303a422a9c5fa8860c061bf7105eb7f8b2,scp.c,.c,<root>,1263.0,33889.0,0.0,218.0,4.0,5245.0,59.0,6959.973518518518,0.34758776600690267,0.3035793325267786,0.706818403332073,0.2367379255740301,0.05999128421871269,6c2039286f503e2012a58a1d109e389016e7a99b,fix merge both that broke --without-ssh1 compile,ssh-agent.c,.c,<root>,1214.0,34814.0,0.0,221.0,16.0,6189.0,691.0,5606.754224537037,0.33916674163637045,0.28126615729304305,0.6966241932363074,0.23064250411861614,0.07944158663501052,0.05314287098793269,0.008421024370532215,0.02231317523373555,0.010194210095765599,0.006095421455413946,-0.019450302416297832
91,openssh,CVE-2020-12062,aad87b88fc2536b1ea023213729aaf4eaabe1894,scp.c,.c,<root>,1514.0,40318.0,0.0,232.0,6.0,5649.0,57.0,7492.123240740741,0.3480074432222458,0.3008085718537626,0.6976759992997807,0.2430647291941876,0.07481928495894596,1ff38f34b4c4545eb28106629cafa1e0496bc726,Fix memory leak in error path.,auth-pam.c,.c,<root>,1197.0,37244.0,0.0,182.0,3.0,4476.0,11.0,7917.981527777778,0.32006944388940234,0.2650628289120395,0.7063608167008962,0.1846282372598162,0.05038257379957507,0.47631423999235345,0.027937999332843466,0.03574574294172306,-0.008684817401115486,0.05843649193437139,0.02443671115937089
92,openssh,CVE-2020-14871,fcf429a4c69d30d8725612a55b37181594da8ddf,auth-pam.c,.c,<root>,1193.0,37028.0,0.0,179.0,5.0,4465.0,20.0,7621.956087962963,0.3194464189169741,0.2644485254402074,0.7064424795397491,0.18273260687342832,0.05038257379957507,07f2c7f34951c04d2cd796ac6c80e47c56c4969e,upstream: fix memory leak in error path; bz#3074 patch from,sftp-client.c,.c,<root>,1631.0,51988.0,0.0,148.0,4.0,4851.0,73.0,6815.6762384259255,0.3098017309377541,0.2027583288451181,0.6689607460554289,0.2544451256897609,0.07142455176661233,0.5015077865162558,0.009644687979220024,0.061690196595089314,0.03748173348432027,-0.07171251881633259,-0.02104197796703726
93,openssh,CVE-2020-29368,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,sandbox-seccomp-filter.c,.c,<root>,399.0,12497.0,0.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,7d25b37fb2a5ff4dadabcbdac6087a97479434f5,fix possible NULL deref when built without FIDO,ssh-sk.c,.c,<root>,780.0,22855.0,0.0,41.0,4.0,1582.0,110.0,966.2086805555556,0.3064922212227727,0.23950995405819295,0.7230223265999689,0.17692307692307693,0.0,0.843463989876482,-0.006920468012119985,0.0549607189033178,0.027386568928070454,-0.13682282629651052,0.0
94,openssh,CVE-2020-29374,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,sandbox-seccomp-filter.c,.c,<root>,399.0,12497.0,0.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,23490a6c970ea1d03581a3b4208f2eb7a675f453,fix previous test,ssh-pkcs11.c,.c,<root>,1447.0,43986.0,0.0,47.0,19.0,2731.0,1712.0,3265.239363425926,0.30012019613447055,0.22875460373755285,0.7000626812644444,0.1465100207325501,0.07879025593914317,1.3272960203579345,-0.0005484429238178379,0.0657160692239579,0.05034621426359498,-0.10640977010598368,-0.07879025593914317
95,openssh,CVE-2021-28041,e04fd6dde16de1cdc5a4d9946397ff60d96568db,ssh-agent.c,.c,<root>,1427.0,40685.0,0.0,305.0,21.0,8796.0,790.0,7784.0145601851855,0.3419728981003892,0.2939166769079513,0.6977080340222155,0.21793973370707778,0.09098930837700418,58c819096a2167983e55ae686486ce317b69b2d1,upstream: Prevent possible null pointer deref of ip_str in debug.,clientloop.c,.c,<root>,2066.0,72463.0,0.0,328.0,17.0,11214.0,233.0,7403.242418981482,0.3406270457403724,0.27674813353021543,0.6808297074142758,0.22991287512100678,0.13641346550080513,0.4422960655952295,0.0013458523600168304,0.01716854337773588,0.016878326607939642,-0.011973141413928995,-0.04542415712380095
96,openssh,CVE-2022-42703,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,sandbox-seccomp-filter.c,.c,<root>,399.0,12497.0,0.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,97370f6c2c3b825f8c577b7e6c00b1a98d30a6cf,Fix building w/out ECC.,ssh-pkcs11.c,.c,<root>,1528.0,46326.0,0.0,53.0,24.0,2929.0,1905.0,3381.1068171296297,0.29974030872771684,0.22613651081466132,0.6973425263085397,0.14921465968586387,0.08201789624151878,1.417865699957209,-0.0001685555170641284,0.06833416214684943,0.0530663692194997,-0.10911440905929745,-0.08201789624151878
97,openssh,CVE-2023-25136,486c4dc3b83b4b67d663fb0fa62bc24138ec3946,compat.c,.c,<root>,194.0,6369.0,0.0,119.0,1.0,1490.0,3.0,8282.998993055555,0.3338141038087546,0.3504474799811587,0.7707541196980561,0.07731958762886598,0.0,a393759f9693a08a7fba18d4824b74f2dda1fe3d,Fix ut_type for btmp records,loginrec.c,.c,<root>,1443.0,42612.0,0.0,116.0,6.0,5141.0,52.0,9380.040358796296,0.3028468349442147,0.270698394818361,0.700780798522511,0.11711711711711711,0.04594316186372964,2.027490568873314,0.030967268864539876,0.07974908516279772,0.06997332117554511,-0.03979752948825113,-0.04594316186372964
98,openssh,CVE-2023-51384,881d9c6af9da4257c69c327c4e2f1508b2fa754b,ssh-agent.c,.c,<root>,2017.0,60782.0,0.0,330.0,6.0,9789.0,45.0,8818.464618055556,0.3365346161992302,0.27289329077687474,0.6846872692040191,0.22756569162121965,0.11344263202209266,6c31ba10e97b6953c4f325f526f3e846dfea647a,upstream: Don't leak the strings allocated by order_hostkeyalgs(),sshconnect2.c,.c,<root>,2031.0,66826.0,0.0,352.0,9.0,10406.0,129.0,8097.5723148148145,0.3266797879245184,0.2554245353604884,0.6665555405936752,0.224027572624323,0.12479275134435852,0.07126328934105253,0.009854828274711791,0.017468755416386317,0.018131728610343956,0.0035381189968966553,-0.011350119322265859
99,openssh,CVE-2023-51385,7ef3787c84b6b524501211b11a26c742f829af1a,ssh.c,.c,<root>,2092.0,72972.0,0.0,601.0,17.0,12949.0,150.0,8818.4659375,0.34341278312932577,0.273378830236255,0.6838472656255845,0.2447418738049713,0.1357552004618084,f59a94e22e46db2c23eddeb871aa9e8d93ab0016,upstream: don't dereference NULL pointer when hashing jumphost,ssh.c,.c,<root>,2092.0,72963.0,0.0,600.0,20.0,12943.0,175.0,8750.969166666666,0.3433802791952796,0.2733029069528391,0.6837491498954951,0.2447418738049713,0.1357552004618084,0.001662510773613235,3.2503934046190786e-05,7.592328341587962e-05,9.811573008944308e-05,0.0,0.0
100,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,auth2-hostbased.c,.c,<root>,233.0,8416.0,0.0,55.0,2.0,699.0,19.0,8599.224641203704,0.3691486964490361,0.36454372623574144,0.7734110211024211,0.19742489270386265,0.0,ad38ec5f1b6768944d64ed7709da8706538b5509,upstream: fix leak on error path; Coverity CID 481976,misc-agent.c,.c,<root>,309.0,9076.0,0.0,9.0,9.0,396.0,396.0,50.22462962962963,0.3599309368556235,0.378250330542089,0.7643426791047571,0.15210355987055016,0.0,2.004017779862594,0.009217759593412589,-0.01370660430634757,0.009068341997664042,0.045321332833312494,0.0
101,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,auth2-pubkey.c,.c,<root>,782.0,25917.0,0.0,128.0,3.0,4388.0,20.0,8599.224641203704,0.3276533685878501,0.26939846432843306,0.7235913711064965,0.20588235294117646,0.024792751344358523,ea9af2921cb6af8e65341531db3a7351917f0a92,upstream: fix crash at exit (visible via ssh-keygen -D) when,ssh-pkcs11.c,.c,<root>,1992.0,60527.0,0.0,92.0,15.0,4458.0,957.0,5718.230150462963,0.3026708102288012,0.2253539742594214,0.6880146903968465,0.16214859437751003,0.10306671362469419,1.2614765354304076,0.02498255835904889,0.04404449006901165,0.03557668070965003,0.04373375856366643,-0.07827396228033567
102,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,auth2-pubkeyfile.c,.c,<root>,420.0,14493.0,0.0,6.0,2.0,545.0,29.0,1304.8009375,0.35188281211300826,0.32312150693438213,0.76388719040102,0.2,0.0,14beca57ac92d62830c42444c26ba861812dc837,upstream: backout 1.293 fix kex mem-leak in ssh_packet_close at markus,packet.c,.c,<root>,2299.0,73632.0,0.0,305.0,9.0,12021.0,90.0,7549.278287037037,0.32001022726521783,0.24505649717514125,0.6608605187279918,0.22053066550674205,0.12431739834729516,5.475706521131928,0.03187258484779043,0.07806500975924088,0.10302667167302826,-0.02053066550674204,-0.12431739834729516
103,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,ssh-agent.c,.c,<root>,2278.0,69112.0,0.0,352.0,12.0,10424.0,196.0,9552.922696759259,0.3359522801170776,0.26786954508623684,0.6788250522221951,0.23222124670763827,0.12502984179063326,1c1124dc901fca1ea2cb762044b8f1a5793a2bed,upstream: don't leak arg2 on parse_pubkey_algos error path; ok,readconf.c,.c,<root>,3080.0,99965.0,0.0,362.0,9.0,9747.0,157.0,8556.034652777778,0.32000702932503,0.23418196368729055,0.6507372619831632,0.2327922077922078,0.1539158811108031,0.32945224668253736,0.015945250792047616,0.03368758139894629,0.028087790239031962,-0.0005709610845695268,-0.028886039320169837
104,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,ssh-keygen.c,.c,<root>,3509.0,107964.0,0.0,527.0,13.0,15186.0,360.0,9552.922696759259,0.33568752675365354,0.2560668370938461,0.6557792679003529,0.2516386434881733,0.17210991887071855,c47e1c9c7911f38b2fc2fb01b1f6ae3a3121a838,upstream: fix memory leak in mux proxy mode when requesting forwarding.,channels.c,.c,<root>,4593.0,149514.0,0.0,442.0,9.0,23601.0,206.0,8896.972743055556,0.3238337673951679,0.23199165295557606,0.6428701207297487,0.24580883953842805,0.17665289085988647,0.4446615804502567,0.01185375935848565,0.024075184138270034,0.012909147170604207,0.005829803949745221,-0.004542971989167921
105,openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,sshconnect.c,.c,<root>,1520.0,51517.0,0.0,357.0,11.0,13319.0,53.0,9552.922696759259,0.34132705480889747,0.28749733097812374,0.7098706916239124,0.20592105263157895,0.10579917227591765,e3fa20e2e58fdc88a0e842358778f2de448b771b,avoid -Wsign-compare warning in argv copying,sshd.c,.c,<root>,1809.0,59841.0,0.0,528.0,19.0,21028.0,281.0,6571.07130787037,0.35062435952921933,0.31206029311007505,0.6951908701785969,0.205085682697623,0.1422064766172813,0.5644142774581775,-0.009297304720321864,-0.024562962131951305,0.014679821445315433,0.0008353699339559428,-0.03640730434136366
106,sqlite,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,src/expr.c,.c,src,5237.0,202030.0,1.0,1060.0,113.0,29210.0,1982.0,7113.120752314815,0.32144404204605975,0.2560411820026729,0.6562697219601948,0.18560244414741264,0.19248125036057803,3f2d7d4aaa9c2e1e2fd6b4ab8412361a9867a3ce,Fix some cases where integrity-check would fail to identify real values in indexed expressions that are with 2 ULPs of each other.,src/vdbeaux.c,.c,src,5184.0,185844.0,1.0,1201.0,25.0,25229.0,726.0,8228.6209375,0.3332232464811799,0.28919954370332107,0.6533362473186051,0.1720679012345679,0.22070143201775316,0.1349448808852003,-0.01177920443512015,-0.033158361700648176,0.0029334746415897728,0.013534542912844755,-0.02822018165717513
107,sqlite,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,src/wherecode.c,.c,src,2171.0,94562.0,1.0,178.0,43.0,3931.0,530.0,1628.9281828703704,0.327968896062032,0.2840464457181532,0.6915492645545582,0.17273146015660987,0.12360141919000842,c2f7be11bb53aeb23746510b4be769cd86139096,Fix harmless typo in a comment.,src/date.c,.c,src,1691.0,49435.0,1.0,212.0,3.0,5206.0,11.0,8002.295405092593,0.3179709495357505,0.28771113583493474,0.6829567569931573,0.16972205795387343,0.05584207132686636,0.4236435007563282,0.009997946526281498,-0.003664690116781555,0.008592507561400953,0.003009402202736433,0.06775934786314206
108,sqlite,CVE-2019-19244,e59c562b3f6894f84c715772c4b116d7b5c01348,src/select.c,.c,src,6024.0,246731.0,1.0,1107.0,54.0,32763.0,437.0,7113.777199074074,0.318296553674576,0.2671654554960666,0.6612869085734449,0.1553784860557769,0.19701058906121816,3ca448dee5085e8754f5934a6f472779910b7969,Fix harmless signed/unsigned compiler warnings.,src/vdbeaux.c,.c,src,5187.0,186031.0,1.0,1202.0,26.0,25255.0,752.0,8228.627731481482,0.33331262119617916,0.2892743682504529,0.6532237559223476,0.17216117216117216,0.22106713437856218,0.23183106158997102,-0.015016067521603171,-0.022108912754386312,0.00806315265109725,-0.016782686105395267,-0.024056545317344025
109,sqlite,CVE-2019-19317,522ebfa7cee96fb325a22ea3a2464a63485886a8,src/resolve.c,.c,src,1664.0,66051.0,1.0,244.0,46.0,4334.0,579.0,4110.126273148148,0.3314702897842407,0.28057107386716323,0.7045879494416947,0.20673076923076922,0.0693486957499326,34775b696b7c7a04b6b6fcc0e2c5e2e67652cea5,Fix a syntax error in the tcl script part of [199b6567bb41cd].,src/printf.c,.c,src,1389.0,49202.0,1.0,275.0,12.0,6248.0,314.0,9127.9,0.3045751457686234,0.27752936872484857,0.6887603505232545,0.15046796256299497,0.00821490413538708,0.2996640314622292,0.026895144015617323,0.0030417051423146657,0.01582759891844021,0.05626280666777425,0.061133791614545525
110,sqlite,CVE-2019-19603,527cbd4a104cb93bf3994b3dd3619a6299a78b13,src/build.c,.c,src,4470.0,167797.0,1.0,1012.0,71.0,27130.0,933.0,7109.992581018519,0.30844094131101313,0.2869181213013344,0.6591431530081419,0.1221476510067114,0.14304525516655317,1be5689087a8095183f53df4592dfdc71cc90b89,Avoid returning SQLITE_ERROR_RETRY if collation sequences associated with the table's PK cannot be found when creating an index. Possible fix for [forum:aa61ab56ad | forum post aa61ab56ad].,src/main.c,.c,src,4516.0,168198.0,1.0,1166.0,23.0,22404.0,221.0,9214.053043981481,0.30139973981744383,0.260841389314974,0.6545460113890817,0.10363153232949512,0.18376279331714046,0.15175608745849534,0.0070412014935692935,0.026076731986360346,0.004597141619060108,0.01851611867721628,-0.04071753815058729
111,sqlite,CVE-2019-19603,527cbd4a104cb93bf3994b3dd3619a6299a78b13,src/sqliteInt.h,.h,src,4283.0,208702.0,1.0,1921.0,111.0,17857.0,625.0,7109.992581018519,0.3096086024299998,0.2957757951528974,0.6361372579011145,0.03712351155731963,0.3023061249735335,4bace197e10f565b89b991c2da825da3d6d30946,Fix the cases in joinI.test on this branch.,src/sqliteInt.h,.h,src,5270.0,256530.0,1.0,2407.0,51.0,21327.0,395.0,9217.08375,0.31148165873155337,0.29317818578723737,0.6303043522002328,0.03908918406072106,0.33014961949825494,0.43276316218604016,-0.001873056301553544,0.0025976093656600585,0.005832905700881685,-0.0019656725034014264,-0.027843494524721457
112,sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/alter.c,.c,src,1470.0,54414.0,1.0,193.0,20.0,5201.0,241.0,5409.476226851852,0.31440225768078334,0.2622486859999265,0.7113550034179915,0.15510204081632653,0.06366246205436496,5a7338651150a923b9c9e4d5e43325539480d0e1,Fix a harmless compiler warning.,src/fkey.c,.c,src,1321.0,59574.0,1.0,148.0,3.0,3290.0,25.0,6022.721296296297,0.3137881775146295,0.2661395910967872,0.7096310117088922,0.15897047691143074,0.049984588708320565,0.3707085533076757,0.0006140801661538298,-0.003890905096860686,0.001723991709099315,-0.003868436095104205,0.013677873346044395
113,sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/build.c,.c,src,4472.0,168122.0,1.0,1015.0,70.0,27152.0,932.0,7132.741469907407,0.3086588230958211,0.28700586478866535,0.6591377745262286,0.12276386404293381,0.14346282276367256,4ac766cc05f6fabdf1ab27027eb435c6fa781d22,"Have sqlite3_set_errmsg() return SQLITE_MISUSE if a NULL db handle is passed to it, as documented.",src/main.c,.c,src,4548.0,169392.0,1.0,1172.0,21.0,22452.0,170.0,9295.848252314814,0.301162422851614,0.26034287333522244,0.6543429411215357,0.10334212840809147,0.18423503434138072,0.16053932465220377,0.007496400244207113,0.02666299145344292,0.004794833404692889,0.01942173563484234,-0.04077221157770816
114,sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/sqliteInt.h,.h,src,4288.0,208842.0,1.0,1923.0,105.0,17868.0,596.0,7132.741469907407,0.3095803508848818,0.2957020139627087,0.6360977647051753,0.037080223880597014,0.30237543532994166,ba1ee803eede99b3eefae0dd6ec6d2dbce9817c6,Add experimental implementations of ALTER TABLE commands to add and drop CHECK and NOT NULL constraints.,src/sqliteInt.h,.h,src,5272.0,256684.0,1.0,2411.0,50.0,21333.0,389.0,9252.023159722223,0.3114741915606722,0.2931581243864051,0.6302462764874285,0.039074355083459786,0.3303209948944776,0.43259578163501455,-0.0018938406757904036,0.002543889576303582,0.005851488217746836,-0.0019941312028627714,-0.027945559564535927
115,sqlite,CVE-2019-19646,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,src/pragma.c,.c,src,2299.0,87593.0,1.0,498.0,16.0,11591.0,141.0,6090.780358796296,0.3244065868153801,0.2743255739613896,0.6720969216781777,0.17094388864723792,0.1527477006060396,31d4e56b297266828938dffda1eff6575a5614e3,Fix a harmless compiler warning from MSVC.,src/util.c,.c,src,1778.0,54500.0,1.0,496.0,13.0,21086.0,3520.0,9394.914722222222,0.334365022226757,0.33710091743119264,0.6692583085152725,0.17604049493813273,0.06865005271832185,0.26087378390629645,-0.00995843541137692,-0.06277534346980301,0.0028386131629052347,-0.005096606290894812,0.08409764788771774
