repo,security_event_id,security_commit,security_parent,security_file,security_suffix,security_subsystem_key,security_top_level_key,security_directory_depth,security_loc,security_size_bytes,security_prior_touches_total,security_prior_touches_365d,security_total_churn,security_churn_365d,security_file_age_days,security_composite,security_ci_gzip,security_entropy,security_cc_density,security_halstead,security_source_family
libxml2,CVE-2025-49796,71e1e8af5ee46dad1b57bb96cfbf1c3ad21fbd7b,24d7e15914588cb45e7fb41cbe4fcf785e1a4861,schematron.c,.c,<root>,<root>,0.0,1735.0,61133.0,51.0,13.0,4247.0,521.0,7285.905925925926,0.27705367366477773,0.17805440596731717,0.6777975979723425,0.17406340057636888,0.03442959079158161,explicit_only
libxml2,CVE-2025-6021,17d950ae33c23f87692aa179bacedb6743f3188a,3a1c25f5e7bbf8180690cf5c4c5a9fc1caf55c62,tree.c,.c,<root>,<root>,0.0,8646.0,254987.0,593.0,2.0,48022.0,34.0,9827.433090277778,0.2951333768808934,0.18813900316486723,0.6198456270719146,0.23941707147814018,0.13793783670712614,explicit_only
libxml2,CVE-2025-7425,f1e1f13b766eb580a8dcc0c4e7a447346dfd862e,152fbb60a9e16cce502ce541f0fa63b2097d9a12,valid.c,.c,<root>,<root>,0.0,5694.0,180278.0,368.0,46.0,31412.0,3568.0,9697.074675925925,0.29200492070883205,0.17863521893963766,0.6398416658461493,0.22146118721461186,0.13264294871223026,explicit_only
libxml2,CVE-2025-7425,f1e1f13b766eb580a8dcc0c4e7a447346dfd862e,152fbb60a9e16cce502ce541f0fa63b2097d9a12,tree.c,.c,<root>,<root>,0.0,7628.0,230764.0,635.0,37.0,53095.0,4279.0,9854.721944444444,0.29374735173661726,0.18832226863808912,0.6240023040551559,0.2362349239643419,0.12526654324502484,explicit_only
nginx,CVE-2009-3555,70bd187c4c386d82d6e4d180e0db84f361d1be02,a59ba3306029b8ab733da38f9b41175795ac2704,src/event/ngx_event_openssl.h,.h,src/event,src,2.0,112.0,4890.0,40.0,4.0,335.0,9.0,1944.7661574074075,0.29255744697832553,0.25501022494887526,0.79173188159331,0.017857142857142856,0.0,explicit_only
nginx,CVE-2009-3555,70bd187c4c386d82d6e4d180e0db84f361d1be02,a59ba3306029b8ab733da38f9b41175795ac2704,src/event/ngx_event_openssl.c,.c,src/event,src,2.0,1617.0,55141.0,111.0,19.0,4640.0,308.0,1944.7661574074075,0.29222061202291477,0.19990569630583413,0.6623967032151853,0.17625231910946196,0.10768155970508317,explicit_only
nginx,CVE-2010-4180,3e3ee60b99f41cdc15f3651f0a917217977157c1,ec4df838c82a8e5ee90e7dde039694116f8da9ca,src/event/ngx_event_openssl.c,.c,src/event,src,2.0,1653.0,56791.0,119.0,6.0,4708.0,27.0,2334.7786111111113,0.29350611670146487,0.20063038157454527,0.6608421608728775,0.17906836055656383,0.1124121311829187,explicit_only
nginx,CVE-2017-20005,0206ebe76f748bb39d9de4dd4b3fce777fdfdccf,53bea399a006054350e9068b3a23f3dea89b1c0e,src/core/ngx_times.c,.c,src/core,src,2.0,295.0,10959.0,58.0,1.0,1566.0,2.0,5055.654618055555,0.30123813773387387,0.25933023086047996,0.7758563253014812,0.0711864406779661,0.0,reference_plus_range
nginx,CVE-2014-3616,ecfab06cb20959219c9aadc2ef59507488e4fa99,fbcb0c8a33c7168aad3b1474d4cd8cde3486e155,src/event/ngx_event_openssl.h,.h,src/event,src,2.0,227.0,10050.0,88.0,7.0,501.0,28.0,5337.879895833334,0.27454597107491474,0.2146268656716418,0.7467094811840828,0.048458149779735685,0.009803208296052723,explicit_only
nginx,CVE-2014-3616,ecfab06cb20959219c9aadc2ef59507488e4fa99,fbcb0c8a33c7168aad3b1474d4cd8cde3486e155,src/mail/ngx_mail_ssl_module.c,.c,src/mail,src,2.0,501.0,18990.0,50.0,3.0,1261.0,97.0,4919.898171296296,0.2685165103799899,0.1627172195892575,0.7467208792904428,0.10379241516966067,0.0,explicit_only
nginx,CVE-2014-3616,ecfab06cb20959219c9aadc2ef59507488e4fa99,fbcb0c8a33c7168aad3b1474d4cd8cde3486e155,src/stream/ngx_stream_ssl_module.c,.c,src/stream,src,2.0,764.0,29659.0,24.0,2.0,1149.0,216.0,1407.1511921296296,0.2657442923123681,0.16521123436393675,0.7147282930425879,0.10863874345549739,0.024792751344358523,explicit_only
nginx,CVE-2014-3616,ecfab06cb20959219c9aadc2ef59507488e4fa99,fbcb0c8a33c7168aad3b1474d4cd8cde3486e155,src/http/modules/ngx_http_ssl_module.c,.c,src/http,src,3.0,875.0,34147.0,106.0,5.0,3804.0,179.0,5344.934108796297,0.2656074743260687,0.16323542331683602,0.7125892068035267,0.10628571428571429,0.037068740680721746,explicit_only
nginx,CVE-2014-3616,ecfab06cb20959219c9aadc2ef59507488e4fa99,fbcb0c8a33c7168aad3b1474d4cd8cde3486e155,src/event/ngx_event_openssl.c,.c,src/event,src,2.0,3692.0,123309.0,274.0,25.0,8655.0,1222.0,5337.879895833334,0.2849750707349985,0.17863254101484888,0.6356718288903105,0.16603466955579632,0.17976615258537604,explicit_only
nginx,CVE-2019-20372,c1be55f97211d38b69ac0c2027e6812ab8b1b94e,4c031f9a6a879bcc4e86f5b7d4177996c9bca4cd,src/http/ngx_http_special_response.c,.c,src/http,src,2.0,631.0,21887.0,131.0,0.0,2684.0,0.0,6221.778171296296,0.275720684490748,0.18239137387490292,0.7185708720714057,0.13787638668779714,0.0,reference_plus_range
openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,b5dd55cccc7096d3db59378bba44920183f34110,misc.h,.h,<root>,<root>,0.0,49.0,2020.0,43.0,8.0,459.0,43.0,2288.2963425925927,0.3761368009168559,0.47128712871287126,0.8058552120192792,0.02040816326530612,0.0,explicit_only
openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,b5dd55cccc7096d3db59378bba44920183f34110,misc.c,.c,<root>,<root>,0.0,551.0,14117.0,65.0,16.0,1047.0,404.0,2084.9271412037037,0.3690052652288182,0.3737337961323227,0.7385249793180465,0.2250453720508167,0.0,explicit_only
openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,b5dd55cccc7096d3db59378bba44920183f34110,scp.c,.c,<root>,<root>,0.0,1034.0,27193.0,142.0,10.0,3981.0,93.0,2288.2963425925927,0.35338474933165204,0.3241643069907697,0.7172423340357408,0.23887814313346228,0.029920801838727938,explicit_only
openssh,CVE-2006-0225,3eec6b73a2c446225fce546d61d83cfc695fbaa0,b5dd55cccc7096d3db59378bba44920183f34110,sftp.c,.c,<root>,<root>,0.0,1345.0,35856.0,74.0,11.0,2546.0,76.0,1821.9369097222223,0.3326549886408306,0.29836010709504684,0.697206222532072,0.22973977695167286,0.0,explicit_only
openssh,CVE-2008-1483,5f5cd746f357a87637a6a91605a44e1ed9a6dab1,0abb2324284b1894c0b231b370a5868ae0d24c34,channels.c,.c,<root>,<root>,0.0,2739.0,85973.0,256.0,5.0,13271.0,37.0,3080.7508564814816,0.3165005831801565,0.2414827911088365,0.6752541452382845,0.19788243884629428,0.12118882945460037,explicit_only
openssh,CVE-2015-6563,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,88763a6c893bf3dfe951ba9271bf09715e8d91ca,monitor_wrap.c,.c,<root>,<root>,0.0,848.0,25370.0,105.0,7.0,3886.0,284.0,4899.075069444444,0.2785276110200255,0.23823413480488767,0.686296372500995,0.07429245283018868,0.046352437327118065,reference_only
openssh,CVE-2015-6564,5e75f5198769056089fb06c4d738ab0e5abc66f7,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,monitor.c,.c,<root>,<root>,0.0,1654.0,51239.0,193.0,20.0,5939.0,468.0,4899.075069444444,0.3123811189598258,0.25338121352875737,0.6822754180142305,0.15175332527206772,0.12455527062556815,reference_only
openssh,CVE-2015-6563,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b,88763a6c893bf3dfe951ba9271bf09715e8d91ca,monitor.c,.c,<root>,<root>,0.0,1655.0,51286.0,192.0,19.0,5937.0,466.0,4899.075069444444,0.3122691143656254,0.2532270015208829,0.6821767825430678,0.15166163141993957,0.12455527062556815,reference_only
openssh,CVE-2015-8325,85bdcd7c92fe7ff133bbc4e10a65c91810f88755,dce19bf6e4a2a3d0b13a81224de63fc316461ab9,session.c,.c,<root>,<root>,0.0,2332.0,69290.0,442.0,5.0,9396.0,136.0,5855.982881944445,0.32839737657700024,0.291340741809785,0.6764295892874578,0.1702401372212693,0.13196721209469953,explicit_only
openssh,CVE-2016-6210,9286875a73b2de7736b5e50692739d314cd8d9dc,a162dd5e58ca5b224d7500abe35e1ef32b5de071,openbsd-compat/xcrypt.c,.c,openbsd-compat,openbsd-compat,1.0,100.0,3430.0,14.0,0.0,178.0,0.0,4739.870474537037,0.4062884396708193,0.39096209912536445,0.8404598811322567,0.23,0.0,explicit_plus_range
openssh,CVE-2016-6210,9286875a73b2de7736b5e50692739d314cd8d9dc,a162dd5e58ca5b224d7500abe35e1ef32b5de071,auth-passwd.c,.c,<root>,<root>,0.0,186.0,6345.0,92.0,0.0,2214.0,0.0,6106.00207175926,0.39699455071352674,0.41040189125295506,0.8222207272361874,0.1935483870967742,0.0,explicit_plus_range
openssh,CVE-2016-6515,fcd135c9df440bcd2d5870405ad3311743d78d97,324583e8fb3935690be58790425793df619c6d4d,auth-passwd.c,.c,<root>,<root>,0.0,190.0,6433.0,93.0,1.0,2226.0,12.0,6112.995798611111,0.39671305730117173,0.4091403699673558,0.8215676903275704,0.19473684210526315,0.0,reference_plus_range
openssh,CVE-2016-8858,ec165c392ca54317dbe3064a8c200de6531e89ad,29d40319392e6e19deeca9d45468aa1119846e50,kex.c,.c,<root>,<root>,0.0,910.0,26158.0,140.0,16.0,4518.0,210.0,6036.136412037037,0.33391826620365006,0.2850753115681627,0.7032929275789904,0.21428571428571427,0.051569983828404276,reference_plus_range
openssh,CVE-2018-20685,6010c0303a422a9c5fa8860c061bf7105eb7f8b2,aaed635e3a401cfcc4cc97f33788179c458901c3,scp.c,.c,<root>,<root>,0.0,1263.0,33889.0,218.0,4.0,5245.0,59.0,6959.973518518518,0.34758776600690267,0.3035793325267786,0.706818403332073,0.2367379255740301,0.05999128421871269,reference_plus_range
openssh,CVE-2020-12062,aad87b88fc2536b1ea023213729aaf4eaabe1894,31909696c4620c431dd55f6cd15db65c4e9b98da,scp.c,.c,<root>,<root>,0.0,1514.0,40318.0,232.0,6.0,5649.0,57.0,7492.123240740741,0.3480074432222458,0.3008085718537626,0.6976759992997807,0.2430647291941876,0.07481928495894596,reference_plus_range
openssh,CVE-2020-14871,fcf429a4c69d30d8725612a55b37181594da8ddf,10dce8ff68ef615362cfcab0c0cc33ce524e7682,auth-pam.c,.c,<root>,<root>,0.0,1193.0,37028.0,179.0,5.0,4465.0,20.0,7621.956087962963,0.3194464189169741,0.2644485254402074,0.7064424795397491,0.18273260687342832,0.05038257379957507,explicit_only
openssh,CVE-2021-28041,e04fd6dde16de1cdc5a4d9946397ff60d96568db,1bb130ed34721d46452529d094d9bbf045607d79,ssh-agent.c,.c,<root>,<root>,0.0,1427.0,40685.0,305.0,21.0,8796.0,790.0,7784.0145601851855,0.3419728981003892,0.2939166769079513,0.6977080340222155,0.21793973370707778,0.09098930837700418,reference_plus_range
openssh,CVE-2023-25136,486c4dc3b83b4b67d663fb0fa62bc24138ec3946,96faa0de6c673a2ce84736eba37fc9fb723d9e5c,compat.c,.c,<root>,<root>,0.0,194.0,6369.0,119.0,1.0,1490.0,3.0,8282.998993055555,0.3338141038087546,0.3504474799811587,0.7707541196980561,0.07731958762886598,0.0,reference_plus_range
openssh,CVE-2020-29368,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,6dfb65de949cdd0a5d198edee9a118f265924f33,sandbox-seccomp-filter.c,.c,<root>,<root>,0.0,399.0,12497.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,explicit_only
openssh,CVE-2020-29374,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,6dfb65de949cdd0a5d198edee9a118f265924f33,sandbox-seccomp-filter.c,.c,<root>,<root>,0.0,399.0,12497.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,explicit_only
openssh,CVE-2022-42703,195313dfe10a23c82e9d56d5fdd2f59beee1bdcf,6dfb65de949cdd0a5d198edee9a118f265924f33,sandbox-seccomp-filter.c,.c,<root>,<root>,0.0,399.0,12497.0,49.0,4.0,642.0,23.0,3960.0408333333335,0.2995717532106527,0.29447067296151075,0.7504088955280394,0.040100250626566414,0.0,explicit_only
openssh,CVE-2023-51384,881d9c6af9da4257c69c327c4e2f1508b2fa754b,a7ed931caeb68947d30af8a795f4108b6efad761,ssh-agent.c,.c,<root>,<root>,0.0,2017.0,60782.0,330.0,6.0,9789.0,45.0,8818.464618055556,0.3365346161992302,0.27289329077687474,0.6846872692040191,0.22756569162121965,0.11344263202209266,reference_plus_range
openssh,CVE-2023-51385,7ef3787c84b6b524501211b11a26c742f829af1a,0cb50eefdd29f0fec31d0e71cc4b004a5f704e67,ssh.c,.c,<root>,<root>,0.0,2092.0,72972.0,601.0,17.0,12949.0,150.0,8818.4659375,0.34341278312932577,0.273378830236255,0.6838472656255845,0.2447418738049713,0.1357552004618084,reference_plus_range
openssh,CVE-2025-32728,fc86875e6acb36401dfc1dfb6b628a9d1460f367,dd73459e351b0a2908aed90910c8ff9b0b381c6d,session.c,.c,<root>,<root>,0.0,2245.0,68491.0,522.0,6.0,11330.0,64.0,9139.244189814815,0.3289953340750432,0.2877604356776803,0.6716748771785811,0.18129175946547885,0.13196721209469953,reference_plus_range
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,auth2-hostbased.c,.c,<root>,<root>,0.0,233.0,8416.0,55.0,2.0,699.0,19.0,8599.224641203704,0.3691486964490361,0.36454372623574144,0.7734110211024211,0.19742489270386265,0.0,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,sshkey.h,.h,<root>,<root>,0.0,283.0,12434.0,72.0,5.0,822.0,53.0,4190.8495601851855,0.26881609408466645,0.28639215055493,0.6722043173749052,0.007067137809187279,0.001122725542325398,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,auth2-pubkeyfile.c,.c,<root>,<root>,0.0,420.0,14493.0,6.0,2.0,545.0,29.0,1304.8009375,0.35188281211300826,0.32312150693438213,0.76388719040102,0.2,0.0,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,auth2-pubkey.c,.c,<root>,<root>,0.0,782.0,25917.0,128.0,3.0,4388.0,20.0,8599.224641203704,0.3276533685878501,0.26939846432843306,0.7235913711064965,0.20588235294117646,0.024792751344358523,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,sshsig.c,.c,<root>,<root>,0.0,1028.0,30200.0,41.0,3.0,2032.0,10.0,2301.7159837962963,0.30412165045184525,0.22427152317880794,0.6979757311007643,0.21108949416342412,0.004984854945056227,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,sshconnect.c,.c,<root>,<root>,0.0,1520.0,51517.0,357.0,11.0,13319.0,53.0,9552.922696759259,0.34132705480889747,0.28749733097812374,0.7098706916239124,0.20592105263157895,0.10579917227591765,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,ssh-agent.c,.c,<root>,<root>,0.0,2278.0,69112.0,352.0,12.0,10424.0,196.0,9552.922696759259,0.3359522801170776,0.26786954508623684,0.6788250522221951,0.23222124670763827,0.12502984179063326,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,sshkey.c,.c,<root>,<root>,0.0,3178.0,91890.0,183.0,13.0,12338.0,360.0,4190.8495601851855,0.31920808249814503,0.22864294264881924,0.6446394192503958,0.23725613593455003,0.15449644327892376,explicit_only
openssh,CVE-2024-7594,5166b6cbf2b6103117a79f90a68068e89e02bf66,aaac8c61c18124eb5fb8a2cff1e85dea2db6c147,ssh-keygen.c,.c,<root>,<root>,0.0,3509.0,107964.0,527.0,13.0,15186.0,360.0,9552.922696759259,0.33568752675365354,0.2560668370938461,0.6557792679003529,0.2516386434881733,0.17210991887071855,explicit_only
sqlite,CVE-2019-19603,527cbd4a104cb93bf3994b3dd3619a6299a78b13,070ae3beeabde3cb0538dad323d15a9b0411e6a0,src/build.c,.c,src,src,1.0,4470.0,167797.0,1012.0,71.0,27130.0,933.0,7109.992581018519,0.30844094131101313,0.2869181213013344,0.6591431530081419,0.1221476510067114,0.14304525516655317,reference_only
sqlite,CVE-2019-19603,527cbd4a104cb93bf3994b3dd3619a6299a78b13,070ae3beeabde3cb0538dad323d15a9b0411e6a0,src/sqliteInt.h,.h,src,src,1.0,4283.0,208702.0,1921.0,111.0,17857.0,625.0,7109.992581018519,0.3096086024299998,0.2957757951528974,0.6361372579011145,0.03712351155731963,0.3023061249735335,reference_only
sqlite,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,9c9c70920bae0ccd6216ea7fa61f387fdeb0b6ae,src/wherecode.c,.c,src,src,1.0,2171.0,94562.0,178.0,43.0,3931.0,530.0,1628.9281828703704,0.327968896062032,0.2840464457181532,0.6915492645545582,0.17273146015660987,0.12360141919000842,reference_plus_range
sqlite,CVE-2019-19242,57f7ece78410a8aae86aa4625fb7556897db384c,9c9c70920bae0ccd6216ea7fa61f387fdeb0b6ae,src/expr.c,.c,src,src,1.0,5237.0,202030.0,1060.0,113.0,29210.0,1982.0,7113.120752314815,0.32144404204605975,0.2560411820026729,0.6562697219601948,0.18560244414741264,0.19248125036057803,reference_plus_range
sqlite,CVE-2019-19317,522ebfa7cee96fb325a22ea3a2464a63485886a8,57f7ece78410a8aae86aa4625fb7556897db384c,src/resolve.c,.c,src,src,1.0,1664.0,66051.0,244.0,46.0,4334.0,579.0,4110.126273148148,0.3314702897842407,0.28057107386716323,0.7045879494416947,0.20673076923076922,0.0693486957499326,reference_plus_range
sqlite,CVE-2019-19244,e59c562b3f6894f84c715772c4b116d7b5c01348,c398c65bee850b6b8f24a44852872a27f114535d,src/select.c,.c,src,src,1.0,6024.0,246731.0,1107.0,54.0,32763.0,437.0,7113.777199074074,0.318296553674576,0.2671654554960666,0.6612869085734449,0.1553784860557769,0.19701058906121816,reference_plus_range
sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,c19e22f397958a29a549639d66b825cf9b8379ea,src/alter.c,.c,src,src,1.0,1470.0,54414.0,193.0,20.0,5201.0,241.0,5409.476226851852,0.31440225768078334,0.2622486859999265,0.7113550034179915,0.15510204081632653,0.06366246205436496,reference_plus_range
sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,c19e22f397958a29a549639d66b825cf9b8379ea,src/build.c,.c,src,src,1.0,4472.0,168122.0,1015.0,70.0,27152.0,932.0,7132.741469907407,0.3086588230958211,0.28700586478866535,0.6591377745262286,0.12276386404293381,0.14346282276367256,reference_plus_range
sqlite,CVE-2019-19645,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,c19e22f397958a29a549639d66b825cf9b8379ea,src/sqliteInt.h,.h,src,src,1.0,4288.0,208842.0,1923.0,105.0,17868.0,596.0,7132.741469907407,0.3095803508848818,0.2957020139627087,0.6360977647051753,0.037080223880597014,0.30237543532994166,reference_plus_range
sqlite,CVE-2019-19646,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,7a9698456dfb800878cb4414238927fc86907f93,src/pragma.c,.c,src,src,1.0,2299.0,87593.0,498.0,16.0,11591.0,141.0,6090.780358796296,0.3244065868153801,0.2743255739613896,0.6720969216781777,0.17094388864723792,0.1527477006060396,reference_plus_range
sqlite,CVE-2019-19880,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,646975c521f3d857b449f441b5b586e7124b499c,src/window.c,.c,src,src,1.0,2711.0,102266.0,150.0,81.0,9856.0,5319.0,580.1303587962963,0.2960498293156622,0.23128899145366005,0.6754749681598777,0.1346366654371081,0.11548181090521048,reference_plus_range
sqlite,CVE-2019-19923,396afe6f6aa90a31303c183e11b2b2d4b7956b35,6e1c45ef2ee3aaea9e1f89e1cfa036c0f112e92c,src/select.c,.c,src,src,1.0,6030.0,246866.0,1110.0,54.0,32771.0,437.0,7140.220219907407,0.31837455595335384,0.2671975889753956,0.6612444219109772,0.15572139303482588,0.19701058906121816,reference_plus_range
sqlite,CVE-2019-19925,54d501092d88c0cf89bec4279951f548fb0b8618,59c56796917a28041e8f315abe1a376508413961,ext/misc/zipfile.c,.c,ext/misc,ext,2.0,1890.0,64305.0,52.0,2.0,5321.0,41.0,722.7747916666667,0.27114427165123195,0.27064769458051474,0.6902045835410321,0.033862433862433865,0.0,reference_plus_range
sqlite,CVE-2019-19924,8654186b0236d556aa85528c2573ee0b6ab71be3,34ab941e5bae10894b3c0653248c6636edc5e9f8,src/window.c,.c,src,src,1.0,2713.0,102358.0,151.0,82.0,9858.0,5321.0,581.9857060185185,0.2962073263659029,0.23136442681568611,0.6754006094936231,0.1349060081091043,0.1159871336778389,reference_only
sqlite,CVE-2019-19924,8654186b0236d556aa85528c2573ee0b6ab71be3,34ab941e5bae10894b3c0653248c6636edc5e9f8,src/vdbeaux.c,.c,src,src,1.0,4563.0,163249.0,1004.0,41.0,21873.0,469.0,5948.017719907408,0.33102366620801693,0.29066027969543456,0.6587943302115667,0.16524216524216523,0.2030667136246942,reference_only
sqlite,CVE-2019-19924,8654186b0236d556aa85528c2573ee0b6ab71be3,34ab941e5bae10894b3c0653248c6636edc5e9f8,src/expr.c,.c,src,src,1.0,5257.0,202684.0,1068.0,114.0,29251.0,1964.0,7141.210196759259,0.32139532444112834,0.2563251169307888,0.6559322815078261,0.18546699638577135,0.19248125036057803,reference_only
sqlite,CVE-2019-19926,8428b3b437569338a9d1e10c4cd8154acbe33089,6ad0e25fa41bf51f6ee5302ac62842cf5546223d,src/select.c,.c,src,src,1.0,6035.0,247024.0,1111.0,55.0,32779.0,445.0,7141.273240740741,0.3183272670544828,0.2670874085109139,0.6611650807996505,0.15575807787903895,0.19701058906121816,reference_plus_range
sqlite,CVE-2019-19959,d8f2d46cbc9925e034a68aaaf60aad788d9373c1,5f0dfc00de8f0755545310de3c940ccb2ed9e624,ext/misc/zipfile.c,.c,ext/misc,ext,2.0,1890.0,64271.0,54.0,4.0,5323.0,43.0,727.0170717592592,0.2712070593329244,0.2708686654945465,0.6901343242640235,0.033862433862433865,0.0,reference_plus_range
sqlite,CVE-2019-20218,a6c1a71cde082e09750465d5675699062922e387,b4b36306576fcc053f3e7f9fcfd990340bdb96e8,src/select.c,.c,src,src,1.0,6053.0,247748.0,1114.0,57.0,32809.0,464.0,7149.222118055555,0.3184088251924758,0.2670657280785314,0.6608824852004279,0.15612093176937056,0.19744145898055265,reference_plus_range
sqlite,CVE-2025-29088,56d2fd008b108109f489339f5fd55212bb50afd4,59c64e086abcd938662c63a331683f34a39f696a,src/main.c,.c,src,src,1.0,4461.0,166384.0,1157.0,17.0,22306.0,205.0,9029.993622685186,0.30100000990168296,0.26096860275026446,0.6549186941610193,0.10266756332660838,0.1815383295813538,reference_plus_range
zlib,CVE-2016-9842,e54e1299404101a5a9d0cf5e45512b543967f958,27ef026603319decd1b3d4d92a5d3bf21dcc2db5,inflate.c,.c,<root>,<root>,0.0,1378.0,53846.0,50.0,3.0,3299.0,13.0,1456.7981944444443,0.3084188853455005,0.2284849385283958,0.6938115442908093,0.2227866473149492,0.021431912080076644,reference_plus_range
zlib,CVE-2016-9841,9aaec95e82117c1cb0f9624264c3618fc380cecb,3fb251b363866417122fe54a158a1ac5a7837101,inffast.c,.c,<root>,<root>,0.0,314.0,13455.0,27.0,0.0,1120.0,0.0,1838.9992824074075,0.3118377655098394,0.2515793385358603,0.7628163899666074,0.14012738853503184,0.0,reference_plus_range
zlib,CVE-2016-9840,6a043145ca6e9c55184013841a67b2fef87e44c0,9aaec95e82117c1cb0f9624264c3618fc380cecb,inftrees.c,.c,<root>,<root>,0.0,248.0,13032.0,71.0,0.0,2184.0,0.0,1839.0411921296297,0.35354588552163196,0.3301104972375691,0.7905304334441126,0.17338709677419356,0.0,reference_plus_range
zlib,CVE-2016-9843,d1d577490c15a0c6862473d7576352a9f18ef811,6a043145ca6e9c55184013841a67b2fef87e44c0,crc32.c,.c,<root>,<root>,0.0,331.0,13174.0,30.0,0.0,1263.0,0.0,1845.9250810185185,0.3084802044083934,0.2958099286473357,0.6878279229499594,0.13897280966767372,0.0,reference_plus_range
zlib,CVE-2018-25032,5c44459c3b28a9bd3283aaceab7c615f8020c531,e99813dbfe9a09e33d42e8da9e550a0c4b7ff734,deflate.h,.h,<root>,<root>,0.0,241.0,13150.0,38.0,0.0,599.0,0.0,2413.8824074074073,0.3248430701447709,0.3599239543726236,0.788427495173954,0.016597510373443983,0.0,reference_plus_range
zlib,CVE-2018-25032,5c44459c3b28a9bd3283aaceab7c615f8020c531,e99813dbfe9a09e33d42e8da9e550a0c4b7ff734,trees.c,.c,<root>,<root>,0.0,945.0,43781.0,45.0,2.0,2202.0,5.0,2413.8824074074073,0.28929568675999917,0.2705054704095384,0.6472707443330887,0.13862433862433862,0.010852445677816824,reference_plus_range
zlib,CVE-2018-25032,5c44459c3b28a9bd3283aaceab7c615f8020c531,e99813dbfe9a09e33d42e8da9e550a0c4b7ff734,deflate.c,.c,<root>,<root>,0.0,1787.0,79384.0,116.0,1.0,5140.0,4.0,2413.8824074074073,0.3009364777921841,0.23322080016124155,0.6346109935932119,0.22495803021824287,0.05660540381710923,reference_plus_range
zlib,CVE-2022-37434,eff308af425b67093bab25f80f1ae950166bece1,b8bd09801f4a2c224655e14edffc5793943a33d2,inflate.c,.c,<root>,<root>,0.0,1421.0,55967.0,65.0,2.0,3474.0,25.0,3976.723275462963,0.3061377316485175,0.22516840280879805,0.69109334538145,0.21956368754398312,0.023361967675970163,reference_plus_range
zlib,CVE-2014-9485,14a5f8f266c16c87ab6c086fc52b770b27701e01,44dc43ab047d65febed972a17b0e3bf7e994e8f2,contrib/minizip/miniunz.c,.c,contrib/minizip,contrib,2.0,545.0,17686.0,22.0,6.0,6055.0,74.0,4512.6999189814815,0.3313093217730743,0.2705529797580007,0.747593642142215,0.20733944954128442,0.0,explicit_only
