repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
django-django,CVE-2025-64458,2025-11-05T15:15:40.940000+00:00,1762355740,47fe39af56ecd0ad73b9c7562511015e96b91b80,1762346108,BIT-DJANGO-2025-64458;CVE-2025-64458;GHSA-QW25-V68C-QJF3,osv_range
django-django,CVE-2025-64459,2025-11-05T15:15:41.080000+00:00,1762355741,47fe39af56ecd0ad73b9c7562511015e96b91b80,1762346108,BIT-DJANGO-2025-64459;CVE-2025-64459;GHSA-FRMV-PR5F-9MCR,osv_range
django-django,CVE-2025-64460,2025-12-02T16:15:56.013000+00:00,1764692156,c14b756185c88f7f2eb745ff061f3c221fea9de7,1764678685,BIT-DJANGO-2025-64460;CVE-2025-64460;GHSA-VRCR-9HJ9-JCG6,osv_range
django-django,CVE-2026-1207,2026-02-03T15:16:13.433000+00:00,1770131773,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2026-1207;CVE-2026-1207;GHSA-MWM9-4648-F68Q,osv_range
django-django,CVE-2026-1285,2026-02-03T15:16:13.570000+00:00,1770131773,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2026-1285;CVE-2026-1285;GHSA-4RRR-2H4V-F3J9,osv_range
django-django,CVE-2026-1287,2026-02-03T15:16:13.703000+00:00,1770131773,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2026-1287;CVE-2026-1287;GHSA-GVG8-93H5-G6QQ,osv_range
django-django,CVE-2026-1312,2026-02-03T15:16:13.833000+00:00,1770131773,ba00558ddac694d92b05d12ecd2a5b7fcc1de025,1770123998,BIT-DJANGO-2026-1312;CVE-2026-1312;GHSA-6426-9FV3-65X8,osv_range
django-django,CVE-2026-25673,2026-03-03T15:16:19.103000+00:00,1772550979,a0d3bdb5b0a22cdbb4d3f7e5eabd7fe0f7311f68,1772539986,BIT-DJANGO-2026-25673;CVE-2026-25673;GHSA-8P8V-WH79-9R56,osv_range
django-django,CVE-2026-25674,2026-03-03T15:16:19.280000+00:00,1772550979,a0d3bdb5b0a22cdbb4d3f7e5eabd7fe0f7311f68,1772539986,BIT-DJANGO-2026-25674;CVE-2026-25674;GHSA-MJGH-79QC-68W3,osv_range
traefik-traefik,CVE-2020-15129,2020-07-30T16:15:11.537000+00:00,1596125711,e63db782c11c7b8bfce30be4c902e7ef8f9f33d2,1595923683,CVE-2020-15129;GHSA-6QQ8-5WQ3-86RP,osv_range
traefik-traefik,CVE-2022-46153,2022-12-08T21:46:22.054000+00:00,1670535982,7e3fe48b80083b41e9ff82a474a36484cabc701a,1670347685,CVE-2022-46153;GHSA-468W-8X39-GJ5V;GO-2022-1152,osv_range+osv_ref
traefik-traefik,CVE-2024-28869,2024-04-12T21:08:36.288000+00:00,1712956116,240b83b77351dfd8cadb91c305b84e9d22e0f9c6,1712848683,CVE-2024-28869;GHSA-4VWX-54MW-VQFW;GO-2024-2722,osv_range+osv_ref
traefik-traefik,CVE-2025-47952,2025-05-30T03:37:12.685000+00:00,1748576232,08d5dfee0164aa54dd44a467870042e18e8d3f00,1748005805,CVE-2025-47952;GHSA-VRCH-868G-9JX5;GO-2025-3719,osv_range+osv_ref
traefik-traefik,CVE-2025-54386,2025-08-01T23:32:21.747000+00:00,1754091141,5ef853a0c53068f69a6c229a5815a0dc6e0a8800,1753187045,CVE-2025-54386;GHSA-Q6GG-9F92-R9WG;GO-2025-3835,osv_range+osv_ref
traefik-traefik,CVE-2025-66491,2025-12-09T00:38:39.208000+00:00,1765240719,14a1aedf5704673d875d210d7bacf103a43c77e4,1764773164,CVE-2025-66491;GHSA-7VWW-MVCR-X6VJ;GO-2025-4205,osv_range+osv_ref
traefik-traefik,CVE-2026-22045,2026-01-15T22:44:05.423000+00:00,1768517045,e9f3089e9045812bcf1b410a9d40568917b26c3d,1767885365,CVE-2026-22045;GHSA-CWJM-3F7H-9HWQ;GO-2026-4322,osv_range+osv_ref
traefik-traefik,CVE-2026-25949,2026-02-12T20:01:19.600000+00:00,1770926479,31e566e9f1d7888ccb6fbc18bfed427203c35678,1770799685,CVE-2026-25949;GHSA-89P3-4642-CR2W;GO-2026-4484,osv_range+osv_ref
zlib,CVE-2016-9840,2017-05-23T04:29:01.667000+00:00,1495513741,6a043145ca6e9c55184013841a67b2fef87e44c0,1474526150,CVE-2016-9840;PSF-2017-2,osv_range+osv_ref
zlib,CVE-2016-9841,2017-05-23T04:29:01.743000+00:00,1495513741,9aaec95e82117c1cb0f9624264c3618fc380cecb,1474523475,CVE-2016-9841;PSF-2017-3,osv_range+osv_ref
zlib,CVE-2016-9842,2017-05-23T04:29:01.837000+00:00,1495513741,e54e1299404101a5a9d0cf5e45512b543967f958,1441500355,CVE-2016-9842;PSF-2017-4,osv_range+osv_ref
zlib,CVE-2016-9843,2017-05-23T04:29:01.900000+00:00,1495513741,d1d577490c15a0c6862473d7576352a9f18ef811,1475120918,CVE-2016-9843;PSF-2017-5,osv_range+osv_ref
zlib,CVE-2018-25032,2022-03-25T09:15:08.187000+00:00,1648199708,5c44459c3b28a9bd3283aaceab7c615f8020c531,1524192431,CVE-2018-25032;GHSA-JC36-42CF-VQWJ;PSF-2022-3,osv_range+osv_ref
zlib,CVE-2022-37434,2022-08-05T07:15:07.240000+00:00,1659683707,eff308af425b67093bab25f80f1ae950166bece1,1659221882,CVE-2022-37434,osv_range+osv_ref
zlib,CVE-2023-45853,2023-10-14T02:15:09.323000+00:00,1697249709,51b7f2abdade71cd9bb0e7a373ef2610ec6f9daf,1705948357,CVE-2023-45853;GHSA-MQ29-J5XF-CJWR,osv_range
jq,CVE-2023-50246,2023-12-13T20:43:50.862000+00:00,1702500230,71c2ab509a8628dbbad4bc7b3f98a64aa90d3297,1702495222,CVE-2023-50246;GHSA-686W-5M7M-54VC,osv_range+osv_ref
jq,CVE-2023-50268,2023-12-13T20:49:54.982000+00:00,1702500594,c9a51565214eece8f1053089739aea73145bfd6b,1702495037,CVE-2023-50268;GHSA-7HMR-442F-QC8J,osv_range+osv_ref
jq,CVE-2024-23337,2025-05-21T14:34:51.007000+00:00,1747838091,de21386681c0df0104a99d9d09db23a9b2a78b1e,1747781303,CVE-2024-23337;GHSA-2Q6R-344G-CX46,osv_range+osv_ref
jq,CVE-2025-49014,2025-06-19T15:08:04.875000+00:00,1750345684,499c91bca9d4d027833bc62787d1bb075c03680e,1750284661,CVE-2025-49014;GHSA-RMJP-CR27-WPG2,osv_range+osv_ref
jq,OSV-2023-1329,2023-12-18T00:13:42.545765+00:00,1702858422,b86ff49f46a4a37e5a8e75a140cb5fd6e1331384,1739711316,OSV-2023-1329,osv_range
jq,OSV-2024-330,2024-04-30T00:00:31.577722+00:00,1714435231,6ce6e7c71355a0b6006e9e3371364f6945da5a29,1714417426,OSV-2024-330,osv_range
jq,OSV-2025-363,2025-05-14T00:03:23.388719+00:00,1747181003,c6e041699d8cd31b97375a2596217aff2cfca85b,1748659600,OSV-2025-363,osv_range
go-gitea-gitea,CVE-2022-0905,2022-03-10T00:00:00+00:00,1646870400,1314f38b59748397b3429fb9bc9f9d6bac85d2f2,1646877605,BIT-GITEA-2022-0905;CVE-2022-0905;GHSA-JR9C-H74F-2V28;GO-2022-0609,osv_range+osv_ref
go-gitea-gitea,CVE-2022-1058,2022-03-24T14:15:12+00:00,1648131312,e3d8e92bdc67562783de9a76b5b7842b68daeb48,1648065683,BIT-GITEA-2022-1058;CVE-2022-1058;GHSA-4RQQ-RXVC-V2RC;GO-2024-2752,osv_range+osv_ref
go-gitea-gitea,CVE-2022-1928,2022-05-29T00:00:00+00:00,1653782400,65e0688a5c9dacad50e71024b7529fdf0e3c2e9c,1653750614,BIT-GITEA-2022-1928;CVE-2022-1928;GHSA-PH3W-2843-72MX;GO-2022-0612,osv_range+osv_ref
go-gitea-gitea,CVE-2023-3515,2023-07-05T14:12:33.673000+00:00,1688566353,9aaaf980f0ba15611f30568bd67bce3ec12954e2,1686233294,BIT-GITEA-2023-3515;CVE-2023-3515;GHSA-CF6V-9J57-V6R6;GO-2023-1894,osv_range+osv_ref
go-gitea-gitea,CVE-2025-68939,2025-12-26T03:15:50.653000+00:00,1766718950,7b8e418da1e082786b844562a05864ec1177ce97,1714236635,BIT-GITEA-2025-68939;CVE-2025-68939;GHSA-263Q-5CV3-XQ9G;GO-2025-4261,osv_range
gin-gonic-gin,CVE-2020-28483,2021-01-20T18:15:12.517000+00:00,1611166512,d496f64540b6707602de50ab57aeea8ff4080b74,1617868061,CVE-2020-28483;GHSA-H395-QCRW-5VMQ;GO-2021-0052,osv_range
gin-gonic-gin,CVE-2020-36567,2022-12-27T21:15:10.903000+00:00,1672175710,a71af9c144f9579f6dbe945341c1df37aaf09c0d,1583589093,CVE-2020-36567;GHSA-6VM3-JJ99-7229;GO-2020-0001,osv_range+osv_ref
gin-gonic-gin,CVE-2023-26125,2023-05-04T05:15:09.163000+00:00,1683177309,ea03e10384502e1baf6f560a2b0ea32c342ede5b,1676971232,CVE-2023-26125;GHSA-3VP4-M3RF-835H,osv_range
