pair_id,repo,security_event_id,security_ground_truth_policy,commit,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,log_loc,log_size_bytes
100,curl,CVE-2017-7468,expanded_advisory_event,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,1,security,lib/vtls/openssl.c,.c,2771.0,100408.0,0.2663731973547924,0.6952313005510288,0.19704077950198484,0.1815383295813538,0.3377859882643624,7.927324360309794,11.517007123656475
100,curl,CVE-2017-7468,expanded_advisory_event,da2af5c04dee9d0e16c02b468494f386ac69e837,0,bugfix,lib/vtls/openssl.c,.c,2771.0,100412.0,0.2663825040831773,0.6952388519065804,0.19704077950198484,0.1815383295813538,0.33779020037184443,7.927324360309794,11.517046959929399
101,curl,CVE-2017-7468,expanded_advisory_event,33cfcfd9f0378625d3bddbd2c8ac5aad4b646f26,1,security,lib/url.c,.c,5557.0,220474.0,0.24000108856373087,0.6301189971414637,0.1792333993161778,0.24696418172395163,0.31635423624113573,8.62299361030245,12.303539588756381
101,curl,CVE-2017-7468,expanded_advisory_event,cbb22cb76d8e516059a112cbecf0ae31d77b2d0c,0,bugfix,lib/url.c,.c,5819.0,229076.0,0.23726623478670833,0.6290023860207435,0.18645815432204846,0.2523561956057012,0.3176723963425985,8.669055540725484,12.341813470560334
102,curl,CVE-2017-9502,expanded_advisory_event,5d7952f52e410e1d4a8ff1965e5cc6fc1bde86aa,1,security,lib/url.c,.c,5588.0,221272.0,0.24021114284681297,0.63040191357523,0.1800286327845383,0.24777582664438888,0.31678480875958814,8.628555659269699,12.30715251226951
102,curl,CVE-2017-9502,expanded_advisory_event,7d86e467fae140d2daa2a8b3ff97b6c4c5fca30b,0,bugfix,src/main.c,.c,5161.0,187277.0,0.280707187748629,0.6585312209537337,0.17922883162177872,0.20251395622785076,0.32972626075431155,8.54907938027856,12.140349422910845
103,curl,CVE-2017-1000099,expanded_advisory_event,c9332fa5e84f24da300b42b1a931ade929d3e27d,1,security,lib/file.c,.c,478.0,17210.0,0.3132481115630447,0.7460435482463255,0.16736401673640167,0.0,0.3355957417202121,6.171700597410915,9.75330399326998
103,curl,CVE-2017-1000099,expanded_advisory_event,afdbb176f696961f79ce457f32b19a454b2c568f,0,bugfix,lib/getinfo.c,.c,567.0,17252.0,0.23985624855089266,0.7222041440373346,0.25749559082892415,0.004439411935845428,0.32741034469544145,6.342121418721152,9.755741320381864
104,curl,CVE-2017-1000101,expanded_advisory_event,453e7a7a03a2cec749abd3878a48e728c515cca7,1,security,src/tool_urlglob.c,.c,593.0,20132.0,0.2772203457182595,0.7322826987349679,0.22934232715008432,0.0,0.3348024085343136,6.386879319362645,9.910115538826348
104,curl,CVE-2017-1000101,expanded_advisory_event,8bd14c871fcd0f857c7b9bad81ad8ff17d10d89b,0,bugfix,lib/asyn-thread.c,.c,632.0,20130.0,0.2789369100844511,0.7200713592904369,0.09177215189873418,0.0,0.2980908662059697,6.450470422144176,9.910016194498828
105,curl,CVE-2017-1000100,expanded_advisory_event,358b2b131ad6c095696f20dcfa62b8305263f898,1,security,lib/tftp.c,.c,1119.0,41488.0,0.23105476282298495,0.625691909847639,0.1358355674709562,0.02620948453701786,0.27216230859330987,7.02108396428914,10.633183610843151
105,curl,CVE-2017-1000100,expanded_advisory_event,3f6854272f691898320ba53dfef845da29e619ad,0,bugfix,lib/tftp.c,.c,1137.0,41339.0,0.22402573840683132,0.6211633820742162,0.12576956904133685,0.031288295528435484,0.26693991978202086,7.037027614686276,10.62958583323576
106,curl,CVE-2017-1000254,expanded_advisory_event,5ff2c5ff25750aba1a8f64fbcad8e5b891512584,1,security,lib/ftp.c,.c,3478.0,134452.0,0.26176628090322196,0.66186034295607,0.16216216216216217,0.12923216328020395,0.31022568317175125,8.154500175151941,11.808969974575634
106,curl,CVE-2017-1000254,expanded_advisory_event,8ed71fc4f7116288da75ed85e21fe8c53f4cdfb2,0,bugfix,lib/ftp.c,.c,3450.0,134017.0,0.25656446570211244,0.6618168854503734,0.16869565217391305,0.13151495622563,0.3105386058383542,8.146419323098003,11.805729398270012
107,curl,CVE-2017-1000257,expanded_advisory_event,13c9a9ded3ae744a1e11cbc14e9146d9fa427040,1,security,lib/imap.c,.c,1530.0,59292.0,0.23166700398030088,0.63412643830956,0.2542483660130719,0.0581200581924957,0.3079204822127795,7.333676395657684,10.990246534173238
107,curl,CVE-2017-1000257,expanded_advisory_event,3a2689712afb0c8e2b489bf17d17cbd392c6aa7b,0,bugfix,lib/vtls/vtls.c,.c,1767.0,58529.0,0.2355242700199901,0.6906953711116893,0.05149971703452179,0.0562242424221072,0.2727900650031481,7.477604243197589,10.977294722285267
108,curl,CVE-2017-8818,expanded_advisory_event,9b5e12a5491d2e6b68e0c88ca56f3a9ef9fba400,1,security,lib/urldata.h,.h,1424.0,74121.0,0.3088193629335816,0.6947782520191244,0.021067415730337078,0.2030667136246942,0.3117662385410457,7.261927092702751,11.213467663305627
108,curl,CVE-2017-8818,expanded_advisory_event,80208d68dc88848d42e2d4e5fc2a015f1d154f78,0,bugfix,lib/urldata.h,.h,1513.0,77179.0,0.30725974682232216,0.6915932615252447,0.01784534038334435,0.2113742166049189,0.31067956391866186,7.322510433997394,11.25389563509161
109,curl,CVE-2017-8818,expanded_advisory_event,9b5e12a5491d2e6b68e0c88ca56f3a9ef9fba400,1,security,lib/url.c,.c,3785.0,153617.0,0.2594699805360084,0.6394628116072141,0.1548216644649934,0.1851749041416058,0.31043147293349194,8.239065331769268,11.94222428032979
109,curl,CVE-2017-8818,expanded_advisory_event,a0f9670ec9caff9fcf4afe2e47904aa143d3b5aa,0,bugfix,lib/url.c,.c,3793.0,153604.0,0.25955053253821514,0.6390498692970501,0.15554969680991299,0.1868822554774999,0.3108258719410196,8.24117615049496,11.942139651249235
110,curl,CVE-2017-8817,expanded_advisory_event,0b664ba968437715819bfe4c7ada5679d16ebbc3,1,security,lib/curl_fnmatch.c,.c,397.0,11420.0,0.23467600700525393,0.7186629288249619,0.2518891687657431,0.0,0.3225884038489313,5.986452005284438,9.343209045050607
110,curl,CVE-2017-8817,expanded_advisory_event,da900ca9703c93f356f7eb93385a9f9422b707d4,0,bugfix,src/tool_formparse.c,.c,300.0,11429.0,0.31691311575815906,0.7344553458671393,0.14333333333333334,0.0,0.329019310844829,5.707110264748875,9.343996756788856
111,curl,CVE-2017-8816,expanded_advisory_event,7f2a1df6f5fc598750b2c6f34465c8d924db28cc,1,security,lib/curl_ntlm_core.c,.c,614.0,23798.0,0.2656945961845533,0.714279428965749,0.0732899022801303,0.02620948453701786,0.2915519679468507,6.421622267806518,10.077398841970112
111,curl,CVE-2017-8816,expanded_advisory_event,1a073a20db78bb0d0250bda27def4f03ac2b6001,0,bugfix,lib/curl_sasl.c,.c,595.0,23732.0,0.20933760323613687,0.749497747875555,0.05714285714285714,0.0,0.273074977930259,6.39024066706535,10.074621763689507
112,curl,CVE-2018-1000005,expanded_advisory_event,fa3dbb9a147488a2943bda809c66fc497efe06cb,1,security,lib/http2.c,.c,1839.0,70747.0,0.2350205662430916,0.6943571860641415,0.14790647090810222,0.08201789624151878,0.30105754426473175,7.517520850603031,11.166879546554684
112,curl,CVE-2018-1000005,expanded_advisory_event,9820e5dface5739accda14e656d89a7f84642c61,0,bugfix,src/tool_operate.c,.c,1988.0,70799.0,0.27449540247743615,0.6812046259523753,0.25553319919517103,0.14408691676108704,0.347105280634197,7.5953872788539725,11.16761427968181
113,curl,CVE-2018-1000007,expanded_advisory_event,af32cd3859336ab963591ca0df9b1e33a7ee066b,1,security,lib/urldata.h,.h,1427.0,74140.0,0.30838953331534935,0.6947532369434642,0.02242466713384723,0.2038918989292302,0.31208040095402756,7.2640301428995295,11.213723964609445
113,curl,CVE-2018-1000007,expanded_advisory_event,3b057d4b7a7e6b811245fd03121b428c8940dc60,0,bugfix,lib/urldata.h,.h,1692.0,77483.0,0.3050862769897913,0.6884597624521729,0.02364066193853428,0.21761731491074893,0.31178794906561086,7.4342573821331355,11.257826742414467
114,curl,CVE-2018-1000007,expanded_advisory_event,af32cd3859336ab963591ca0df9b1e33a7ee066b,1,security,lib/setopt.c,.c,2088.0,77456.0,0.20628485850030986,0.6593585205091067,0.24616858237547892,0.16366246205436497,0.31944810949945196,7.644440761556566,11.257478222651805
114,curl,CVE-2018-1000007,expanded_advisory_event,e0ddfc8e05b42266c6cf38999eed74e22214c7fa,0,bugfix,lib/vquic/curl_ngtcp2.c,.c,2203.0,77186.0,0.23698598191381856,0.6749876329799124,0.13209260099863823,0.15679560754154664,0.30418367233508287,7.698029170272805,11.25398632805066
115,curl,CVE-2018-1000007,expanded_advisory_event,af32cd3859336ab963591ca0df9b1e33a7ee066b,1,security,lib/http.c,.c,2991.0,122985.0,0.2582672683660609,0.6807461409230295,0.2337011033099298,0.13309168781146177,0.3326332406403615,8.003697339094368,11.719825806738227
115,curl,CVE-2018-1000007,expanded_advisory_event,475c2583d506f9ee19375eb92c423dc492b1b2ed,0,bugfix,lib/http.c,.c,2986.0,122620.0,0.2597781764801827,0.6804303491273305,0.22973878097789685,0.12969162068792883,0.3314675637146372,8.00202481821611,11.716853576559888
116,curl,CVE-2018-1000300,expanded_advisory_event,583b42cb3b809b1bf597af160468ccba728c2248,1,security,lib/pingpong.c,.c,409.0,15545.0,0.3151495657767771,0.7370075080753553,0.1393643031784841,0.0,0.32673099291209823,6.016157159698354,9.651558649790164
116,curl,CVE-2018-1000300,expanded_advisory_event,2ecf22e37ee08a3b7421e2ca49ad45a2e5299e28,0,bugfix,lib/progress.c,.c,323.0,15386.0,0.29305862472377486,0.7374016729142835,0.14551083591331268,0.0,0.32081911901763605,5.780743515792329,9.641278276057378
117,curl,CVE-2018-0500,expanded_advisory_event,ba1dbd78e5f1ed67c1b8d37ac89d90e5e330b628,1,security,lib/smtp.c,.c,1206.0,46789.0,0.23494838530423817,0.6395847648720575,0.17081260364842454,0.04429434958487288,0.28841345616851255,7.095893221097532,10.753424783860263
117,curl,CVE-2018-0500,expanded_advisory_event,158d7016419429e7741ec35d0d6e256985762347,0,bugfix,lib/formdata.c,.c,1326.0,46718.0,0.2547626182627681,0.6959523045251846,0.1779788838612368,0.01749256825006782,0.30668254888091406,7.190676034332207,10.751906213163448
118,curl,CVE-2018-14618,expanded_advisory_event,57d299a499155d4b327e341c6024e293b0418243,1,security,lib/curl_ntlm_core.c,.c,620.0,24055.0,0.2669299521928913,0.7139153194882031,0.07741935483870968,0.02714630279043746,0.29302249891680454,6.431331081933479,10.088139724668364
118,curl,CVE-2018-14618,expanded_advisory_event,f01df1979812a1870b54ec676688137f61ab36c0,0,bugfix,lib/rtsp.c,.c,619.0,24049.0,0.28708054388955884,0.7339332247685684,0.2148626817447496,0.0,0.3349750449333179,6.429719478039138,10.087890275533907
119,curl,CVE-2018-16839,expanded_advisory_event,f3a24d7916b9173c69a3e0ee790102993833d6c5,1,security,lib/vauth/cleartext.c,.c,132.0,4966.0,0.30608135320177204,0.7746404007388493,0.045454545454545456,0.0,0.31266905806801576,4.890349128221754,8.51057131510735
119,curl,CVE-2018-16839,expanded_advisory_event,cb64c987a062a9c16ab997415a1440182edb069a,0,bugfix,lib/gopher.c,.c,142.0,5005.0,0.3922077922077922,0.7453734505479102,0.07746478873239436,0.0,0.3434484875590038,4.962844630259907,8.518392471991719
120,curl,CVE-2018-16840,expanded_advisory_event,81d135d67155c5295b1033679c606165d4e28f3f,1,security,lib/url.c,.c,3426.0,136277.0,0.2531535035259068,0.6418009850576721,0.18213660245183888,0.18703647195834047,0.3161774746529869,8.139440521874608,11.822452195999471
120,curl,CVE-2018-16840,expanded_advisory_event,d00f2a8f2e8529024709f70c8ab4c4138dc651a0,0,bugfix,lib/ftp.c,.c,3540.0,136739.0,0.2592822823042438,0.6612096545433532,0.157909604519774,0.12992080183872795,0.3083096739261326,8.172164452111904,11.825836591467786
121,curl,CVE-2018-16842,expanded_advisory_event,d530e92f59ae9bb2d47066c3c460b25d2ffeb211,1,security,src/tool_msgs.c,.c,104.0,3282.0,0.40706886045094454,0.7565952740705002,0.09615384615384616,0.0,0.357545395026633,4.653960350157523,8.096512917501594
121,curl,CVE-2018-16842,expanded_advisory_event,4b43d18c4a733b1c47ccab481502a7d84fd07691,0,bugfix,lib/strequal.c,.c,105.0,3193.0,0.3914813654870028,0.7562086958860664,0.1523809523809524,0.0,0.3663947238947116,4.663439094112067,8.069029328774958
122,curl,CVE-2018-16890,expanded_advisory_event,b780b30d1377adb10bbe774835f49e9b237fb9bb,1,security,lib/vauth/ntlm.c,.c,699.0,27946.0,0.23262720961855007,0.7368301479640827,0.12160228898426323,0.0,0.2935687237555626,6.551080335043404,10.238065138296543
122,curl,CVE-2018-16890,expanded_advisory_event,3ec6aa5c07407d96ca2b3fc8a95d16cb16826ef6,0,bugfix,lib/formdata.c,.c,782.0,27974.0,0.24755129763351683,0.698777411822949,0.2289002557544757,0.0,0.3158598615930049,6.663132695990803,10.239066533180125
123,curl,CVE-2019-3822,expanded_advisory_event,50c9484278c63b958655a717844f0721263939cc,1,security,lib/vauth/ntlm.c,.c,700.0,27981.0,0.23255065937600514,0.7367750372149854,0.12285714285714286,0.0,0.2938449426747753,6.55250788703459,10.23931672529323
123,curl,CVE-2019-3822,expanded_advisory_event,69efbcaa03b99b927806af43752bcd5d667a676d,0,bugfix,lib/ldap.c,.c,876.0,28312.0,0.24784543656400113,0.7251879441105572,0.1461187214611872,0.03264294871223026,0.30687705991009373,6.776506992372183,10.251076342113603
124,curl,CVE-2019-3823,expanded_advisory_event,39df4073e5413fcdbb5a38da0c1ce6f1c0ceb484,1,security,lib/smtp.c,.c,1206.0,46879.0,0.23524392585166065,0.639550608756416,0.17081260364842454,0.04553272203045609,0.2886775925963614,7.095893221097532,10.755346424250893
124,curl,CVE-2019-3823,expanded_advisory_event,e50abe647876a02fdd719566e224471b5f7425f0,0,bugfix,lib/formdata.c,.c,1338.0,46952.0,0.25313085704549326,0.695941838369796,0.1756352765321375,0.01548181090521048,0.30522925837512305,7.199678345691172,10.756902380358612
125,curl,CVE-2019-5435,expanded_advisory_event,5fc28510a4664f46459d9a40187d81cc08571e60,1,security,lib/urlapi.c,.c,1143.0,36174.0,0.28893680544037154,0.7064505783863452,0.23009623797025372,0.0,0.33129442326129915,7.042286171939743,10.496123551499684
125,curl,CVE-2019-5435,expanded_advisory_event,8956cd4f9a8317d894f40d7df42c730343dc7e5d,0,bugfix,lib/connect.c,.c,1067.0,36142.0,0.25753970449892094,0.7130094669084441,0.1780693533270853,0.0539158811108031,0.31815533672285584,6.97354301952014,10.495238571215703
126,curl,CVE-2019-5435,expanded_advisory_event,5fc28510a4664f46459d9a40187d81cc08571e60,1,security,lib/urldata.h,.h,1506.0,76796.0,0.3065524246054482,0.6916556548464718,0.017928286852589643,0.21085244567781683,0.3105033130122401,7.317876198626496,11.248920855872804
126,curl,CVE-2019-5435,expanded_advisory_event,5b716b7c91d50d9351567f6dcbd76dcc803f0c27,0,bugfix,include/curl/curl.h,.h,1488.0,80362.0,0.29355914486946566,0.6805444368305874,0.026881720430107527,0.21885888457073488,0.30708277375783327,7.305860032684009,11.294309150238021
127,curl,CVE-2019-5435,expanded_advisory_event,5fc28510a4664f46459d9a40187d81cc08571e60,1,security,lib/setopt.c,.c,2236.0,82184.0,0.20410298841623672,0.6552180051666134,0.24776386404293382,0.1733015321685963,0.31951422968875876,7.71289096149013,11.316728082640626
127,curl,CVE-2019-5435,expanded_advisory_event,8af4b657d0f44bd6f2b1d672666c046e53af0e0c,0,bugfix,lib/ssluse.c,.c,2228.0,82639.0,0.2748339161896925,0.7002536230420429,0.17100538599640933,0.14635243732711806,0.33100420106999745,7.709308333385869,11.32224910379352
128,curl,CVE-2019-5436,expanded_advisory_event,2576003415625d7b5f0e390902f8097830b82275,1,security,lib/tftp.c,.c,1131.0,42149.0,0.23046810125981637,0.6276273810792726,0.1361626878868258,0.029462074889162616,0.27300251773601236,7.0317412587631285,10.648989963430001
128,curl,CVE-2019-5436,expanded_advisory_event,1bb04927f3f880a3e275db32bb047eb98c925d3f,0,bugfix,lib/smtp.c,.c,1165.0,42114.0,0.23455383008025835,0.6939030422183077,0.14163090128755365,0.04262647547020979,0.2943046215603914,7.061334366910438,10.648159250749464
129,curl,CVE-2019-5481,expanded_advisory_event,9069838b30fb3b48af0123e39f664cea683254a5,1,security,lib/security.c,.c,481.0,15473.0,0.33238544561494215,0.7587472193597368,0.16424116424116425,0.0,0.3442469558713578,6.1779441140506,9.6469164751094
129,curl,CVE-2019-5481,expanded_advisory_event,c382c550e7d8ad54d2c35b0fea9d0eef09ff3a25,0,bugfix,ares/ares_gethostbyname.c,.c,436.0,15229.0,0.2761179328911944,0.7720081788824333,0.16743119266055045,0.0,0.3299229899516509,6.07993319509559,9.631022445889208
130,curl,CVE-2019-5482,expanded_advisory_event,facb0e4662415b5f28163e853dc6742ac5fafb3d,1,security,lib/tftp.c,.c,1138.0,42354.0,0.22984842045615525,0.6276596712701746,0.13971880492091387,0.02854022188622487,0.2735315644051262,7.037905963447182,10.653841756865651
130,curl,CVE-2019-5482,expanded_advisory_event,20ea22ff735097a02721fcb5cd44433973af6190,0,bugfix,lib/cookie.c,.c,1164.0,42388.0,0.2913796357459658,0.6797170695939585,0.0859106529209622,0.0,0.28933283733188514,7.060476365999801,10.654644173598973
131,curl,CVE-2019-15601,expanded_advisory_event,1b71bc532bde8621fd3260843f8197182a467ff2,1,security,lib/file.c,.c,435.0,15397.0,0.31467168929012146,0.7505903429525285,0.16551724137931034,0.0,0.33682819936714925,6.077642243349034,9.641992909837995
131,curl,CVE-2019-15601,expanded_advisory_event,296b9a5af0c0de3f5b3d78a85a6ace8cdc9647f1,0,bugfix,lib/pingpong.c,.c,403.0,15186.0,0.32095350981166865,0.7375405968813603,0.16129032258064516,0.0,0.3345984186578101,6.0014148779611505,9.62819507773027
132,curl,CVE-2020-8169,expanded_advisory_event,600a8cded447cd7118ed50142c576567c0cf5158,1,security,lib/url.c,.c,3257.0,127900.0,0.2560594214229867,0.6391717504233093,0.09057414798894689,0.15584207132686637,0.28909125806727515,8.08886878916199,11.759011806144656
132,curl,CVE-2020-8169,expanded_advisory_event,0d9a07abb731cc52a220f48430f66b546965594f,0,bugfix,lib/vssh/libssh2.c,.c,3389.0,127923.0,0.193194343472245,0.6592261351857207,0.1746827972853349,0.1663558104217273,0.29606085881827743,8.128585200374497,11.759191616562418
133,curl,CVE-2020-8177,expanded_advisory_event,8236aba58542c5f89f1d41ca09d84579efb05e22,1,security,src/tool_cb_hdr.c,.c,268.0,9692.0,0.37866281469252994,0.7604946372302223,0.08582089552238806,0.0,0.34257007867584005,5.594711379601839,9.179159254492609
133,curl,CVE-2020-8177,expanded_advisory_event,da6fbb12a6598a7c9e9e54d66e1454973ffc888e,0,bugfix,lib/http1.c,.c,286.0,9716.0,0.296932894195142,0.7522896054306245,0.18181818181818182,0.0,0.33615662980931976,5.659482215759621,9.181632207839439
134,curl,CVE-2020-8177,expanded_advisory_event,8236aba58542c5f89f1d41ca09d84579efb05e22,1,security,src/tool_getparam.c,.c,2048.0,76646.0,0.23271925475562977,0.6620298799045095,0.25927734375,0.1038918989292302,0.32205459478888243,7.6251071482389,11.246965744590764
134,curl,CVE-2020-8177,expanded_advisory_event,f54b6c4bc2f745fa32014819788c90126121729e,0,bugfix,src/tool_getparam.c,.c,2046.0,76594.0,0.23275974619421888,0.6620249301543062,0.2590420332355816,0.1038918989292302,0.322014237378808,7.624130585661289,11.246287079446796
135,curl,CVE-2020-8231,expanded_advisory_event,3c9e021f86872baae412a427e807fbfa2f3e8a22,1,security,lib/easy.c,.c,912.0,33301.0,0.2964475541275037,0.73117021109424,0.15570175438596492,0.06653359171851765,0.33222804424151914,6.816735880594968,10.413372734225062
135,curl,CVE-2020-8231,expanded_advisory_event,87428e07ca17a99fb2409ec39213b7badbe967ea,0,bugfix,lib/cookie.c,.c,888.0,33374.0,0.29681788218373584,0.6745983781352966,0.11824324324324324,0.0,0.29848207390898646,6.790097235513905,10.415562395702551
136,curl,CVE-2020-8231,expanded_advisory_event,3c9e021f86872baae412a427e807fbfa2f3e8a22,1,security,lib/connect.c,.c,1329.0,49488.0,0.29005011315874557,0.7123777357131744,0.18209179834462003,0.09483672315846778,0.33544938245055306,7.1929342212158,10.809505701639543
136,curl,CVE-2020-8231,expanded_advisory_event,39e21794a78dc111b3bee7ad916a4dc34c40d32f,0,bugfix,lib/cookie.c,.c,1380.0,49559.0,0.29641437478560906,0.7122793572732817,0.08043478260869565,0.0,0.2971541667090955,7.2305631534092925,10.810939335743079
137,curl,CVE-2020-8231,expanded_advisory_event,3c9e021f86872baae412a427e807fbfa2f3e8a22,1,security,lib/urldata.h,.h,1591.0,79097.0,0.3096830473974993,0.6873624669258181,0.016341923318667503,0.21996723448363636,0.31140294563238613,7.3727463664043285,11.278442868986025
137,curl,CVE-2020-8231,expanded_advisory_event,7609b32e7cb06e034a3e80ad6c57902c99a646df,0,bugfix,include/curl/curl.h,.h,1498.0,80937.0,0.29387054128519713,0.6809537855364468,0.0267022696929239,0.21922928144707665,0.30727071988168414,7.312553498102598,11.30143870846309
138,curl,CVE-2020-8231,expanded_advisory_event,3c9e021f86872baae412a427e807fbfa2f3e8a22,1,security,lib/multi.c,.c,2631.0,105464.0,0.2559167109155731,0.693840517939001,0.18700114025085518,0.1426264754702098,0.3254306204124846,7.875499292445208,11.56613442330137
138,curl,CVE-2020-8231,expanded_advisory_event,f05e51362f310cb04b0ad8d086b9cf693aad5c9d,0,bugfix,lib/ssh.c,.c,2710.0,105447.0,0.20727000293986553,0.6749079483640305,0.15424354243542435,0.14136279290241732,0.29594513524386384,7.905072849498666,11.565973219392301
139,curl,CVE-2020-8231,expanded_advisory_event,3c9e021f86872baae412a427e807fbfa2f3e8a22,1,security,lib/url.c,.c,3307.0,129059.0,0.25429454745503993,0.639152632342634,0.0892047172664046,0.15679560754154664,0.28832820991061375,8.104099056143582,11.76803269148983
139,curl,CVE-2020-8231,expanded_advisory_event,3eff1c5092e542819ac7e6454a70c94b36ab2a40,0,bugfix,lib/url.c,.c,3311.0,129095.0,0.2543320810256013,0.6390632839913092,0.08879492600422834,0.15679560754154664,0.2882273512904957,8.10530751550515,11.768311592621188
140,curl,CVE-2020-8284,expanded_advisory_event,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,1,security,src/tool_cfgable.c,.c,155.0,5821.0,0.2750386531523793,0.6610951621775056,0.01935483870967742,0.0,0.2664762407016675,5.049856007249537,8.669399124305569
140,curl,CVE-2020-8284,expanded_advisory_event,0f31647cf7c0a9573f2bd18680099206c9e6daf7,0,bugfix,lib/strtoofft.c,.c,197.0,5819.0,0.4145042103454202,0.756003388292626,0.2233502538071066,0.0,0.38905276579788955,5.288267030694535,8.669055540725484
141,curl,CVE-2020-8284,expanded_advisory_event,ec9cc725d598ac77de7b6df8afeec292b3c8ad46,1,security,lib/url.c,.c,3264.0,128544.0,0.2554767239233259,0.6380901663981139,0.08118872549019608,0.1539158811108031,0.2860097781533856,8.09101504171053,11.764034316566141
141,curl,CVE-2020-8284,expanded_advisory_event,4e9a1c5bba35e2eab7c2d9770a7cd4940372dbf8,0,bugfix,lib/ftp.c,.c,3307.0,128299.0,0.26043850692522935,0.6658981919798477,0.18143332325370426,0.1605479518061669,0.32031674267573623,8.104099056143582,11.762126550603728
142,curl,CVE-2020-8285,expanded_advisory_event,69a358f2186e04cf44698b5100332cbf1ee7f01d,1,security,lib/ftp.c,.c,3406.0,131749.0,0.25917464269178514,0.6628115689273387,0.17028772753963595,0.1312882955284355,0.3120616858548698,8.133587417660966,11.788661466403608
142,curl,CVE-2020-8285,expanded_advisory_event,9d55e09cfea6bd9d1be71f65554246b8263ca398,0,bugfix,lib/url.c,.c,3331.0,131060.0,0.2546162063177171,0.6401351307766344,0.09636745722005403,0.16073303137496103,0.29088057347407187,8.111328003286733,11.783418142657466
143,curl,CVE-2020-8286,expanded_advisory_event,d9d01672785b8ac04aab1abb6de95fe3072ae199,1,security,lib/vtls/openssl.c,.c,3701.0,135613.0,0.26166370480706125,0.6827665314833015,0.19778438259929748,0.21189410727235067,0.336707841037607,8.216628493133443,11.81756789399681
143,curl,CVE-2020-8286,expanded_advisory_event,516e60aa8e96c0b9a0364baa0f84a625e988b06f,0,bugfix,lib/ftp.c,.c,3540.0,136767.0,0.25944123948028397,0.6611960072514886,0.157909604519774,0.13083390301394077,0.30850194147691246,8.172164452111904,11.82604133867882
144,curl,OSV-2017-79,expanded_advisory_event,ab6eb2ec0744074004980d0f98677e52b215941f,1,security,lib/http_chunks.c,.c,277.0,11044.0,0.3395508873596523,0.7669847279011611,0.19855595667870035,0.0,0.3581997310870153,5.627621113690637,9.309733115854218
144,curl,OSV-2017-79,expanded_advisory_event,79954a1b07c6fc8ed4cf9d48c6383521b184c818,0,bugfix,src/tool_paramhlp.c,.c,343.0,11056.0,0.32706222865412443,0.7472951443522958,0.1749271137026239,0.0,0.3434761506208211,5.840641657373398,9.310818990542401
145,curl,CVE-2021-22876,expanded_advisory_event,7214288898f5625a6cc196e22a74232eada7861c,1,security,lib/transfer.c,.c,1525.0,64023.0,0.2834137731752651,0.7014502764503374,0.21770491803278688,0.10279059965698849,0.34015998373044326,7.330405211844402,11.067013292046882
145,curl,CVE-2021-22876,expanded_advisory_event,cde0cf7c5ede69c68cb00cba3d1a6ccc27c24bc9,0,bugfix,lib/transfer.c,.c,1509.0,64375.0,0.3014368932038835,0.7101621096971029,0.20410868124585818,0.07780771295353581,0.34100079642634346,7.31986492980897,11.07249617182597
146,curl,CVE-2021-22890,expanded_advisory_event,b09c8ee15771c614c4bf3ddac893cdb12187c844,1,security,lib/vtls/vtls.h,.h,250.0,13654.0,0.2740588838435623,0.7318705118350747,0.036,0.0,0.2861451583527924,5.5254529391317835,9.521861033907806
146,curl,CVE-2021-22890,expanded_advisory_event,139a54ed0a172adaaf1a78d6f4fff50b2c3f9e08,0,bugfix,lib/http.h,.h,304.0,13948.0,0.3099369085173502,0.7109958390218859,0.023026315789473683,0.0,0.29016838164328534,5.720311776607412,9.543163100092235
147,curl,CVE-2021-22890,expanded_advisory_event,b09c8ee15771c614c4bf3ddac893cdb12187c844,1,security,lib/vtls/mesalink.c,.c,558.0,19946.0,0.26626892610047126,0.7432035998215756,0.1774193548387097,0.0,0.32136700909523275,6.326149473155099,9.900834035070565
147,curl,CVE-2021-22890,expanded_advisory_event,6352df87b16655638f2a9b47622f7683da671f26,0,bugfix,lib/asyn-ares.c,.c,566.0,19921.0,0.3101751920084333,0.7349516466848602,0.13780918727915195,0.0,0.32419224988785394,6.340359303727752,9.89957992770511
148,curl,CVE-2021-22890,expanded_advisory_event,b09c8ee15771c614c4bf3ddac893cdb12187c844,1,security,lib/vtls/bearssl.c,.c,749.0,25821.0,0.24177994655512955,0.7330634322655889,0.16688918558077437,0.04346282276367255,0.3137539406557913,6.620073206530356,10.158982120734663
148,curl,CVE-2021-22890,expanded_advisory_event,cde0cf7c5ede69c68cb00cba3d1a6ccc27c24bc9,0,bugfix,lib/http2.c,.c,689.0,25835.0,0.2541126378943294,0.7239067283022736,0.09869375907111756,0.003342300153745015,0.29276523372016094,6.536691597591305,10.159524147152363
149,curl,CVE-2021-22890,expanded_advisory_event,b09c8ee15771c614c4bf3ddac893cdb12187c844,1,security,lib/vtls/mbedtls.c,.c,897.0,34043.0,0.23443879799077638,0.7153607843488045,0.1505016722408027,0.06899979714194462,0.30632972759555516,6.8001700683022,10.435409084596852
