repo,event_id,published,published_epoch,fixed_commit,fixed_epoch,aliases,source
redis,CVE-2022-35977,2023-01-20T18:19:27.692000+00:00,1674238767,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,1673869770,BIT-KEYDB-2022-35977;BIT-REDIS-2022-35977;BIT-VALKEY-2022-35977;CVE-2022-35977;GHSA-MRCW-FHW9-FJ8J,osv_range+osv_ref
redis,CVE-2022-36021,2023-03-01T15:46:23.567000+00:00,1677685583,dcbfcb916ca1a269b3feef86ee86835294758f84,1677590126,BIT-KEYDB-2022-36021;BIT-REDIS-2022-36021;BIT-VALKEY-2022-36021;CVE-2022-36021;GHSA-JR7J-RFJ5-8XQV,osv_range+osv_ref
redis,CVE-2022-3647,2022-10-21T18:15:10.183000+00:00,1666376110,0bf90d944313919eb8e63d3588bf63a367f020a3,1664431138,BIT-KEYDB-2022-3647;BIT-REDIS-2022-3647;BIT-VALKEY-2022-3647;CVE-2022-3647,osv_range+osv_ref
redis,CVE-2023-22458,2023-01-20T18:19:24.166000+00:00,1674238764,16f408b1a0121cacd44cbf8aee275d69dc627f02,1673869827,BIT-KEYDB-2023-22458;BIT-REDIS-2023-22458;BIT-VALKEY-2023-22458;CVE-2023-22458;GHSA-R8W2-2M53-GPRJ,osv_range+osv_ref
redis,CVE-2023-25155,2023-03-02T03:01:36.879000+00:00,1677726096,ebe2e4583fc6b4cd1a8142caa51fa7c8d37d6de3,1677601918,BIT-KEYDB-2023-25155;BIT-REDIS-2023-25155;BIT-VALKEY-2023-25155;CVE-2023-25155;GHSA-X2R7-J9VW-3W83,osv_range+osv_ref
redis,CVE-2023-28425,2023-03-20T19:03:37.983000+00:00,1679339017,48e0d4788434833b47892fe9f3d91be7687f25c9,1679331044,BIT-KEYDB-2023-28425;BIT-REDIS-2023-28425;BIT-VALKEY-2023-28425;CVE-2023-28425;GHSA-MVMM-4VQ6-VW8C,osv_range+osv_ref
redis,CVE-2023-28856,2023-04-18T20:50:03.691000+00:00,1681851003,bc7fe41e5857a0854d524e2a63a028e9394d2a5c,1661675621,BIT-KEYDB-2023-28856;BIT-REDIS-2023-28856;BIT-VALKEY-2023-28856;CVE-2023-28856;GHSA-HJV8-VJF6-WCR6,osv_range+osv_ref
redis,CVE-2023-36824,2023-07-11T16:16:16.432000+00:00,1689092176,8e73f9d34821a937165884f13a2981883f44a074,1688989182,BIT-KEYDB-2023-36824;BIT-REDIS-2023-36824;BIT-VALKEY-2023-36824;CVE-2023-36824;GHSA-4CFX-H9GQ-XPX3,osv_range
redis,CVE-2023-41053,2023-09-06T20:22:30.797000+00:00,1694031750,49dbedb1d58f6efe5981b56c71ed1d42c29dc785,1694022958,BIT-KEYDB-2023-41053;BIT-REDIS-2023-41053;BIT-VALKEY-2023-41053;CVE-2023-41053;GHSA-Q4JR-5P56-4XWC,osv_range+osv_ref
redis,CVE-2023-41056,2024-01-10T15:59:36.752000+00:00,1704902376,f35f36a265403c07b119830aa4bb3b7d71653ec9,1704801101,BIT-KEYDB-2023-41056;BIT-REDIS-2023-41056;BIT-VALKEY-2023-41056;CVE-2023-41056;GHSA-XR47-PCMX-FQ2M,osv_range
redis,CVE-2023-45145,2023-10-18T20:17:08.588000+00:00,1697660228,91863dd854feba7f75ae58976a920acb192a5b67,1697614990,BIT-KEYDB-2023-45145;BIT-REDIS-2023-45145;BIT-VALKEY-2023-45145;CVE-2023-45145;GHSA-GHMP-889M-7CVX,osv_range+osv_ref
redis,CVE-2024-31227,2024-10-07T19:51:04.520000+00:00,1728330664,74b289a0e12f9f65a6daeec6a66cadc76792f644,1727895845,BIT-KEYDB-2024-31227;BIT-REDIS-2024-31227;BIT-VALKEY-2024-31227;CVE-2024-31227;GHSA-38P4-26X2-VQHH,osv_range+osv_ref
