pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
5,curl,curl-7_42_0,curl:curl-7_42_0,CVE-2016-0754,curl:curl-7_42_0:CVE-2016-0754,expanded_advisory_plus_explicit,explicit_id,1,case,src/tool_doswin.h,.h,34.0,1564.0,0.45971867007672634,0.6656789429549794,0.17647058823529413,0.0,0.3780778772562214,1.0,21.0,0.0,152.0,0.0,3.0,0.0,5216.329039351852,422.5715625,3.5553480614894135,7.355641102974253,3.091042453358316,0.0,5.030437921392435,0.0
5,curl,curl-7_42_0,curl:curl-7_42_0,CVE-2016-0754,curl:curl-7_42_0:CVE-2016-0754,expanded_advisory_plus_explicit,explicit_id,0,control,lib/netrc.h,.h,31.0,1568.0,0.44642857142857145,0.6737462600597899,0.03225806451612903,0.0,0.33989393828683684,1.0,18.0,0.0,234.0,0.0,5.0,0.0,5592.649837962963,609.8608101851852,3.4657359027997265,7.358193752733032,2.9444389791664403,0.0,5.459585514144159,0.0
6,curl,curl-7_42_0,curl:curl-7_42_0,CVE-2016-0754,curl:curl-7_42_0:CVE-2016-0754,expanded_advisory_plus_explicit,explicit_id,1,case,src/tool_operate.c,.c,1435.0,64237.0,0.26263679810700996,0.6829589851202302,0.08571428571428572,0.02854022188622487,0.2836919059053974,1.0,146.0,18.0,3730.0,284.0,18.0,7.0,1295.3279398148147,13.925740740740741,7.269616749608169,11.070350214885682,4.990432586778736,2.9444389791664403,8.224431573221159,5.652489180268651
6,curl,curl-7_42_0,curl:curl-7_42_0,CVE-2016-0754,curl:curl-7_42_0:CVE-2016-0754,expanded_advisory_plus_explicit,explicit_id,0,control,lib/transfer.c,.c,1526.0,65242.0,0.29713987921890805,0.710437023833932,0.20445609436435125,0.07879025593914317,0.3398574428446451,1.0,608.0,18.0,21940.0,221.0,29.0,7.0,5592.649837962963,14.417233796296296,7.3310603052186325,11.085874039736575,6.411818267709897,2.9444389791664403,9.99611231164195,5.402677381872279
7,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000099,curl:curl-7_54_1:CVE-2017-1000099,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/file.c,.c,477.0,17147.0,0.3141074240391905,0.7463755465121436,0.16771488469601678,0.0,0.33602440597859184,1.0,174.0,11.0,1914.0,61.0,18.0,5.0,6376.658680555555,6.380405092592593,6.169610732491456,9.749636827717868,5.1647859739235145,2.4849066497880004,7.557472901614746,4.127134385045092
7,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000099,curl:curl-7_54_1:CVE-2017-1000099,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/asyn-thread.c,.c,544.0,17308.0,0.2727062629997689,0.7211902387010374,0.08272058823529412,0.0,0.2943487875444981,1.0,123.0,7.0,3107.0,48.0,16.0,2.0,4796.950520833333,34.800925925925924,6.300785794663244,9.758981876426398,4.820281565605037,2.0794415416798357,8.041734711487537,3.8918202981106265
8,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000100,curl:curl-7_54_1:CVE-2017-1000100,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/tftp.c,.c,1118.0,41430.0,0.23142650253439537,0.6257147769278213,0.13595706618962433,0.026678654069490194,0.27240028829681684,1.0,178.0,10.0,4282.0,73.0,23.0,4.0,4302.6234722222225,37.65459490740741,7.020190708311925,10.631784671878874,5.187385805840755,2.3978952727983707,8.36240897761537,4.30406509320417
8,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000100,curl:curl-7_54_1:CVE-2017-1000100,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/cookie.c,.c,1140.0,41223.0,0.2926764185042331,0.678964513983703,0.08771929824561403,0.0,0.2903153182579859,1.0,181.0,12.0,4055.0,206.0,17.0,4.0,6376.658680555555,92.33137731481482,7.039660349862076,10.62677589000806,5.204006687076795,2.5649493574615367,8.30795254527102,5.332718793265369
9,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000101,curl:curl-7_54_1:CVE-2017-1000101,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,src/tool_urlglob.c,.c,593.0,20132.0,0.2772203457182595,0.7322826987349679,0.22934232715008432,0.0,0.3348024085343136,1.0,111.0,11.0,2970.0,118.0,10.0,3.0,6376.658680555555,0.9466550925925926,6.386879319362645,9.910115538826348,4.718498871295094,2.4849066497880004,7.9966538754626075,4.77912349311153
9,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2017-1000101,curl:curl-7_54_1:CVE-2017-1000101,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/asyn-ares.c,.c,572.0,20135.0,0.30787186491184504,0.7342085523069742,0.14335664335664336,0.0,0.3245390515853854,1.0,114.0,9.0,2040.0,67.0,14.0,2.0,4796.950520833333,5.87681712962963,6.35088571671474,9.910264536815152,4.74493212836325,2.302585092994046,7.621195162809845,4.219507705176107
