pair_id,repo,snapshot_tag,snapshot_commit,snapshot_date,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,ground_truth_aliases,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,fixed_commit,case_file,control_file,case_file_path,case_suffix,case_size_bytes,case_loc,case_ci_gzip,case_shannon_entropy,case_cyclomatic_density,case_halstead_volume,case_composite_score,case_directory_depth,case_prior_touches_total,case_prior_touches_365d,case_total_churn,case_churn_365d,case_author_count_total,case_author_count_365d,case_file_age_days,case_latest_touch_days,control_file_path,control_suffix,control_size_bytes,control_loc,control_ci_gzip,control_shannon_entropy,control_cyclomatic_density,control_halstead_volume,control_composite_score,control_directory_depth,control_prior_touches_total,control_prior_touches_365d,control_total_churn,control_churn_365d,control_author_count_total,control_author_count_365d,control_file_age_days,control_latest_touch_days,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead,delta_log_prior_touches_365d,delta_log_churn_365d
47,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-5025,curl:curl-8_11_0:CVE-2025-5025,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-5025;CVE-2025-5025,2025-05-28T07:15:24+00:00,osv_published,all,4.8,MEDIUM,osv_severity,e1f65937a96a451292e9231339672797da86ecc5,lib/vtls/wolfssl.c,lib/vtls/vtls.c,lib/vtls/wolfssl.c,.c,63661.0,1769.0,0.2414036851447511,0.7004107530305691,0.18541548897682306,0.12573878426926513,0.3210921067830069,2,246,52,6095,2016,51,13,4991.791180555556,1.7204398148148148,lib/vtls/vtls.c,.c,66011.0,1976.0,0.2366272287952008,0.6867438199548528,0.13360323886639677,0.11823943534045292,0.3016850413299981,2,333,46,7936,1068,58,10,7152.6518865740745,1.7204398148148148,0.019407065453008798,0.004776456349550318,0.013666933075716314,0.05181225011042628,0.007499348928812211,0.12014431184206353,0.6348876269291663
48,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-5025,curl:curl-8_11_0:CVE-2025-5025,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-5025;CVE-2025-5025,2025-05-28T07:15:24+00:00,osv_published,all,4.8,MEDIUM,osv_severity,e1f65937a96a451292e9231339672797da86ecc5,lib/vtls/wolfssl.h,include/curl/options.h,lib/vtls/wolfssl.h,.h,2395.0,55.0,0.3745302713987474,0.6969274500427696,0.01818181818181818,0.0,0.31405219527465766,2,43,4,360,41,13,2,5298.441087962963,1.7204398148148148,include/curl/options.h,.h,2401.0,57.0,0.4356518117451062,0.7047496544458708,0.017543859649122806,0.0,0.337035963557762,2,6,0,80,0,2,0,1531.7835648148148,672.9490162037036,-0.022983768283104333,-0.061121540346358805,-0.007822204403101218,0.0006379585326953749,0.0,1.6094379124341003,3.7376696182833684
49,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-5399,curl:curl-8_11_0:CVE-2025-5399,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-5399;CVE-2025-5399,2025-06-04T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,d1145df24de8f80e6b167fbc4f28b86bcd0c6832,lib/ws.c,lib/hostip.c,lib/ws.c,.c,43100.0,1199.0,0.2382830626450116,0.7083605429957507,0.14345287739783152,0.040087943628218346,0.2992905992335022,1,61,28,3801,769,11,5,788.7463194444445,16.422592592592594,lib/hostip.c,.c,43429.0,1211.0,0.2848327154666237,0.7256719626928753,0.1486374896779521,0.05887146355822637,0.3234568058298302,1,399,21,8822,253,51,8,9078.69826388889,7.9912731481481485,-0.02416620659632801,-0.04654965282161211,-0.017311419697124575,-0.005184612280120571,-0.01878351993000802,0.2762533766281581,1.1090562478291925
50,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,OSV-2025-657,curl:curl-8_11_0:OSV-2025-657,expanded_advisory_plus_explicit,osv_range,OSV-2025-657,2025-08-20T00:12:09+00:00,osv_published,all,,UNKNOWN,osv_severity,c294d0abc5b62b8068af391576be87b821d2ff8b,lib/vssh/libssh2.c,lib/vtls/schannel.c,lib/vssh/libssh2.c,.c,120508.0,3173.0,0.2036794237726956,0.6687135823446906,0.1723920579892846,0.16165488437789896,0.30030962520330695,2,469,36,23008,2308,59,6,6578.381435185185,7.9912731481481485,lib/vtls/schannel.c,.c,101707.0,2487.0,0.2237702419695793,0.695528863555621,0.16807398472054685,0.15449644327892376,0.31280412543769337,2,339,37,11290,977,60,9,4530.587118055556,12.938611111111111,-0.012494500234386419,-0.020090818196883686,-0.026815281210930464,0.004318073268737732,0.0071584410989752045,-0.02666824708216131,0.859060139319678
51,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-9086,curl:curl-8_11_0:CVE-2025-9086,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-9086;CVE-2025-9086,2025-09-10T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,c6ae07c6a541e0e96d0040afb62b45dd37711300,lib/cookie.c,lib/cf-h2-proxy.c,lib/cookie.c,.c,49158.0,1371.0,0.2952317018593108,0.7119198563671961,0.08096280087527352,0.0,0.29680516056080386,1,302,18,8048,1587,41,7,9078.69826388889,7.9912731481481485,lib/cf-h2-proxy.c,.c,50775.0,1416.0,0.2109699655342196,0.6897696051374597,0.1730225988700565,0.06510516911789281,0.2964817157508201,1,39,17,2995,362,6,5,579.8341435185185,47.75467592592592,0.0003234448099837528,0.08426173632509121,0.022150251229736462,-0.09205979799478298,-0.06510516911789281,0.054067221270275745,1.4758278075422302
52,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/curl_setup.h,lib/cfilters.h,lib/curl_setup.h,.h,29029.0,748.0,0.3157876606152468,0.6958596813219747,0.2339572192513369,0.07347096202258374,0.35061255934302604,1,406,32,3803,324,66,8,9078.69826388889,6.368333333333333,lib/cfilters.h,.h,28345.0,548.0,0.24364085376609632,0.7100868760422152,0.014598540145985401,0.0,0.26389787841936746,1,38,19,1180,162,6,4,725.7000578703704,69.79706018518519,0.08671468092365858,0.07214680684915051,-0.014227194720240477,0.21935867910535148,0.07347096202258374,0.5007752879124894,0.690074981522975
53,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/version.c,lib/bufq.c,lib/version.c,.c,17575.0,642.0,0.2806258890469417,0.7230833322348797,0.10903426791277258,0.014974711950468133,0.3059323161704031,1,202,18,2493,255,41,5,9078.69826388889,6.368333333333333,lib/bufq.c,.c,17446.0,652.0,0.22056631892697467,0.7198886397295658,0.16257668711656442,0.0,0.29573479248573104,1,16,5,980,100,2,2,586.9985069444444,33.81828703703704,0.010197523684672083,0.060059570119967015,0.003194692505313901,-0.05354241920379184,0.014974711950468133,1.1526795099383853,0.9300569276383026
54,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,b011e3fcfb06d6c0278595ee2ee297036fbe9793,lib/vssh/ssh.h,lib/vtls/vtls_int.h,lib/vssh/ssh.h,.h,8990.0,229.0,0.3420467185761958,0.7018317789307883,0.048034934497816595,0.0,0.3060669749830318,2,80,4,769,16,17,2,9078.69826388889,20.88204861111111,lib/vtls/vtls_int.h,.h,9970.0,203.0,0.3098294884653962,0.7285649748052843,0.0049261083743842365,0.0,0.2910758801229011,2,32,18,479,132,6,5,725.7000578703704,1.7204398148148148,0.014991094860130727,0.03221723011079958,-0.026733195874495963,0.04310882612343236,0.0,-1.33500106673234,-2.0571357841655376
55,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,b011e3fcfb06d6c0278595ee2ee297036fbe9793,packages/OS400/ccsidcurl.c,lib/vtls/x509asn1.c,packages/OS400/ccsidcurl.c,.c,35730.0,1153.0,0.25373635600335853,0.698697399190451,0.2515177797051171,0.08392037880969436,0.335739855090453,2,87,5,2725,34,21,5,6284.691342592592,42.044386574074075,lib/vtls/x509asn1.c,.c,35308.0,1054.0,0.23807635663305765,0.6972206975937034,0.22960151802656548,0.005528243550118894,0.312960378595132,2,98,20,3879,1047,21,6,4131.617858796296,47.75467592592592,0.022779476495321027,0.01565999937030088,0.0014767015967476205,0.021916261678551596,0.07839213525957546,-1.252762968495368,-3.399290803391574
56,curl,curl-8_11_0,b1ef0e1a01c0bb6ee5367bd9c186a603bde3615a,2024-11-06T07:05:56+00:00,curl:curl-8_11_0,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,expanded_advisory_plus_explicit,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,b011e3fcfb06d6c0278595ee2ee297036fbe9793,scripts/schemetable.c,src/tool_util.c,scripts/schemetable.c,.c,6066.0,190.0,0.30909990108803165,0.7578731550933492,0.1368421052631579,0.0,0.3311521638087663,1,4,4,227,227,1,1,352.7558449074074,39.82327546296296,src/tool_util.c,.c,5988.0,180.0,0.41249164996659987,0.7645413229086676,0.09444444444444444,0.0,0.3586119506336466,1,67,5,789,68,15,2,9078.69826388889,44.617025462962964,-0.027459786824880317,-0.10339174887856822,-0.0066681678153184265,0.04239766081871346,0.0,-0.18232155679395468,1.1952391243571814
57,django-django,1.11.1,aab5deb53eccc2ac1c36106c91864b0aaf48f5a8,2017-05-06T12:33:38+00:00,django-django:1.11.1,CVE-2018-7537,django-django:1.11.1:CVE-2018-7537,expanded_advisory_plus_explicit,explicit_id,CVE-2018-7537,2018-02-27T18:56:26+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,a91436360b79a6ff995c3e5018bcc666dfaf1539,django/utils/text.py,django/utils/functional.py,django/utils/text.py,.py,14941.0,381.0,0.325145572585503,0.7798927007485478,0.11811023622047244,0.0,0.3365916250795484,2,0,0,0,0,0,0,,,django/utils/functional.py,.py,14721.0,350.0,0.2851708443719856,0.7756852764888674,0.10285714285714286,0.0,0.31783658755959654,2,0,0,0,0,0,0,,,0.018755037519951834,0.039974728213517385,0.004207424259680348,0.015253093363329584,0.0,0.0,0.0
58,django-django,1.11.1,aab5deb53eccc2ac1c36106c91864b0aaf48f5a8,2017-05-06T12:33:38+00:00,django-django:1.11.1,CVE-2018-7536,django-django:1.11.1:CVE-2018-7536,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,CVE-2018-7536;GHSA-R28V-MW67-M5P9;PYSEC-2018-5,2018-03-09T20:29:00+00:00,osv_published,all,5.3,MEDIUM,osv_severity,abf89d729f210c692a50e0ad3f75fb6bec6fae16,django/utils/html.py,django/template/loader_tags.py,django/utils/html.py,.py,14007.0,323.0,0.34061540658242306,0.7914679541718135,0.09287925696594428,0.0,0.33872798219473427,2,0,0,0,0,0,0,,,django/template/loader_tags.py,.py,14320.0,313.0,0.28205307262569834,0.7897136191713169,0.11501597444089456,0.0,0.3236137298741888,2,0,0,0,0,0,0,,,0.015114252320545474,0.05856233395672472,0.0017543350004965985,-0.022136717474950288,0.0,0.0,0.0
59,django-django,4.2.15,4d32ebcd57340aa8de2d6d31613f1646dc6391f6,2024-08-06T12:56:30+00:00,django-django:4.2.15,CVE-2024-11168,django-django:4.2.15:CVE-2024-11168,expanded_advisory_plus_explicit,explicit_id,CVE-2024-11168,2024-12-03T08:50:11+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,f663277a4c22ef96cbdebfd0ed76155b9d37b4f8,django/utils/http.py,django/utils/functional.py,django/utils/http.py,.py,15368.0,391.0,0.3508589276418532,0.7997655086512362,0.056265984654731455,0.01799090900149345,0.3374574206605785,2,0,0,0,0,0,0,,,django/utils/functional.py,.py,15162.0,375.0,0.2799762564305501,0.7738435440252159,0.09866666666666667,0.0,0.31447258191273675,2,0,0,0,0,0,0,,,0.02298483874784174,0.07088267121130315,0.025921964626020255,-0.04240068201193521,0.01799090900149345,0.0,0.0
60,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2022-3602,openssl:openssl-3.0.2:CVE-2022-3602,expanded_advisory_plus_explicit,explicit_id,CVE-2022-3602,2022-11-01T09:49:18+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,c42165b5706e42f67ef8ef4c351a9a4c5d21639a,crypto/punycode.c,apps/dsa.c,crypto/punycode.c,.c,9414.0,274.0,0.3038028468238793,0.7797677859638078,0.17153284671532848,0.0,0.3431151517962978,1,2,0,340,0,2,0,566.1432060185185,516.0557638888889,apps/dsa.c,.c,9410.0,274.0,0.30478214665249737,0.7778102648391436,0.24452554744525548,0.0,0.36125345360244937,1,96,5,2161,23,20,4,8485.151122685185,287.16,-0.018138301806151558,-0.000979299828618052,0.0019575211246641855,-0.072992700729927,0.0,-1.791759469228055,-3.1780538303479458
61,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2023-0217,openssl:openssl-3.0.2:CVE-2023-0217,expanded_advisory_plus_explicit,explicit_id,CVE-2023-0217,2023-02-03T11:38:44+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,23985bac83fd50c8e29431009302b5442f985096,crypto/ffc/ffc_key_validate.c,demos/bio/client-conf.c,crypto/ffc/ffc_key_validate.c,.c,3213.0,102.0,0.3464052287581699,0.8280975710037165,0.17647058823529413,0.0,0.3743446541888376,2,2,0,133,0,2,0,758.4768287037037,525.6431134259259,demos/bio/client-conf.c,.c,3222.0,96.0,0.4037864680322781,0.8251643888102036,0.13541666666666666,0.0,0.3836430913055925,2,12,3,407,11,6,2,3303.9148032407406,341.1011921296296,-0.009298437116754876,-0.05738123927410815,0.0029331821935129065,0.04105392156862747,0.0,-1.3862943611198906,-2.4849066497880004
62,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2023-0217,openssl:openssl-3.0.2:CVE-2023-0217,expanded_advisory_plus_explicit,explicit_id,CVE-2023-0217,2023-02-03T11:38:44+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,23985bac83fd50c8e29431009302b5442f985096,include/internal/ffc.h,crypto/pem/pem_local.h,include/internal/ffc.h,.h,9275.0,166.0,0.24830188679245283,0.7682744458176696,0.006024096385542169,0.0,0.2799897298904256,2,20,1,478,7,7,1,781.4311458333333,306.611875,crypto/pem/pem_local.h,.h,9402.0,143.0,0.1782599446926186,0.7568057227155015,0.08391608391608392,0.0,0.2726210671297818,2,15,3,319,9,4,3,836.7743981481482,278.9793287037037,0.007368662760643796,0.07004194209983422,0.011468723102168066,-0.07789198753054175,0.0,-0.6931471805599453,-0.22314355131421015
63,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2023-0401,openssl:openssl-3.0.2:CVE-2023-0401,expanded_advisory_plus_explicit,explicit_id+osv_range,CVE-2023-0401;GHSA-VRH7-X64V-7VXQ;RUSTSEC-2023-0013,2023-02-08T20:15:24+00:00,osv_published,all,7.5,HIGH,osv_severity,d3b6dfd70db844c4499bec6ad6601623a565e674,crypto/pkcs7/pk7_doit.c,crypto/ec/ecx_meth.c,crypto/pkcs7/pk7_doit.c,.c,37118.0,1075.0,0.19761301794277708,0.695382642975923,0.19813953488372094,0.04553272203045609,0.29682907446245854,2,147,6,6378,111,24,5,8485.151122685185,287.16,crypto/ec/ecx_meth.c,.c,37266.0,1145.0,0.1666398325551441,0.6846731289965061,0.11703056768558952,0.05235619560570122,0.2648344797211503,2,74,14,3138,299,13,6,2040.0550925925927,236.10946759259258,0.031994594741308224,0.030973185387632968,0.010709513979416885,0.08110896719813142,-0.006823473575245133,-0.7621400520468968,-0.9852836033611068
64,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2023-0216,openssl:openssl-3.0.2:CVE-2023-0216,expanded_advisory_plus_explicit,explicit_id+osv_range,CVE-2023-0216;GHSA-29XX-HCV2-C4CP;RUSTSEC-2023-0011,2023-02-08T20:15:24+00:00,osv_published,all,7.5,HIGH,osv_severity,934a04f0e775309cadbef0aa6b9692e1b12a76c6,crypto/pkcs7/pk7_lib.c,crypto/property/property_parse.c,crypto/pkcs7/pk7_lib.c,.c,20046.0,641.0,0.21610296318467526,0.7165795770229135,0.21996879875195008,0.0,0.3077361494493862,2,89,4,2751,62,18,4,8485.151122685185,287.16,crypto/property/property_parse.c,.c,20164.0,619.0,0.22188057925014879,0.7297933184728131,0.10662358642972536,0.0,0.2849861610269307,2,30,11,1241,424,6,3,1121.4598379629629,120.00535879629629,0.022749988422455514,-0.005777616065473529,-0.013213741449899619,0.11334521232222472,0.0,-0.8754687373539001,-1.9089544425328846
65,openssl,openssl-3.0.2,1bf649b5998ac98511203f54ce954eccfaf75467,2022-03-15T14:30:24+00:00,openssl:openssl-3.0.2,CVE-2022-4203,openssl:openssl-3.0.2:CVE-2022-4203,expanded_advisory_plus_explicit,explicit_id+osv_range,CVE-2022-4203;GHSA-W67W-MW4J-8QRV;RUSTSEC-2023-0008,2023-02-24T15:15:11+00:00,osv_published,all,4.9,MEDIUM,osv_severity,c927a3492698c254637da836762f9b1f86cffabc,crypto/x509/v3_ncons.c,crypto/evp/signature.c,crypto/x509/v3_ncons.c,.c,25594.0,634.0,0.2765101195592717,0.7446464461298811,0.24132492113564669,0.001122725542325398,0.3409190193956144,2,53,6,2107,171,19,3,6930.892824074074,183.31038194444446,crypto/evp/signature.c,.c,25596.0,659.0,0.17342553523988122,0.7233112663642743,0.23823975720789076,0.0,0.29947315986241146,2,84,16,3523,278,10,6,5820.9085069444445,139.15564814814815,0.041445859533202956,0.10308458431939047,0.021335179765606727,0.0030851639277559295,0.001122725542325398,-0.8873031950009029,-0.48371730500791266
66,redis,7.0-rc1,d5915a167f696644e210ee85e549c7ceb41b5791,2022-01-31T10:50:24+00:00,redis:7.0-rc1,CVE-2022-35951,redis:7.0-rc1:CVE-2022-35951,expanded_advisory_plus_explicit,explicit_id+osv_range,BIT-KEYDB-2022-35951;BIT-REDIS-2022-35951;BIT-VALKEY-2022-35951;CVE-2022-35951;GHSA-5GC4-76RX-22C9,2022-09-23T00:00:00+00:00,osv_published,all,7.0,HIGH,osv_severity,fa6815e14ea5adff93c5cd7be513c02a7c6e3f2a,src/t_stream.c,src/t_zset.c,src/t_stream.c,.c,146243.0,3004.0,0.24219278871467353,0.6798764265308056,0.19374167776298268,0.10498485494505623,0.3119513056658114,1,269,34,6793,516,41,19,1522.0597222222223,8.114791666666667,src/t_zset.c,.c,147495.0,3446.0,0.2078036543611648,0.6686840493837201,0.22838073128264655,0.12714630279043745,0.31055940232284324,1,217,33,10547,1128,43,14,4231.9246875,8.114791666666667,0.0013919033429681815,0.03438913435350874,0.011192377147085542,-0.03463905351966387,-0.022161447845381224,0.02898753687325195,-0.7810446896412326
67,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19244,sqlite:version-3.29.0:CVE-2019-19244,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19244,2019-11-25T20:15:11+00:00,nvd_published+osv_published,all,7.5,HIGH,nvd_metrics+osv_severity,e59c562b3f6894f84c715772c4b116d7b5c01348,src/select.c,src/test1.c,src/select.c,.c,242739.0,5940.0,0.2665208310160296,0.6617602012122812,0.15404040404040403,0.19628960053372602,0.3178794657960524,1,1074,39,32486,578,9,2,6979.081388888889,2.2294444444444443,src/test1.c,.c,242221.0,7344.0,0.17112471668435025,0.6123722131708537,0.12622549019607843,0.22407913321619563,0.2728240023332319,1,567,17,16235,333,12,3,6668.088541666667,23.149907407407408,0.04505546346282052,0.09539611433167933,0.04938798804142752,0.027814913844325606,-0.027789532682469614,0.7985076962177717,0.5501614845962948
68,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19242,sqlite:version-3.29.0:CVE-2019-19242,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19242,2019-11-27T17:15:14+00:00,nvd_published+osv_published,all,5.9,MEDIUM,nvd_metrics+osv_severity,57f7ece78410a8aae86aa4625fb7556897db384c,src/expr.c,src/os_win.c,src/expr.c,.c,195225.0,5052.0,0.25726213343577925,0.6576180883608976,0.18626286619160728,0.18933015308605636,0.3219391046667281,1,992,69,28356,1650,7,3,6979.081388888889,24.35681712962963,src/os_win.c,.c,198870.0,5251.0,0.22682154171066526,0.6473966223781766,0.15996952961340696,0.21163439612374688,0.3063134368274634,1,468,3,18499,54,10,2,5526.993113425926,227.9902314814815,0.015625667839264668,0.030440591725113986,0.010221465982721,0.02629333657820032,-0.02230424303769052,2.8622008809294686,3.401803258687657
69,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19242,sqlite:version-3.29.0:CVE-2019-19242,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19242,2019-11-27T17:15:14+00:00,nvd_published+osv_published,all,5.9,MEDIUM,nvd_metrics+osv_severity,57f7ece78410a8aae86aa4625fb7556897db384c,src/wherecode.c,src/insert.c,src/wherecode.c,.c,89899.0,2068.0,0.28746704635201725,0.6940533003285815,0.1702127659574468,0.11947568544222484,0.3287108362729007,1,151,26,3513,149,3,2,1494.8888194444444,63.98912037037037,src/insert.c,.c,93672.0,2210.0,0.27505551285336066,0.6953954709858721,0.17918552036199095,0.10525680508041528,0.32510974434418133,1,519,22,11802,409,9,2,6979.081388888889,27.78193287037037,0.00360109192871938,0.01241153349865659,-0.0013421706572905867,-0.008972754404544148,0.014218880361809558,0.16034265007517945,-1.0055218656020983
70,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19317,sqlite:version-3.29.0:CVE-2019-19317,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19317,2019-12-05T14:15:09+00:00,nvd_published+osv_published,all,9.8,CRITICAL,nvd_metrics+osv_severity,522ebfa7cee96fb325a22ea3a2464a63485886a8,src/resolve.c,src/vdbemem.c,src/resolve.c,.c,64313.0,1621.0,0.28191811919829585,0.7051715469083077,0.20481184454040716,0.06653359171851765,0.3312928443112474,1,221,36,4059,500,6,2,3976.039502314815,23.149907407407408,src/vdbemem.c,.c,63623.0,1710.0,0.27802838596105184,0.6829069568187712,0.16374269005847952,0.06865005271832185,0.3152851845993718,1,363,28,7373,344,8,3,5522.754548611111,0.7473726851851852,0.016007659711875566,0.0038897332372440085,0.022264590089536518,0.04106915448192763,-0.0021164609998041983,0.2436220826577502,0.37306168405350437
71,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19645,sqlite:version-3.29.0:CVE-2019-19645,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/alter.c,src/fkey.c,src/alter.c,.c,53796.0,1453.0,0.26308647483084246,0.7118100172587584,0.1548520302821748,0.06257088430644657,0.31459428280666063,1,182,73,5052,3378,5,2,5257.863958333333,25.090439814814815,src/fkey.c,.c,57318.0,1265.0,0.2676297149237587,0.712087737154565,0.1565217391304348,0.03837042924740519,0.3126784534811575,1,111,6,3024,37,4,2,3581.021898148148,82.1621412037037,0.0019158293255031045,-0.004543240092916234,-0.00027771989580660517,-0.001669708848259982,0.02420045505904138,2.3581549441488567,4.487748926987905
72,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19645,sqlite:version-3.29.0:CVE-2019-19645,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/build.c,src/wal.c,src/build.c,.c,159713.0,4242.0,0.28807298090950645,0.6611875519924607,0.12187647336162187,0.13944626946103167,0.3088749828891529,1,975,59,26545,783,9,3,6981.129201388889,2.157650462962963,src/wal.c,.c,148978.0,3338.0,0.28527030836767847,0.6850208539429358,0.12852007189934092,0.10168082876865547,0.3101927084677638,1,338,9,16046,85,5,3,3375.938587962963,83.84719907407407,-0.0013177255786109288,0.0028026725418279774,-0.02383330195047506,-0.00664359853771905,0.037765440692376195,1.7917594692280545,2.2100617240969003
73,sqlite,version-3.29.0,ea7e83b7806773bf6a2c60786ff8f95b218d4622,2019-07-10T17:32:03+00:00,sqlite:version-3.29.0,CVE-2019-19645,sqlite:version-3.29.0:CVE-2019-19645,expanded_advisory_plus_explicit,nvd_ref+osv_range+osv_ref,CVE-2019-19645,2019-12-09T16:15:10+00:00,nvd_published+osv_published,all,5.5,MEDIUM,nvd_metrics+osv_severity,38096961c7cd109110ac21d3ed7dad7e0cb0ae06,src/sqliteInt.h,src/sqlite3ext.h,src/sqliteInt.h,.h,203498.0,4192.0,0.2953935665215383,0.6372422586046406,0.03769083969465649,0.29901039638575,0.30956718602959415,1,1867,100,17424,413,13,3,6981.129201388889,23.149907407407408,src/sqlite3ext.h,.h,33981.0,592.0,0.1760689797239634,0.5879229251537167,0.008445945945945946,0.11318569606087933,0.22356396583049706,1,69,3,834,19,8,2,4780.085648148148,99.6969212962963,0.08600322019909709,0.1193245867975749,0.049319333450923875,0.029244893748710542,0.18582470032487067,3.228826155721369,3.0301337002713233
