repo,snapshot_tag,snapshot_key,event_observation_id,label,file_path,opacity_stratum,composite_score,loc,log_loc,directory_depth,suffix,advisory_ids,source_families,mapping_bases,baseline_history,baseline_history_plus_structure,baseline_plus_composite,baseline_size,score_mean,score_std,score_range,history_vs_composite_gap,structure_vs_composite_gap
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/az/formats.py,0,django/conf/locale/az/formats.py,Q6,0.3665593954431424,33.0,3.5263605246161616,4.0,.py,,,,0.0014624251644338396,0.0011872986964197442,0.0016330714057942023,0.0022758735650193406,0.0016396672079167815,0.0004002668002705831,0.0010885748685995965,0.00017064624136036268,0.00044577270937445814
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/bg/formats.py,0,django/conf/locale/bg/formats.py,Q9,0.4446245443777519,22.0,3.1354942159291497,4.0,.py,,,,0.0020588392829039032,0.0016641618965563252,0.002672696302712333,0.00157988029414856,0.0019938944440802803,0.00043160197653986654,0.001092816008563773,0.0006138570198084298,0.0010085344061560079
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/bn/formats.py,0,django/conf/locale/bn/formats.py,Q9,0.44211066371737806,22.0,3.1354942159291497,4.0,.py,,,,0.0017256015430889477,0.0013830645139769411,0.002229196245805028,0.0015646989081287916,0.0017256403027499272,0.00031497178161085036,0.0008461317318280868,0.0005035947027160802,0.0008461317318280868
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/bs/formats.py,0,django/conf/locale/bs/formats.py,Q9,0.44164827555453445,22.0,3.1354942159291497,4.0,.py,,,,0.0016360452677550478,0.0013052326692655053,0.0021196344677091514,0.00157988029414856,0.001660198174719566,0.0002933072374799691,0.000814401798443646,0.0004835891999541036,0.000814401798443646
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/ca/formats.py,0,django/conf/locale/ca/formats.py,Q8,0.4027286319201099,31.0,3.4657359027997265,4.0,.py,,,,0.002574499893506662,0.0022077317286437,0.0030238735305185456,0.0020043458171415244,0.002452612742452608,0.00038797722640179566,0.0010195277133770212,0.00044937363701188365,0.0008161418018748454
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/cs/formats.py,0,django/conf/locale/cs/formats.py,Q4,0.3374285973665785,43.0,3.784189633918261,4.0,.py,,,,0.003089373105471479,0.002730147893037688,0.0032031379056693746,0.0028481606170331765,0.0029677048803029293,0.00018772054997263094,0.00047299001263168645,0.0001137648001978955,0.00047299001263168645
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/cy/formats.py,0,django/conf/locale/cy/formats.py,Q2,0.321299111583115,36.0,3.6109179126442243,4.0,.py,,,,0.0022177911555845316,0.001868844173969723,0.0022758813833013655,0.002791798036373956,0.002288578687307394,0.00032961298182043085,0.0009229538624042331,5.8090227716833896e-05,0.00040703720933164237
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/da/formats.py,0,django/conf/locale/da/formats.py,Q8,0.40265508665454347,27.0,3.332204510175204,4.0,.py,,,,0.002096278110841056,0.0017394965663691893,0.0024964819658660252,0.0019141379754776732,0.002061598654638486,0.0002809895755329478,0.000756985399496836,0.00040020385502496925,0.000756985399496836
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/de/formats.py,0,django/conf/locale/de/formats.py,Q8,0.3929992126169494,29.0,3.4011973816621555,4.0,.py,,,,0.0025313386256468648,0.002143829003007143,0.0029475848505854715,0.002042947227744344,0.002416424926745956,0.00035676678383043313,0.0009046376228411274,0.0004162462249386067,0.0008037558475783285
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/de_CH/formats.py,0,django/conf/locale/de_CH/formats.py,Q8,0.4052837357835836,34.0,3.5553480614894135,4.0,.py,,,,0.002505564924714391,0.0020822743067467806,0.0030879390637298548,0.002449319664219323,0.0025312744898525873,0.00036015766943908804,0.0010056647569830742,0.0005823741390154637,0.0010056647569830742
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/el/formats.py,0,django/conf/locale/el/formats.py,Q4,0.3413391415981707,36.0,3.6109179126442243,4.0,.py,,,,0.0023782778282986053,0.0020397335032363334,0.0024919992720605095,0.0025185736640262277,0.0023571460669054188,0.00019068399445637733,0.00047884016078989433,0.00011372144376190418,0.00045226576882417607
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/en/formats.py,0,django/conf/locale/en/formats.py,Q3,0.32768223368500193,41.0,3.7376696182833684,4.0,.py,,,,0.003041238283677635,0.0027255369896463984,0.0031122976106002747,0.0028975544992552384,0.0029441568457948867,0.00014803930438916376,0.0003867606209538763,7.105932692263962e-05,0.0003867606209538763
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/en_AU/formats.py,0,django/conf/locale/en_AU/formats.py,Q2,0.31002672117311114,40.0,3.713572066704308,4.0,.py,,,,0.002422930415638207,0.002087672100939351,0.0024432671288110146,0.0031016565939501013,0.0025138815598346686,0.0003675569690812152,0.0010139844930107502,2.033671317280784e-05,0.00035559502787166353
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/en_GB/formats.py,0,django/conf/locale/en_GB/formats.py,Q2,0.30997161174152554,40.0,3.713572066704308,4.0,.py,,,,0.003020051496247864,0.0026909540311644397,0.003022975974844397,0.0031016565939501013,0.0029589095240517005,0.0001581294746515045,0.0004107025627856616,2.9244785965326994e-06,0.00033202194367995715
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/eo/formats.py,0,django/conf/locale/eo/formats.py,Q2,0.30771117078938137,47.0,3.871201010907891,4.0,.py,,,,0.002461432628625382,0.0021559637713782862,0.0024684912741118692,0.0034163379220726845,0.002625556399047055,0.00047367148916942545,0.0012603741506943982,7.058645486487068e-06,0.000312527502733583
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es/formats.py,0,django/conf/locale/es/formats.py,Q8,0.401302062740317,31.0,3.4657359027997265,4.0,.py,,,,0.002573005539777485,0.0022063979408711884,0.003010634976765094,0.002002408513824643,0.0024481117428096027,0.0003837667845306382,0.0010082264629404508,0.000437629436987609,0.0008042370358939057
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es_AR/formats.py,0,django/conf/locale/es_AR/formats.py,Q8,0.4012160053604763,31.0,3.4657359027997265,4.0,.py,,,,0.002516757824736694,0.002106039008621251,0.00294378665667169,0.0019887925525527194,0.002388844010645589,0.0003756138717173532,0.0009549941041189706,0.000427028831934996,0.0008377476480504391
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es_CO/formats.py,0,django/conf/locale/es_CO/formats.py,Q8,0.4015984484496348,27.0,3.332204510175204,4.0,.py,,,,0.00264980332585818,0.002098051134227626,0.0030265035896110105,0.0016755485638387426,0.00236247665338389,0.0005160618771372116,0.0013509550257722678,0.00037670026375283055,0.0009284524553833844
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es_MX/formats.py,0,django/conf/locale/es_MX/formats.py,Q8,0.4063009706978476,27.0,3.332204510175204,4.0,.py,,,,0.0024522143899272375,0.002037102011328629,0.0028929181092428816,0.001803425581299008,0.002296415022949439,0.0004154428968832368,0.0010894925279438736,0.00044070371931564413,0.0008558160979142528
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es_NI/formats.py,0,django/conf/locale/es_NI/formats.py,Q8,0.40049977270894077,27.0,3.332204510175204,4.0,.py,,,,0.0023224930657241767,0.001933066754789909,0.0026689018254411976,0.001717878244703364,0.0021605849726646616,0.0003648129794366947,0.0009510235807378335,0.00034640875971702094,0.0007358350706512886
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/es_PR/formats.py,0,django/conf/locale/es_PR/formats.py,Q8,0.40730311802915226,27.0,3.332204510175204,4.0,.py,,,,0.0019151888902461582,0.0015686463724756171,0.0022254952356716936,0.0016441527017100792,0.0018383708000258869,0.0002579914166158942,0.0006568488631960765,0.0003103063454255354,0.0006568488631960765
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/et/formats.py,0,django/conf/locale/et/formats.py,Q9,0.44416999892320647,22.0,3.1354942159291497,4.0,.py,,,,0.0020588392829039032,0.0016641618965563252,0.0026696596958768384,0.00157988029414856,0.0019931352923714066,0.0004304083734142918,0.0010897794017282784,0.0006108204129729351,0.0010054977993205132
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/eu/formats.py,0,django/conf/locale/eu/formats.py,Q9,0.44262633316935124,22.0,3.1354942159291497,4.0,.py,,,,0.001834491074333841,0.0014695263431620037,0.002369863388201009,0.0015636813840132493,0.0018093905474275257,0.00035022867958751355,0.0009003370450390053,0.000535372313867168,0.0009003370450390053
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/fa/formats.py,0,django/conf/locale/fa/formats.py,Q9,0.44772062822609227,22.0,3.1354942159291497,4.0,.py,,,,0.0018431108786978216,0.0014789281449620285,0.002423947865909572,0.0015969051251027444,0.0018357230036680416,0.0003641426985324558,0.0009450197209475435,0.0005808369872117504,0.0009450197209475435
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/fi/formats.py,0,django/conf/locale/fi/formats.py,Q5,0.34690316978614405,38.0,3.6635616461296463,4.0,.py,,,,0.002761296047302942,0.002418646598521236,0.0028887543935215048,0.0024846644181430516,0.0026383403643721838,0.00019345990098916898,0.00047010779500026873,0.00012745834621856293,0.00047010779500026873
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/fr/formats.py,0,django/conf/locale/fr/formats.py,Q6,0.35984182178096785,34.0,3.5553480614894135,4.0,.py,,,,0.0027637417012379077,0.002333960919133214,0.003032260930832593,0.0024567933729466138,0.002646689231037582,0.0002721333544649907,0.0006983000116993791,0.0002685192295946853,0.0006983000116993791
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/fy/formats.py,0,django/conf/locale/fy/formats.py,Q9,0.4268484017250061,22.0,3.1354942159291497,4.0,.py,,,,0.0012145573031225037,0.0009379137590150806,0.0015172019780465154,0.0015317905845077782,0.0013003659061729695,0.00024459657558148463,0.0005938768254926977,0.0003026446749240118,0.0005792882190314349
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/ga/formats.py,0,django/conf/locale/ga/formats.py,Q9,0.44019477049136174,22.0,3.1354942159291497,4.0,.py,,,,0.001710486153340955,0.0013668648342783788,0.00219679380606032,0.0015565394122344436,0.0017076710514785244,0.0003075055462552891,0.0008299289717819411,0.00048630765271936494,0.0008299289717819411
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/gd/formats.py,0,django/conf/locale/gd/formats.py,Q9,0.44092234982241785,22.0,3.1354942159291497,4.0,.py,,,,0.0026206095572883594,0.002026970633044601,0.0033643507850500136,0.0015899177816904337,0.0024004621892683518,0.000665962511698361,0.00177443300335958,0.0007437412277616542,0.0013373801520054126
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/gl/formats.py,0,django/conf/locale/gl/formats.py,Q9,0.4400818239878461,22.0,3.1354942159291497,4.0,.py,,,,0.0019687550404606257,0.001579667045950789,0.002551226614095644,0.0016313769038326187,0.0019327564010849195,0.00038707331362789615,0.0009715595681448548,0.0005824715736350182,0.0009715595681448548
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/he/formats.py,0,django/conf/locale/he/formats.py,Q9,0.4410233929254871,22.0,3.1354942159291497,4.0,.py,,,,0.001740275722169741,0.0013953080210059971,0.002249919568393168,0.0015869134440608505,0.001743104188907439,0.00031710706089978897,0.0008546115473871709,0.000509643846223427,0.0008546115473871709
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/hi/formats.py,0,django/conf/locale/hi/formats.py,Q9,0.4407207142579365,22.0,3.1354942159291497,4.0,.py,,,,0.001711835006836233,0.0013679867305509009,0.0022021399287308046,0.0015585834363979032,0.0017101362756289603,0.000309073233485768,0.0008341531981799037,0.0004903049218945715,0.0008341531981799037
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/hr/formats.py,0,django/conf/locale/hr/formats.py,Q1,0.29083431478415284,47.0,3.871201010907891,4.0,.py,,,,0.0029128659399279225,0.002564111310822746,0.002748942160129016,0.003247717441615631,0.002868409213123829,0.0002513566802652298,0.000683606130792885,0.00016392377979890672,0.00018483084930626982
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/hu/formats.py,0,django/conf/locale/hu/formats.py,Q7,0.3831441466523794,32.0,3.4965075614664802,4.0,.py,,,,0.002505491528286318,0.0021141860840168713,0.0028350518130716078,0.0021197976698089536,0.0023936317737959377,0.0003001829716153278,0.0007208657290547365,0.00032956028478529,0.0007208657290547365
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/id/formats.py,0,django/conf/locale/id/formats.py,Q1,0.29835835761747,47.0,3.871201010907891,4.0,.py,,,,0.002633688654594204,0.0023418988506576834,0.0025412442679714816,0.0032695723531706755,0.002696601031598511,0.00034720435758114025,0.0009276735025129921,9.244438662272224e-05,0.00019934541731379818
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/is/formats.py,0,django/conf/locale/is/formats.py,Q9,0.44083329907646474,22.0,3.1354942159291497,4.0,.py,,,,0.0018385932186422746,0.0014824034616881879,0.002362822689454947,0.0015626631732645411,0.0018116206357624877,0.00034457038107652113,0.0008804192277667589,0.0005242294708126722,0.0008804192277667589
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/it/formats.py,0,django/conf/locale/it/formats.py,Q1,0.30198637814310764,46.0,3.8501476017100584,4.0,.py,,,,0.0030712372813675,0.0027315672877997158,0.0029754691750913647,0.0032063638155042616,0.0029961593899407103,0.00017339236993989816,0.00047479652770454584,9.576810627613544e-05,0.00024390188729164894
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/ja/formats.py,0,django/conf/locale/ja/formats.py,Q9,0.44149968246814775,22.0,3.1354942159291497,4.0,.py,,,,0.0017514156402526125,0.0014046055280875686,0.0022730186441010884,0.001603860924485414,0.0017582251842316707,0.00032168846035878065,0.0008684131160135197,0.0005216030038484758,0.0008684131160135197
django-django,1.9.6,django-django:1.9.6,django-django:1.9.6:NEG:django/conf/locale/ka/formats.py,0,django/conf/locale/ka/formats.py,Q1,0.30329487525716675,48.0,3.8918202981106265,4.0,.py,,,,0.002985884835684948,0.0027349543720372673,0.0029090601577765702,0.003324237863985122,0.002988534307370977,0.00021408107207387817,0.0005892834919478548,7.682467790837795e-05,0.00017410578573930297
