pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
10,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000005,curl:curl-7_54_1:CVE-2018-1000005,expanded_advisory_plus_explicit,osv_range,1,case,lib/http2.c,.c,1799.0,69395.0,0.23376323942647165,0.694603929975852,0.1473040578098944,0.07747870596011737,0.2999029193714242,1.0,227.0,36.0,5440.0,610.0,16.0,7.0,6000.337881944444,8.738634259259259,7.495541943884256,11.147584507946219,5.429345628954441,3.6109179126442243,8.601718146485926,6.415096959171596
10,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000005,curl:curl-7_54_1:CVE-2018-1000005,expanded_advisory_plus_explicit,osv_range,0,control,src/tool_getparam.c,.c,1832.0,68824.0,0.2307334650703243,0.6681795688403461,0.2554585152838428,0.08978454560055109,0.32054515784807597,1.0,138.0,24.0,3712.0,787.0,35.0,12.0,2079.3367824074076,35.53365740740741,7.513709247839705,11.139322330010808,4.9344739331306915,3.2188758248682006,8.21959545417708,6.669498089857879
11,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000300,curl:curl-7_54_1:CVE-2018-1000300,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/pingpong.c,.c,405.0,15417.0,0.3169228773431926,0.7370635908795671,0.1382716049382716,0.0,0.3271687538743533,1.0,51.0,6.0,1017.0,46.0,13.0,4.0,2740.3436921296297,43.38434027777778,6.0063531596017325,9.643290937019207,3.9512437185814275,1.9459101490553132,6.925595197110468,3.8501476017100584
11,curl,curl-7_54_1,curl:curl-7_54_1,CVE-2018-1000300,curl:curl-7_54_1:CVE-2018-1000300,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/security.c,.c,481.0,15833.0,0.33480704856944354,0.760264926124435,0.16424116424116425,0.0,0.3453615591184846,1.0,108.0,9.0,3048.0,32.0,10.0,1.0,6109.890763888889,171.3147337962963,6.1779441140506,9.669914805731379,4.6913478822291435,2.302585092994046,8.022568946988255,3.4965075614664802
12,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2019-5481,curl:curl-7_65_2:CVE-2019-5481,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/security.c,.c,481.0,15473.0,0.33238544561494215,0.7587472193597368,0.16424116424116425,0.0,0.3442469558713578,1.0,120.0,8.0,3089.0,31.0,15.0,4.0,6872.9444791666665,8.83798611111111,6.1779441140506,9.6469164751094,4.795790545596741,2.1972245773362196,8.035926369891792,3.4657359027997265
12,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2019-5481,curl:curl-7_65_2:CVE-2019-5481,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/file.c,.c,435.0,15397.0,0.31467168929012146,0.7505903429525285,0.16551724137931034,0.0,0.33682819936714925,1.0,192.0,6.0,2106.0,66.0,22.0,1.0,7139.712395833333,126.44451388888889,6.077642243349034,9.641992909837995,5.262690188904886,1.9459101490553132,7.653020413804189,4.204692619390966
13,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2019-5482,curl:curl-7_65_2:CVE-2019-5482,expanded_advisory_plus_explicit,explicit_id+osv_range,1,case,lib/tftp.c,.c,1131.0,42136.0,0.23051547370419595,0.6275930614357895,0.1361626878868258,0.029462074889162616,0.2730261967951529,1.0,196.0,6.0,4438.0,56.0,28.0,1.0,5065.6771875,58.06143518518518,7.0317412587631285,10.648681493556756,5.2832037287379885,1.9459101490553132,8.398184404834035,4.04305126783455
13,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2019-5482,curl:curl-7_65_2:CVE-2019-5482,expanded_advisory_plus_explicit,explicit_id+osv_range,0,control,lib/pop3.c,.c,1140.0,43646.0,0.23411080053154928,0.6398928064009459,0.1649122807017544,0.02854022188622487,0.2845181846352023,1.0,247.0,8.0,7512.0,52.0,20.0,4.0,3503.3974074074076,41.53346064814815,7.039660349862076,10.683889830383498,5.5134287461649825,2.1972245773362196,8.92439013236916,3.970291913552122
14,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2020-8169,curl:curl-7_65_2:CVE-2020-8169,expanded_advisory_plus_explicit,osv_range,1,case,lib/url.c,.c,3326.0,130807.0,0.2543365416223902,0.6404172692648118,0.0974143114852676,0.16036263449861926,0.2911280270328783,1.0,1479.0,79.0,42775.0,2454.0,108.0,19.0,7139.712395833333,0.10945601851851852,8.109826276018477,11.781485878214422,7.299797366758161,4.382026634673881,10.663732476628567,7.805882040228621
14,curl,curl-7_65_2,curl:curl-7_65_2,CVE-2020-8169,curl:curl-7_65_2:CVE-2020-8169,expanded_advisory_plus_explicit,osv_range,0,control,lib/ftp.c,.c,3450.0,133200.0,0.2617117117117117,0.6631853937618818,0.16434782608695653,0.1310612781659529,0.3114849391295449,1.0,793.0,12.0,26618.0,169.0,41.0,3.0,7139.712395833333,41.53346064814815,8.146419323098003,11.799614544567753,6.677083461247136,2.5649493574615367,10.189380525503447,5.135798437050262
